log_alpha,PhoIndex,log_norm,nH,log_c_bat
-0.27766129226569247,2.3060297868429345,-2.441490786511517,0.18386830170638585,0.2862598507675087
-0.2824388476226589,2.178794465858928,-2.6071104788351644,0.15346318330805792,0.3714776377016775
-0.17629946948303865,1.8596652138462912,-2.9744134269624194,0.12111958453747582,0.20293043917948173
-0.25793004690073196,1.7151780160380996,-2.922517563666991,0.11272567114467136,-0.03421367719388502
-0.25896826781879767,1.9819590734478716,-2.7662821300007363,0.2683208939245788,0.249776748980596
-0.3328593705798124,1.8492228703156588,-2.726331203211249,0.1959191738428104,-0.08979725575817699
-0.09701259869929868,2.031836254002335,-2.9243299469342583,0.21769277391514227,0.4850898833805566
-0.330206968437724,2.0277164681017092,-2.6630207473003997,0.29705793713641476,0.2605549539051506
-0.09294178213183346,2.1021193074499105,-2.8706430370390517,0.42574990702374393,0.4769941766764221
-0.28013501143067465,2.2869188274536754,-2.477784261165942,0.22017314279112032,0.3454301267016737
-0.29990568150069397,1.8375438320859212,-2.854823962747401,0.34898614849122067,0.12270647154223946
-0.3155853998133369,2.0497107455260792,-2.5921500348167292,0.23554204130538223,0.2027008323993551
-0.340807612880359,2.272068666420894,-2.357180977255333,0.47415601607070457,0.30343093519683695
-0.27739329621080566,2.46434805155324,-2.2865377910364493,0.41718465117257164,0.4837742068875266
-0.3456982867450247,2.0368410502810366,-2.533304060395113,0.24897695576895001,0.07174304742079562
-0.35256495701373614,1.898513004449324,-2.653319508187584,0.26038231286999364,-0.05501810317501499
-0.3157317969607891,1.9084258230967537,-2.7753788155101238,0.26012474081647374,0.12640918691962333
-0.006649318826226436,1.9136498096082715,-3.0347005946956567,0.1975179841356493,0.4376981349513098
-0.0045423019878481075,1.9570732388212528,-3.016987435085886,0.12802196143777334,0.43678550600652044
-0.3367474580944321,1.99746425160872,-2.6079965976439747,0.19334918289077077,0.13277794002475996
-0.2741544221495702,2.1796373453876896,-2.6400984206187554,0.18548756795283694,0.46340877139754566
-0.26034102449711805,1.7841702871773983,-2.8585928525465256,0.1870504634519204,-0.11625411279547226
-0.249227060943914,2.067560634082289,-2.7258779558500748,0.31665837229162264,0.3380174062158907
-0.3077363533577826,1.8800544906700507,-2.662157455157019,0.13263633076967163,-0.0884522969988395
-0.2947215982287055,1.818822372089596,-2.770790835335306,0.17197231769690657,-0.06094763047209162
-0.29126035106170756,1.9599982292533191,-2.803275267022636,0.3337599745255823,0.25765280998491913
-0.21677371538852852,1.8363605122102877,-2.9000153003653275,0.17291415672332439,0.14697578672088185
-0.11518773042603425,2.201618097175589,-2.8046261903892495,0.42867335475766644,0.6578680625812487
-0.3184295078150263,1.901229775423879,-2.7226145394161287,0.24277421101631086,0.05218525734263446
-0.26231368954557155,2.264617579938877,-2.446173081251755,0.18173672348072734,0.3211005669491631
-0.18837267162005933,1.8039791918297792,-2.9844765186715088,0.20959956863369433,0.04133836766796284
-0.11055169317623914,1.9415018403160689,-2.968942939848598,0.17900389765213653,0.37773122686271776
-0.34328944461122024,1.9156607271450028,-2.7006156225425806,0.2930603418834985,0.04550952450002632
-0.2771986940920672,2.119712319875747,-2.5514455701619227,0.22170254174478543,0.22557466439313179
-0.004153443449537164,1.9539812031036008,-3.0047716508298667,0.22514145345894535,0.42616298813471465
-0.0419793413612477,1.9132745422633064,-2.990179642686635,0.15119002168099016,0.3040718819745265
-0.16104450876305898,1.7813240353683648,-3.014025649995725,0.14583172231533498,0.06546908589462874
-0.26540333008926353,2.291112777096599,-2.454726630665907,0.2221467844322346,0.4350770399014483
-0.36500036081893894,1.9271322136722144,-2.72280754511946,0.3050125424955412,0.10908845336432882
-0.3363875970964061,2.0392039665355624,-2.5837970748819057,0.11768961568874775,0.1465126325977566
-0.2547826481096027,2.1551591436985147,-2.5657865674861142,0.106447205824304,0.3117326634033273
-0.2682863398672999,1.8944880137183824,-2.8588923185738233,0.25016779560208335,0.1312537226604078
-0.26727020165545556,1.939552136022939,-2.6348685529623905,0.12299805884398105,0.08651277294848292
-0.3297985599129445,2.077191659947349,-2.5937792423785706,0.2894549641738282,0.23217471014231483
-0.27473230556318184,2.2491791451797423,-2.39947757519844,0.1981473283153968,0.30335961473930007
-0.09653533545042214,1.7977545830730353,-3.036342948287708,0.22771526024144842,0.2090939948799595
-0.3109284605471161,2.076529044102995,-2.540545108458634,0.29299729569280564,0.11505455404277343
-0.08625907772226848,1.9282747484307001,-2.9796475199009627,0.17035795767298115,0.31519881528056537
-0.2201264345203251,1.7339699516391054,-2.995995376525816,0.15622950272019293,0.025729904760512623
-0.10192331844667835,1.893464561943077,-3.028221914963468,0.17412312180340755,0.35559153037419966
-0.2413412945563307,2.5154067221086205,-2.3733506145293775,0.23794208276187853,0.6738171298112965
-0.30799870230488313,1.8172697545641423,-2.807583619072697,0.10042819644741859,0.025841520318937272
-0.23651068722514657,1.9811060476796234,-2.7275643649584524,0.2849616776782239,0.23142503493149502
-0.09014247801771047,2.0286536203499788,-2.9382887296327818,0.21370240177580213,0.4993375019501072
-0.0268614910709728,1.8890046743686986,-3.0523488681518747,0.14084696370037156,0.3889543948828176
-0.15955724366223434,1.9728612425665395,-2.9229651976411866,0.3073951744321717,0.2928446122944077
-0.2660638741462389,1.8461757853382514,-2.8482918499587107,0.2562860440896154,0.10109328467176804
-0.3029664933951999,1.767210295276406,-2.8182322279727474,0.12919491060961685,-0.03338906183615964
-0.2765370911310219,2.191346231295301,-2.499406757528452,0.19467689816242156,0.27219637448566303
-0.25128827752860605,1.8960300190621195,-2.8596941595712853,0.161229539923524,0.15060830525671687
-0.310142120144451,1.6751733353863432,-2.9669020064483207,0.20336806383945524,-0.08723887363532445
-0.008884368568847334,1.8959509485000006,-3.054669555066376,0.1256079965569781,0.39482923866198627
-0.3202588636539583,2.0888196965067705,-2.5906927363099252,0.12958900480127664,0.21001585262715672
-0.29615055252811207,2.403247993362615,-2.352331925173635,0.36171063817758164,0.48758721967305196
-0.201666206627096,2.121492208817163,-2.7744233624389563,0.3256835725615993,0.46743403885805
-0.24235792153165958,2.1104351453389634,-2.6442643901626317,0.261174783250735,0.3148984462283533
-0.13096131343314088,2.00072909872384,-2.921513300088075,0.25923856772700016,0.45747610909340297
-0.3353413892843369,2.1713065414486907,-2.4916465105433567,0.4732489786306362,0.3297116985198363
-0.29144483624927764,2.044138049598982,-2.59137678325746,0.15146961418402932,0.1173209983699004
-0.3121737449801505,1.8147098172098013,-2.848756605854873,0.1523771383982872,0.013150931399639187
-0.330198689498272,1.8278444574683683,-2.807939343967194,0.11356661378041949,0.020485397341367673
-0.374797020096415,2.1133144481101374,-2.516088763074821,0.35981220521119095,0.21158004436537015
-0.16533363791721034,1.8934982752728724,-2.9220183906674255,0.194714810643617,0.29421262544305615
-0.2654178593853471,2.4453155241533038,-2.3625265164513602,0.29235971627749596,0.5675953087355787
-0.18000222285310818,1.7829357702381794,-2.976482187564942,0.1728472472311543,0.09901474153914691
-0.15615690127674564,1.7869260542278602,-2.9859026934653525,0.13622054726616606,0.1030106595904905
-0.08656799774413404,2.0098328931357807,-2.9533490179854556,0.20127285594655409,0.43407864576366917
-0.3177295338078332,2.155321998178644,-2.530584946522888,0.3396089849038689,0.3101654687829549
-0.3068284917883577,2.0776152119574727,-2.5053588870008996,0.29116272911281443,0.02742236663545583
-0.2886596614528496,2.429202134881122,-2.3900663171384102,0.22861366287734713,0.556814510759482
-0.046030883721918325,2.132764770380071,-2.8783482217996808,0.34156439852118964,0.5220620248592156
-0.3540836428828962,2.1589229120901128,-2.5655500964402527,0.2972086935608279,0.30387345778627695
-0.31382592328236525,1.9822841791062733,-2.5919758270815216,0.30374008134543495,0.06542312605089684
-0.3735175137358666,2.2008444688022633,-2.465140681216102,0.42617173807557307,0.25891653424253147
-0.23551094679088047,2.081024972212249,-2.7673510385916553,0.2996717961667288,0.3413969185359451
-0.1418489195669248,1.821924706762165,-3.0177748621022173,0.18351792189529528,0.10584865881007155
-0.3300928515605779,1.8128786415399103,-2.747053229853937,0.10681884041852854,-0.06060404215036974
-0.296636669138036,1.9379132119613751,-2.6645500032767693,0.10463329461614014,0.035464452081634956
-0.1488885672587399,2.037852696663762,-2.8713768842623906,0.31848736641194786,0.422526362022277
-0.16485674493369928,2.036503851049594,-2.823476403218759,0.3517478524191775,0.3594979746632534
-0.11939503628920511,1.9346706861188647,-2.975542154891429,0.20274068622535746,0.34336512259515506
-0.14204666753033823,1.999202586709051,-2.9018185886779153,0.191332780037587,0.4410708781718542
-0.28031225216303146,2.422772360133556,-2.304616436421731,0.3040890405483677,0.3759554171954831
-0.3484115085364179,1.992940633309571,-2.679379557689203,0.40904877488424807,0.14556396263134808
-0.02033126025003895,2.1247187878473417,-2.951734952535508,0.15694147254332458,0.5137265596032645
-0.28769187454800793,2.095763875274693,-2.530068907854182,0.18098804371844063,0.18183666796878217
-0.009303623140481276,1.9193522244843975,-3.0294077173508294,0.15024374524208317,0.42766563828821336
-0.09943782851417793,1.982943829093096,-2.944718463975628,0.311844025077245,0.375728490661555
-0.29271526568521544,2.5088128127373763,-2.292687185100058,0.34419451970578474,0.5778994848430432
-0.32723547705194034,2.0562051331928313,-2.4904020387538206,0.25453307147597004,0.06388099875077158
-0.1857245127231666,1.8685913853580172,-2.9310033749236513,0.14082726712689675,0.15214481261156432
-0.3661242782571894,2.103812301468347,-2.548600114330693,0.3402950332188557,0.22285651649218163
-0.017915953352273917,1.9915677746075742,-3.0113044158974596,0.21766851491999042,0.4951480832752537
-0.2653736250102976,2.240364672692123,-2.634224983331545,0.41806034090208355,0.5908928254176127
-0.2774132296365728,2.27999857983405,-2.422225372918325,0.4280775916403119,0.3866280345857478
-0.32824691387859595,2.419053284138945,-2.3315602344961546,0.5478100500899024,0.5017135031590554
-0.3157317969607891,1.9084258230967537,-2.7753788155101238,0.26012474081647374,0.12640918691962333
-0.007762973226713932,1.9284540677699422,-3.0187888463271677,0.15318041290626816,0.48194771286234483
-0.3268496124133209,2.540005575453785,-2.272357390758812,0.5343513684058825,0.4968931656007023
-0.04105696289793204,1.9904373413644203,-2.97802085800721,0.21995808537858563,0.43117968192071565
-0.04421024959854769,1.8882905060237407,-3.0513591200157286,0.19085070851802682,0.38827287399593047
-0.09790610864840255,1.9342209578999254,-2.9421842216785703,0.27548996348718147,0.2993932509809645
-0.3065325238380594,2.2174549778505437,-2.576812159278601,0.458982485295111,0.31556022646777904
-0.2948767366096785,1.8765156807496615,-2.687205557807204,0.12347353242732731,-0.06842427877124535
-0.3191331878316417,1.985021064563126,-2.6908098227479433,0.2661762767996859,0.17750314469236494
-0.327296503693868,2.264117087272296,-2.468959540981315,0.26036103215979534,0.3316720642246347
-0.3332040205042899,1.9091568679828246,-2.639608821188922,0.18580773137477122,-0.14296465748496967
-0.31286124386497427,2.045646115036793,-2.6090690708155293,0.243035843564288,0.15112323338787892
-0.310142120144451,1.6751733353863432,-2.9669020064483207,0.20336806383945524,-0.08723887363532445
-0.2845306547293509,2.187021731526932,-2.6052098198944167,0.2450503933088333,0.4527018203315085
-0.2930320797719246,1.8821655675046158,-2.851168890865077,0.23695133798961818,0.1467250826377906
-0.21965264725162803,1.8473823135612952,-2.8421518514972304,0.16624058945020065,0.1319916035095552
-0.04804912915365955,2.2526481115843815,-2.857572967245475,0.30149303663601645,0.7583487678756331
-0.21835268413668607,2.042840794833102,-2.7583215740037432,0.17257789446287786,0.37946605483883866
-0.04299982361760435,2.1195149497484715,-2.8964301012319433,0.23932256962938278,0.5707387779684552
-0.29120106208908547,2.2329223712755386,-2.5179502234769027,0.3764851566841313,0.3892317264166172
-0.1490854524144929,2.0075547894488146,-2.892574075455412,0.2286429457703688,0.40311042831460075
-0.15450854025577843,2.0385325342656575,-2.884433511470117,0.15791693124943035,0.3208496112724888
-0.35553741977220055,2.038856798792748,-2.585330619965867,0.3140004588455472,0.12687282277331446
-0.22672650117849824,1.8472671516235992,-2.917879827630785,0.19041303520307712,0.1840313901689179
-0.2718466451335817,2.354067164595337,-2.386005861054945,0.4369250889245958,0.4734855240865816
-0.3588167111953462,2.207977338774276,-2.4575043569497286,0.41742817358407547,0.1841786866145565
-0.011390818261864277,2.1188311136290383,-2.8712379474338863,0.4692096706061135,0.621382628658715
-0.32825083572482994,2.0881817021415103,-2.5683498685431347,0.2708838842104325,0.19934687695616127
-0.23380364814166366,2.0429467073360015,-2.620445810775296,0.1156312096658588,0.09838684005214615
-0.32464854224973294,1.9835467331772143,-2.6637955316494475,0.32777871485375054,0.14739747117004542
-0.316299421459731,1.850488661725163,-2.8014588005621284,0.28281659819655536,0.02227785711561414
-0.024082211775488194,2.0165197557899956,-2.933438987536571,0.35933456335644776,0.49840897122789407
-0.05564518160636345,2.1391044194036466,-2.873433887429236,0.284553327657803,0.4828222053971023
-0.007698736667769213,2.0058060762920182,-2.984249942073347,0.3002352197023783,0.43910431891396273
-0.28355558189930075,2.305656247505662,-2.451485126134396,0.2784019125480198,0.3226148182393269
-0.16104450876305898,1.7813240353683648,-3.014025649995725,0.14583172231533498,0.06546908589462874
-0.37107355999085345,1.9279947170027871,-2.753957962212493,0.210882241200322,0.09609214761371265
-0.125014022029718,1.8450507101320772,-3.0366751996972305,0.22425120739910037,0.29679102230941723
-0.12188552068526515,1.7965289483266111,-3.002201484523643,0.1672414012637081,0.09348676875039663
-0.31057733790668673,2.167586319105261,-2.552378488279872,0.24308528877759955,0.39589737866627783
-0.259896522408557,2.355920861437459,-2.3936623856194457,0.20739100960516194,0.45895572073977586
-0.04124111794699692,1.8096434226813438,-3.0449853091197463,0.2159208888456693,0.24145801026773128
-0.18641963151518692,2.0020309434101087,-2.875512889409152,0.3405397135930348,0.3772881926456819
-0.28828479942941176,1.8459884228864716,-2.774715570695165,0.18486828422565305,0.04230429870890262
-0.03033987080104339,2.100356400289762,-2.9157558448966823,0.25679792766097265,0.6254323240097799
-0.2955137737038449,2.178012174898908,-2.503980969636244,0.18005976349690778,0.2674535004176952
-0.30354197514350334,1.756289878433364,-2.8260503344821757,0.14263286119490523,-0.09239641330470016
-0.2745671391366198,2.2626222586393174,-2.4311666012583277,0.26394728299156744,0.4169176143399578
-0.29167862390276555,2.094403232045291,-2.6012511834445853,0.13399500543393147,0.16175656912362335
-0.31420380377379575,1.9067994326281548,-2.6740135845960595,0.27366634900827946,0.059397632404676326
-0.2454091468678048,2.0651695057926713,-2.623644800409815,0.16514787933416725,0.2059567628014065
-0.35358259704047024,2.289941057438169,-2.407902976952493,0.4669559535450023,0.4609792704419562
-0.26832261310063155,2.326163880152387,-2.4540340913704424,0.3233366353888759,0.4213042599819907
-0.289616740935273,2.0631798808841197,-2.666642952103243,0.14570481250242265,0.2641931877792787
-0.27638728757201103,2.2657529845633753,-2.4612071014403942,0.22403522204464577,0.30355004332539104
-0.12788743510725187,1.9976471499250108,-2.878719047209849,0.3476570630946159,0.39071818212433684
-0.25628788603570896,1.9077816963766767,-2.865241762066947,0.12802433831824456,0.24889188950971297
-0.2882437696389919,2.1701676451131307,-2.537507797309189,0.15056733170125894,0.21697583694224165
-0.29214626190927806,2.391760911046876,-2.3149046437122376,0.4118956286740465,0.42484159324469606
-0.19970494250313098,1.9521890212145645,-2.8530265419354,0.1403748539882875,0.2102257368524567
-0.29526737262229474,2.064966404644478,-2.5738787281887916,0.13064696881173396,0.20663178097015233
-0.3304657280563803,2.2357009349112733,-2.4273321581413825,0.29391412342547174,0.2853206815414586
-0.310068569727743,2.070220404889268,-2.5906377725753704,0.22211639332915328,0.21052506132535442
-0.3068439757792816,2.3186278108528104,-2.330737622752212,0.46141299639092104,0.3491977677792588
-0.3475681847523939,1.9049487654690305,-2.689722869908719,0.18062603224019835,0.03718984650454016
-0.3015314448298245,1.715240987121596,-2.8784785172217093,0.13101016281853523,-0.16296993758980427
-0.14943932046507968,1.8442890638864073,-2.9378860231499475,0.2875866484051123,0.18446765252419928
-0.34447115045972887,2.0213534583779453,-2.6045869209880363,0.2654747014795772,0.17616927913933988
-0.4005936777100343,1.816299573294731,-2.7420494779275244,0.16637703574331353,-0.09778701924657374
-0.31525138777167405,2.186591621164059,-2.528400449547186,0.39279736259108256,0.3604023391095803
-0.17778409211853963,1.8484946154920006,-2.905246221560315,0.20551016383954313,0.16988717151882837
-0.22525880580531843,1.9069996186929976,-2.841735912772031,0.2526827470114881,0.13721554945294145
-0.31096053722923345,2.058157398661849,-2.607236497333127,0.2203146743805765,0.2167605308993843
-0.009383934800572424,2.311170787898669,-2.831714933397475,0.3354520993792932,0.731406851726669
-0.29495869224770277,2.0696139130622013,-2.6122149995311057,0.11646644757844558,0.2133963130934191
-0.3545360500671859,1.959324058340291,-2.6963169940609966,0.31205625089824296,0.1285305095190099
-0.3540836428828962,2.1589229120901128,-2.5655500964402527,0.2972086935608279,0.30387345778627695
-0.1682055211794884,1.839739618559209,-2.980220765783661,0.21268279449843647,0.19350531200454046
-0.018801180532260542,1.9167123860648245,-2.9924641163411847,0.1506539336484204,0.4465998183022015
-0.30106934566152077,1.8090336089019723,-2.830793754664613,0.1161465776993471,0.0473556211716033
-0.43328275276021766,2.016530380099198,-2.5595636100218426,0.4445408209438947,0.07908718467021414
-0.3245096887290082,2.0216079979396735,-2.698456603633133,0.3634139108455591,0.24704536127955645
-0.27666231600302393,1.9048768128297007,-2.748931029678696,0.15485152327007695,0.09405212994969192
-0.27821259876872917,1.9537304914726161,-2.749806335773488,0.29665266408171204,0.17016233446883033
-0.13635777957559725,1.7834140491237422,-3.0351110454171732,0.23188959565131165,0.2509764888679362
-0.30919889247969556,2.1763407253455194,-2.4868373723117814,0.32633249554688126,0.3282918216115285
-0.24241011934299572,1.8694655945180745,-2.8682738111468313,0.20203978286492258,0.21768409307852554
-0.3056889313006941,1.9810122749062442,-2.616030615718249,0.18560029133485936,0.1397117299770274
-0.30960581306289736,2.1403142346495097,-2.5790216267330295,0.12319348635582346,0.32527022919676307
-0.335391218007415,1.6438415491421987,-2.9724391532901895,0.10626697000621331,-0.13583046260765386
-0.3177295338078332,2.155321998178644,-2.530584946522888,0.3396089849038689,0.3101654687829549
-0.31369207657889664,1.8567068950724324,-2.7346228365291645,0.13451382080623137,0.01994516868267948
-0.08124901271586515,1.890169738954581,-3.007830381655052,0.20989637970485375,0.3147981334791572
-0.006099488826362576,1.7984563542165881,-3.080789746382878,0.10320919773479696,0.2308370842810492
-0.3214815414553087,2.381625624480672,-2.3847374601569813,0.5292982245964675,0.4793948645514601
-0.328040941876218,1.959114580295076,-2.724117916898353,0.3033493173187154,0.1133477037306434
-0.2790455356438326,1.9838127765989462,-2.6256947110335,0.12001154041589007,0.11421279119316563
-0.12886572684226416,2.095185093152596,-2.889104470710085,0.2185276341209378,0.6039556158852424
-0.26755665267664663,1.9634191453615237,-2.7178918548422213,0.28158589560485314,0.18159490727520278
-0.294344896427035,1.932792495831622,-2.751270309599356,0.44880277587106,0.10574840564055998
-0.1914915784438196,1.8121798966596498,-2.9576791632950012,0.2502960774570886,0.14830406475724378
-0.32008464292153604,2.053253128283122,-2.6179490777328467,0.25018680586396547,0.1530856558386018
-0.3295877337025148,1.965619600870524,-2.7485183468128955,0.2816468300519547,0.14988012435004383
-0.25070156707469415,2.331064633346601,-2.4000866885566157,0.22821007098795995,0.3590083378603661
-0.06430978285411526,2.0759931326508667,-2.9132085290366865,0.23736522103361474,0.4542333738702331
-0.26727020165545556,1.939552136022939,-2.6348685529623905,0.12299805884398105,0.08651277294848292
-0.29650520478068443,1.8276094139109642,-2.8881825570073865,0.12351621104116624,0.06674671774395735
-0.35227391389684515,2.0561622530310206,-2.5670613674567067,0.33921991343274704,0.13173521022888957
-0.314562440345443,2.0744206508204313,-2.6343724665169965,0.19515814737229567,0.25153472187514403
-0.32105630087900594,1.9523210597527414,-2.5621856121704183,0.16301000317482595,0.02035229219159329
-0.3504431493789748,1.8807467077261268,-2.698354431523781,0.18640645116393478,0.018713260995746328
-0.33655872921934726,2.160004064873466,-2.5033460775864462,0.3671996209998166,0.31912277759453866
-0.259896522408557,2.355920861437459,-2.3936623856194457,0.20739100960516194,0.45895572073977586
-0.3390609434824954,2.1952890065641046,-2.444117393632457,0.2835050634005343,0.19483564665073505
-0.2781428823374412,2.1278186793941725,-2.538211162079426,0.17432324402436697,0.26517789313299933
-0.26588013586307313,1.9770705602099108,-2.802496653474555,0.3073599785644034,0.23929711238377238
-0.2845306547293509,2.187021731526932,-2.6052098198944167,0.2450503933088333,0.4527018203315085
-0.3233499467725769,2.200130361543659,-2.5568129372632296,0.23988467216186696,0.4044425275226997
-0.3313087202873932,2.3274178169146844,-2.3592155285594063,0.4416141367389549,0.37292375165540137
-0.2839642874503594,2.379698861329221,-2.3511992328073523,0.292256700667617,0.4977700705529049
-0.16990808043066918,1.7039374494178463,-3.0171885719392444,0.1473013976440106,-0.031089627455338498
-0.16299563155664654,1.8571821023309307,-2.973854343716698,0.27535015661936335,0.285100842253561
-0.3266709317089618,1.812766406208898,-2.7661390524597635,0.14060292395173163,-0.046352933163177124
-0.3145408832484953,1.698218663261937,-2.8519411152987435,0.1172387696315369,-0.09688559084867976
-0.2857562332089951,2.0952941222171226,-2.5659020449452568,0.14717016138395259,0.13644593528877902
-0.046030883721918325,2.132764770380071,-2.8783482217996808,0.34156439852118964,0.5220620248592156
-0.3099490602947408,2.0804718923847725,-2.557871205960025,0.2897901615113262,0.20143018887839848
-0.30526548077891347,1.8736633811392913,-2.7799466851993744,0.13794789174296343,0.031553889124251944
-0.15518193334774444,1.763421668266974,-3.0455920955672253,0.13946875485430105,0.18427471159740416
-0.28984253866323484,1.9187452889238168,-2.776085715369139,0.16310553622511956,0.0902960330704996
-0.3469966694234494,1.9631150293461577,-2.688411590817075,0.2568768284425297,0.19251005846103708
-0.3327644891941306,1.7665639966909283,-2.8891034950488237,0.2873030202117811,-0.029048145519000035
-0.32521518331843824,1.9005968434504363,-2.6789144219980376,0.26169090902176095,-0.005732595050181644
-0.4057103248801506,1.7744506924436454,-2.8146504536299566,0.1973110296621689,-0.07447863355195272
-0.04230044417259071,1.9725347388174135,-2.9862158299380264,0.16333597406428105,0.4251507238572474
-0.17591404872755834,1.8402520126492699,-2.9446086190708005,0.1656842271981966,0.1594932849578501
-0.30691464421500125,2.0283917022368856,-2.7378207788194793,0.4189016343277052,0.3510350244620841
-0.28329458626609716,2.1637988176488556,-2.556591200867954,0.1393331847156126,0.3095052441895434
-0.1140406441729298,1.9509299776622007,-2.960683981596593,0.13860546856609252,0.38866198930559537
-0.3354301390549441,2.083116720780624,-2.5933301851482953,0.4858628662676896,0.1953869117440694
-0.031139832794761624,2.2410346549594182,-2.87366192366064,0.26809413355235456,0.7289479014514657
-0.290658499358305,1.8122671279998692,-2.7567252715012778,0.2570476322911488,-0.07559684359334118
-0.18000222285310818,1.7829357702381794,-2.976482187564942,0.1728472472311543,0.09901474153914691
-0.3388372693025963,1.906796842532699,-2.706776718512456,0.19346573123854688,-0.026299796791721564
-0.11137599653196495,1.9562459910436716,-2.91239084525541,0.1898491528270951,0.3323476467847126
-0.2447242558688152,1.7148738424770658,-2.925149702596788,0.11634035806117027,-0.025396049134508214
-0.23604589423055433,1.8144415328770125,-2.9119089999003327,0.1279844455345085,0.15624053618203537
-0.032235725474652366,2.1297606118369576,-2.891292388526099,0.324488388759985,0.5377977120009212
-0.3196973403013097,1.8443989964649552,-2.79025960780183,0.3061776073487958,0.03431216164739981
-0.20133291554364696,1.8863743497210033,-2.9288411230996925,0.1510403030961641,0.28351349685955984
-0.04421024959854769,1.8882905060237407,-3.0513591200157286,0.19085070851802682,0.38827287399593047
-0.08355552261515409,1.7273528420290183,-3.068382723505809,0.12472963598031317,0.10514398368123867
-0.2781428823374412,2.1278186793941725,-2.538211162079426,0.17432324402436697,0.26517789313299933
-0.29191062871398765,2.044236332296941,-2.653746883162529,0.21983336009816618,0.21656048630152136
-0.2586160787984346,2.057211751017759,-2.76105413310166,0.4338242335532053,0.4025910872736178
-0.2674816977112846,1.9124234028941784,-2.859962512846104,0.2975383888953576,0.22519201106744235
-0.27592821127438416,2.1644689735288978,-2.55559320544564,0.10366654767798156,0.29018366620294467
-0.08006919982031269,2.1038738987855536,-2.871450629882858,0.4455445306783494,0.5523207285292393
-0.34456973039662175,2.0881537169470477,-2.5239680837510754,0.31280187956152405,0.20867597785806113
-0.3354002953674624,2.1609971567239956,-2.489922733960459,0.3694111140035439,0.26250199104116034
-0.289188667054876,1.8220261949507623,-2.8382673612685014,0.24889200543331208,0.04684787891882558
