nH_cha,PhoIndex,log_norm,nH_xmm,log_c_xmm,log_c_bat
0.46526275343361245,1.8378558782726828,-3.339740486993769,0.102062981819802,0.23468725609916397,0.6024527729313447
0.5067994055143767,1.766468715371532,-3.3460045041481776,0.16573605893356216,0.27158372551591414,0.4037032810478216
0.6888029761873639,1.853053852856752,-3.323193934592086,0.12333471388080768,0.236437305291054,0.652431985438058
0.4526558456790192,1.8483335567879544,-3.3420199293338695,0.15844736293304215,0.2983672721405555,0.6993493171128622
0.4620787918529591,1.8614723263117154,-3.345959068500912,0.19613150876751623,0.3024872464232715,0.6641595424973135
0.5000405517639351,1.8250351976118373,-3.372786601013496,0.12231656760524866,0.26711161989410326,0.6043887312210552
0.7397593884535418,1.918019207455504,-3.2530304622140633,0.13074310133882455,0.19931544031330017,0.6093814558104567
0.45760929006161144,1.7430942241454024,-3.4328491786264195,0.11882404966691049,0.30161747127777216,0.5538146955825112
0.5191617079473596,1.8670821500614951,-3.3134064817852056,0.14189198747815068,0.24257820108160333,0.655652739627433
0.4742976091941824,1.7826465478951754,-3.3622392623820785,0.12925690859165992,0.2796200616079161,0.43929458659211296
0.391841412297832,1.764876997515219,-3.4252340483223316,0.15067944650574402,0.33017695987515605,0.5930325031687276
0.3956046206305962,1.8819393864101062,-3.374085289346036,0.10333664461515059,0.3028717532008627,0.4514304394997515
0.4849571091279189,1.86838928948746,-3.3316636030649383,0.16538283186835395,0.29116024416353414,0.5691371248928137
0.423011820929557,1.786320307470083,-3.406574476555205,0.13015239820688956,0.3131301558003434,0.5907476779792824
0.4636904159655013,1.870657007688352,-3.3252513066838425,0.16085541950407842,0.30332271131476496,0.5738733675721175
0.6181129280102192,1.9964235725042183,-3.261230694007088,0.2481693653695909,0.2519327645453513,0.8567018429187356
0.5454826439926233,1.7848825766250171,-3.351336143943704,0.11972736636204243,0.2415297920075481,0.48564098343684137
0.3690936673678812,1.7913728791850965,-3.4273517576299817,0.18762547846165034,0.383644704602788,0.5984103454974536
0.3981645433003489,1.854914711592391,-3.3612283805633503,0.15240143072826368,0.3083361935254054,0.6042312698530892
0.4915739033683939,1.8392766856305354,-3.351166708229915,0.13524944653257145,0.28689177520975884,0.6108977126624948
0.5283325039627974,1.8407596969916837,-3.3113552802900883,0.1596715862675084,0.2634775772616922,0.6091334158457182
0.626975516094333,1.8524734739833317,-3.3143619171919294,0.10793379570792451,0.23701779391287414,0.5763870334164887
0.5448885194233355,1.9006613149889815,-3.291634021832528,0.15593932355028292,0.2539199249115498,0.6872986138067672
0.7651551853996801,1.9720205041376788,-3.2318118959556674,0.1497176704229129,0.21704091307918216,0.815103616261045
0.5085169030451377,1.7806757622832121,-3.352317150587459,0.1407714022131118,0.2656164554493077,0.6442734557970071
0.40161606880848777,1.7789600953629983,-3.408454115330679,0.12542879420015093,0.3032042039310212,0.4996149875083673
0.4531521449312823,1.8606530762339792,-3.3399995660977986,0.15997847865803583,0.2888908908482024,0.5986484842012196
0.4923376357361704,1.8303436435214184,-3.351225531986555,0.12614211645387563,0.26912212819492165,0.5927041267576934
0.46814826838435863,1.79388407945608,-3.361788847747291,0.11596119573578778,0.24843657748506698,0.5256885147272843
0.5000405517639351,1.8250351976118373,-3.372786601013496,0.12231656760524866,0.26711161989410326,0.6043887312210552
0.4268916036439838,1.8793632947527867,-3.3447300964240956,0.1270935816305737,0.2973232246571005,0.6500135081897671
0.3699922329623143,1.82814654408429,-3.4316698601954383,0.13730923363868458,0.35307407948209524,0.571909038650245
0.48860383576628486,1.8445255049649756,-3.376754574040707,0.14875961786271183,0.3111966194481537,0.6789798717995599
0.36891761451910243,1.8021772277157755,-3.438464833815274,0.1331211568037716,0.3545421021713624,0.6614104721687828
0.5972204213056774,1.8534779516256594,-3.330003077105696,0.12308353666870055,0.23538238344124607,0.6034422602280824
0.4450243766700889,1.8982288631946842,-3.3368721015504432,0.1424788215079615,0.284144551483239,0.6554061198828893
0.5272430436671015,1.8808346432508036,-3.316208220176891,0.14271340345691447,0.26158471020965934,0.6614328103145684
0.2995258889226905,1.7647302353225638,-3.4597937028535966,0.15424923303268928,0.37576947528478466,0.48643992359223587
0.538962515449157,1.9089211954460854,-3.3319159746132945,0.10840764495739694,0.2543608227985126,0.6500539619700687
0.49571692923863875,1.8498492703366929,-3.351394821955541,0.13171972984982772,0.27773292208447375,0.6038948064954965
0.7159487992254061,1.8890077337014475,-3.2702108296582306,0.16176169341726745,0.2322605401524096,0.6001486575553789
0.5729447505515244,1.8604454525784322,-3.32113329744385,0.12278773095564302,0.24364424604019574,0.6856493535641324
0.42980059532579507,1.8008148356895577,-3.3713492222038663,0.13193182484743565,0.2859075939958762,0.5630002093101427
0.4364060434963116,1.882513556056888,-3.336214072523971,0.12293237223098046,0.24695228346149323,0.7371931782668915
0.42487200125090296,1.855655925157349,-3.341109886691741,0.17487369229999816,0.2871307974505304,0.595609379614294
0.4726646370188058,1.9163009330623282,-3.332398023573303,0.2131675790247447,0.30129895795717854,0.6752257831676545
0.6206148772311171,1.7976495460743713,-3.343679671353711,0.1371112056002826,0.26528494639759503,0.5410517146054707
0.503124258524674,1.8864081860162534,-3.322810316272194,0.11974809303017657,0.23134657895867838,0.6922016129029513
0.34389838320836863,1.747055120727015,-3.46025180010014,0.10609963596237068,0.33987484914487576,0.4549899499706276
0.4114577356547152,1.8181949658398324,-3.394603443457062,0.11515938875416296,0.28653814489958873,0.7048924690854594
0.4330480662281154,1.7947651972296303,-3.3813860776810114,0.14270237201851535,0.31342828615521,0.5831281347424984
0.49457630533277896,1.858005084209394,-3.3436152651876307,0.13393338040127453,0.27595163224050134,0.5965961938383257
0.4190029987176286,1.7976425342187548,-3.4025644417888925,0.1573670433258288,0.3261036686739387,0.6484278858219397
0.4670291721199006,1.9097806118231904,-3.3562469986331633,0.14451200297043562,0.3072596002029728,0.6335813692597587
0.30740580444854226,1.7764945769000033,-3.448474516876277,0.1475214016767911,0.35059716290355025,0.6009935919405724
0.40779934796801875,1.82285554960331,-3.402691677649783,0.1493271574311675,0.32465024108030116,0.6115703644456358
0.5185655184401394,1.8272462279093946,-3.3434965848647,0.1046411332125751,0.24292879201110007,0.5459418775674167
0.5903930746099579,1.8325657192061953,-3.3127822431116893,0.1901160812151272,0.2562067083867394,0.5752483232117045
0.5484042728678272,1.8180935622384793,-3.3614546746294,0.15324560823538633,0.2928738070129886,0.5795056160884902
0.4565271979163069,1.827505817344798,-3.3597653584500065,0.14362056071667295,0.2695145351026973,0.6706428044835588
0.5971175076424732,1.858458393860038,-3.309296709179828,0.12127583095642538,0.2270382575016161,0.6711519763046434
0.5340451034643692,1.9155968406369897,-3.3730376489837077,0.1303225797087014,0.3106223655234679,0.5757149903136394
0.503403696501743,1.8827890790523338,-3.3347546302115,0.17054231416168236,0.3135920556038658,0.619961305721674
0.4519588726484567,1.8056475216413408,-3.3815378341173266,0.12810395261029223,0.2819464755107379,0.6479175409524209
0.43873181000523687,1.8467056515738085,-3.3740090893904915,0.15126158636922446,0.31999978516957817,0.6471946935199782
0.4510251523122646,1.8579428926984505,-3.34832753489294,0.14046357355887942,0.29169542968497963,0.5692875342331614
0.293287017688209,1.7505403472629446,-3.4495769188566916,0.11852630770247093,0.33596638620495045,0.529397579906064
0.4540997305877942,1.7955894498804261,-3.3559647388761906,0.1294895405266532,0.2544418185305517,0.4225342569129329
0.45168217234196384,1.8704305063271272,-3.3354395181774517,0.12973292863437144,0.25828157075319935,0.6536272603512896
0.44405633789837906,1.7632179856465124,-3.4166609535223484,0.10214093718121013,0.30601687705869884,0.6316652510526004
0.45348305481292617,1.8635701002789191,-3.342135603930474,0.15669426753735202,0.29520649052787595,0.6982160057656399
0.34451117750503923,1.8483982859864037,-3.4028909491352675,0.12203811915200202,0.3102007978565595,0.5144382834852186
0.4530749151731924,1.764739088007688,-3.3935079717773675,0.12920184763499412,0.27771912158295287,0.5093238567240959
0.40548691764899747,1.8662678943346003,-3.396456945761777,0.20077089967919654,0.3780410748811478,0.672597687130986
0.38529377971017653,1.8651017812363282,-3.378644372677641,0.10666261577974,0.2819115812568831,0.6800416356412635
0.5635809879838769,1.8737071704077204,-3.2982738290492772,0.12299376280044158,0.22805659062159456,0.6399352253434554
0.4167870672963083,1.7936026816663269,-3.393717217409556,0.10370672401702169,0.2670834962650308,0.5550018563312713
0.4523106650928903,1.7853467752239485,-3.385634176470697,0.1159812218579554,0.27328591091085097,0.5954190949386664
0.4289066939166263,1.7935428367942443,-3.374467320686109,0.1428929525754668,0.2894504546571779,0.5576611493296144
0.42153316661431595,1.8330970829721422,-3.350553326418707,0.1296344512604388,0.25696717764123433,0.6708842771615928
0.412897677700479,1.747048553479154,-3.415562104246937,0.10213615840982615,0.2910526137642224,0.4994365782249328
0.3286873225391611,1.708453550384306,-3.514655106493068,0.10210540917606938,0.36939411849233394,0.5497118314605296
0.42153316661431595,1.8330970829721422,-3.350553326418707,0.1296344512604388,0.25696717764123433,0.6708842771615928
0.5347543807551591,1.8114028499758361,-3.3187220354641576,0.1581702018087201,0.2641024026280794,0.5857540268854944
0.6024366491278266,1.8665508869930194,-3.2901679558266386,0.18924018856145575,0.26183401473253687,0.6052587090270516
0.5922290223042607,1.8447184192415085,-3.3145891573026964,0.1304409448560406,0.22125041519329636,0.545091854483009
0.5435016993288884,1.9335317992913659,-3.265853427396723,0.16213519217243483,0.24865547416006195,0.6421861309901065
0.6066712208620644,1.895248766828613,-3.321078959127709,0.1518303415718809,0.2995276420907882,0.4900282745055762
0.6702116385074207,1.9133601570102883,-3.2715435293964945,0.16081430148589548,0.2410718630899944,0.6438035287108963
0.28936429491153315,1.835505494720881,-3.471388597024778,0.11195102562616428,0.3722606688870702,0.7738543775248905
0.5298044190184055,1.853136983798774,-3.3045761617700817,0.15069903732556042,0.25425927680155525,0.6364556203950116
0.6656304551839194,1.9220110296005442,-3.3035588130659517,0.14607281950267034,0.27349508529538724,0.7865102033704501
0.35718847893363437,1.788081005834931,-3.440244432263717,0.1354584917125431,0.34119518534117455,0.5838656970346392
0.2444704574252241,1.809705217971939,-3.447621070974089,0.16432560852509404,0.388862447101201,0.6560355666378279
0.5971641850752534,1.8079444778621976,-3.331821348714683,0.11206558055227328,0.22064746381642553,0.4919618536330901
0.4240363345356699,1.8105323868296666,-3.39148359930011,0.11504200562411267,0.27163585286083225,0.6644259300596458
0.4195618030934829,1.782308740139802,-3.3856278260948143,0.11680642281234724,0.26920841908077975,0.6649194767277791
0.5410599896967547,1.8125461502307023,-3.3383655947142468,0.12201447392187827,0.2534157791590326,0.5897901218638051
0.5650737793941193,1.841234664212791,-3.325873819031826,0.11472896820745926,0.19811599236421928,0.6347193948002574
0.4063530947112609,1.8669165401132068,-3.395092038774899,0.14563023563550243,0.3367090483775417,0.7451710079035263
0.47354886484957315,1.9140663810231162,-3.3507116745764334,0.17688802080509652,0.3326798797331292,0.8196142688673964
0.4154785313481436,1.7266712700972002,-3.426577595249497,0.13753326555276935,0.3022659564096708,0.47698405056412274
0.5834260493637919,1.8526307293916922,-3.3538557892097556,0.16499046899890518,0.31466778539524665,0.6869936335503026
0.6717113985723281,1.873292505719348,-3.314212080268647,0.12219241135449506,0.22143831651814572,0.614490744561095
0.38678192963733293,1.7565228008126987,-3.4379034116586866,0.10464900638901117,0.30078082821486696,0.6700656338548143
0.4506249620428626,1.819744804004253,-3.3578480850852284,0.1039422789367679,0.2471240564009356,0.6027516790336449
0.46814826838435863,1.79388407945608,-3.361788847747291,0.11596119573578778,0.24843657748506698,0.5256885147272843
0.4908399947811236,1.7822159335803054,-3.344055994260003,0.10725807400745643,0.2309601374866428,0.5397684114453003
0.5031231752516524,1.854371001032956,-3.343821098820559,0.10841189945533733,0.25324664858356827,0.6519158866808528
0.5413935348948544,1.8262235817211692,-3.3495527951053607,0.10318563040889198,0.253969547552642,0.6118950930436715
0.44988515364162895,1.888976183638487,-3.360001918393576,0.1549911068453625,0.3282587155879644,0.6439056956528668
0.4444852863614006,1.8044952384945456,-3.387943629661427,0.1299362931895533,0.29449153118146754,0.5828637535341965
0.38458819791364296,1.8179753274560841,-3.4277398089912956,0.10263812539283278,0.3160900457661273,0.7147854666916875
0.6130789818304301,1.921046747031045,-3.2811014473965923,0.18257748168528481,0.26672939508280247,0.717422057562374
0.6179367860154614,1.8271232449590862,-3.3171420721402445,0.14056723334753393,0.24696768886324638,0.6282738381049662
0.5593648488508538,1.8858017475704285,-3.297919977617187,0.1223367356595244,0.22800913380102994,0.6294253651256647
0.6986182820242396,1.7699228532345277,-3.3347765271272864,0.16471359169100117,0.26747628522201805,0.49800473218749675
0.49151361346622235,1.881031578828647,-3.3471875546227077,0.11851933442450927,0.2713914914259157,0.7442835132150258
0.44697575807329526,1.7941473910559025,-3.366813617982247,0.1482017826525516,0.2931148524762708,0.5056067596248892
0.4078461288730937,1.8063838658451004,-3.396710376421925,0.10341281031881241,0.2933547167153461,0.5572578849615557
0.5397619902363242,1.8172281924667497,-3.3486337068690477,0.15195381602500704,0.28097439926101564,0.5789235478611656
0.5197126247786363,1.8772679116394975,-3.354431707326335,0.12226918654389424,0.2879500770674821,0.8212927927092311
0.4041636355588142,1.8465829528943953,-3.3920525945956648,0.1136121960496099,0.29505909589047263,0.6647437019383431
0.45528683999233366,1.8268200565299924,-3.3807474098968644,0.16081539455325378,0.32633263148258296,0.7082926977127606
0.39410606175554974,1.7920963741469709,-3.4372274045256956,0.1183191684000007,0.3324954723653375,0.6790710539395866
0.5393534761579705,1.8732787865847678,-3.302969423228181,0.1656430569565986,0.2554032883131152,0.48598945004898875
0.5038516909601368,1.790063573164396,-3.3534175165185527,0.13273155098374748,0.24829714899043287,0.638503327063467
0.43049765097419534,1.816024075240282,-3.3754508958781297,0.13958084304821627,0.28572801175307916,0.6295639811550331
0.5329022669271254,1.8472270529935408,-3.3455653118298474,0.145951693921259,0.2883297436659793,0.6153715611480206
0.3826686036269208,1.8130901706160971,-3.4145273428425167,0.15411972244865485,0.36343343645950155,0.5778951811598243
0.3345194383247993,1.7742380521358083,-3.438001840925568,0.12404533472676639,0.3416093787356369,0.560885745339041
0.39768641672510274,1.749278595620703,-3.389367679801666,0.10226485957222098,0.26680396178381516,0.6117921376695516
0.5560978239721148,1.844165401615485,-3.301194733177868,0.110023826175736,0.19467656122369026,0.5540883836552513
0.3761909777971645,1.7625499608154542,-3.4512784671991605,0.14183488373374126,0.3559344130187472,0.5256244156282124
0.6695181884509224,1.892048456912061,-3.32578080086287,0.11505684852314568,0.2356649597675562,0.7592073015868879
0.5053152401066442,1.8187169749170655,-3.354181549408186,0.13038919753981087,0.26926348927328814,0.5874678180231365
0.4277614055413974,1.8733888666308827,-3.347937187876486,0.11581118300069937,0.26412996395839383,0.6780610852263758
0.47893961680677943,1.78730401208069,-3.3842486409859482,0.1073921071721307,0.2720462035444604,0.4413827571430087
0.3709996442693295,1.8120573485975067,-3.4104139799244324,0.11136177181858892,0.3115154744049351,0.6143894171571354
0.31574910719185156,1.7695769486535677,-3.482840897281476,0.14132757736185142,0.40187759857072747,0.6414126947878218
0.293287017688209,1.7505403472629446,-3.4495769188566916,0.11852630770247093,0.33596638620495045,0.529397579906064
0.4540656667801515,1.8308319005553786,-3.3594091225081435,0.12811605318180316,0.2746584693299601,0.6204921991917969
0.4214328947381829,1.820948427003599,-3.3876334108488226,0.10688292241866268,0.2835660955345818,0.5990084175228538
0.4173918521055072,1.8264587294714894,-3.3907997659641875,0.16450288118075307,0.32712262367999134,0.6578447647956915
0.46270106009688383,1.8302396613892886,-3.369267328924984,0.1413258819385741,0.30056236160860217,0.7703970957941593
0.503359454937974,1.9008817977799044,-3.3067287324430623,0.16086064191984592,0.28568494240331943,0.6712029450098551
0.5116306426399414,1.8483853602571836,-3.315235527541202,0.14884672687947875,0.24880045241617865,0.5087293458126081
0.4565271979163069,1.827505817344798,-3.3597653584500065,0.14362056071667295,0.2695145351026973,0.6706428044835588
0.495664950791066,1.7936386512926503,-3.368331019310698,0.13576653839062033,0.2718197989150444,0.6216853715682578
0.3854464206360092,1.74748499511297,-3.4333993806215855,0.10465647681620896,0.2897403734397288,0.5241326475927734
0.3768813761259653,1.787981628217167,-3.4324782074038866,0.11002166217396092,0.3126128762322886,0.6379012256600194
0.4378163485458405,1.8684851443389512,-3.343518733775757,0.15676534218581223,0.31839943991199204,0.6072988764411305
0.46993012356840647,1.8264324184745426,-3.357553383850315,0.13832185594561514,0.28574164943294655,0.6849443737081962
0.6095516250106718,1.9390974487810801,-3.278208001606363,0.13838783034234986,0.25362830633864464,0.6344678427596557
0.7235311359334476,2.030267693543703,-3.2165281968930293,0.2309939196593165,0.24064933279595957,0.8378156693805354
0.3108055981027934,1.803476720121731,-3.459513061744898,0.12823724541312542,0.35858761406433604,0.6311222745291682
0.3781630646351988,1.7951101173329878,-3.4155763595226376,0.11967436339392193,0.32360172753134053,0.6591359002773785
0.49890216006006527,1.8693159055022426,-3.3349692572584004,0.16711631151880976,0.29672716112925146,0.6207507276944197
0.3635427991153739,1.8729749937272195,-3.3919197645290744,0.16207222488459605,0.36449283374247887,0.735736388229741
0.5318601003121801,1.8811606216634034,-3.331483653945758,0.17756496166962937,0.2958344980465888,0.7628690366345234
0.6095516250106718,1.9390974487810801,-3.278208001606363,0.13838783034234986,0.25362830633864464,0.6344678427596557
0.41230746767612203,1.7431959058707645,-3.409866261363266,0.10189664971529143,0.2672184768131036,0.5267956380756214
0.3699922329623143,1.82814654408429,-3.4316698601954383,0.13730923363868458,0.35307407948209524,0.571909038650245
0.3934048142638815,1.7734943425088998,-3.409707930933561,0.10615927957797344,0.3033463639659191,0.5188990818849546
0.39108803521946156,1.7861252816168642,-3.409602208013261,0.13047553603966378,0.3113543020964262,0.5532169131234275
0.4970697488814202,1.8652975607781817,-3.303352370032062,0.11687103875575251,0.23101816621914484,0.7413907413982672
0.38730602294988736,1.8512768004516076,-3.37981521545139,0.12279825488276297,0.3058206599064508,0.6380752123748228
0.44880416545014756,1.821387731930369,-3.3579789354172105,0.15144466132888607,0.2945624813053067,0.6811737134348239
0.5503709103834993,1.873096704730974,-3.2933767688133866,0.1642526653809594,0.2619034316380797,0.6162848719165366
0.5491782604899069,1.7980190926615207,-3.3193141965566095,0.1219719239492781,0.22094976481150552,0.5521835733042926
0.4724549550483933,1.866882378272141,-3.346193443623027,0.14138554559258362,0.2943664412994407,0.664032790174109
0.6373773988411734,1.853050452812683,-3.3140460967451677,0.1316051357801234,0.24392669581694437,0.5709552717880519
0.6768750848765271,1.8914124140001674,-3.3114379259019193,0.10177236679490405,0.24968319890163126,0.5743971099675167
0.39716426607977495,1.7304666744326012,-3.4236997002461655,0.14076539941460345,0.3172957102173184,0.4788047596756393
0.483885594323997,1.8597961431688252,-3.343813145240173,0.16570881975376,0.3174626530938358,0.6963735726942533
0.4463962014167202,1.8654545204779724,-3.345772156772096,0.1181681385238107,0.26503037254947537,0.5901161907707784
0.5507941452334013,1.8546248150523468,-3.3066456269817577,0.13752293125863602,0.25559191813632753,0.5461245764277227
0.4133360249355964,1.7906744775482146,-3.405650764283036,0.1485054659077,0.33578746285865435,0.6013737167291717
0.40731231399426426,1.9306700209952399,-3.343690810099895,0.15369463300763103,0.3139080347751628,0.8505105649373914
0.44311338482299123,1.8138575024780992,-3.3513993927269383,0.125809230334727,0.23580741732755017,0.6020304604711681
0.4042480723564308,1.793638636713831,-3.4092121276368035,0.16724865412056333,0.3478337227308086,0.5870116748687082
0.6266450570774713,1.883869350418112,-3.2686898832774416,0.15963412334228058,0.23964972696811238,0.5610875254432552
0.4757191750010319,1.8711980031868314,-3.3340178021634204,0.15979955110902117,0.29306589872649624,0.6079874168451587
0.43667428537943964,1.795819793060241,-3.4185598606854386,0.10672687034915185,0.31143743956076486,0.6442750026650008
0.48235980857557326,1.8154863734460833,-3.3401697325110677,0.14618371703251,0.2654133644533594,0.6099353554781928
0.4166108782619986,1.8621392550713842,-3.3550831509114944,0.1423510994325373,0.3197472187385735,0.6677443483730885
0.49512025863018927,1.8224446840674777,-3.3384585623454286,0.10996676327925985,0.21882754522607417,0.5183253723474937
0.49512025863018927,1.8224446840674777,-3.3384585623454286,0.10996676327925985,0.21882754522607417,0.5183253723474937
0.6058007296250177,1.9096042717880541,-3.2916701662602676,0.13630825135143,0.24422097825389244,0.6060893716111879
0.4536415121897711,1.83655407399818,-3.3619410717837974,0.12996004255732177,0.28862785639349275,0.7143871306420779
0.27691376961808334,1.8469355594822479,-3.4299023099574626,0.10514455482264459,0.3541001750058137,0.682514479003981
0.47082747097516087,1.80372513985943,-3.3583050209526624,0.10300505904711534,0.23505165136439365,0.677432338491164
0.3742205378816972,1.7357261128346377,-3.410532719959234,0.12072264871059135,0.29017159158203865,0.4396728805720076
0.5183705313194593,1.9147235757484677,-3.3296704020376264,0.12694459509320113,0.2841565072998953,0.7389705425178033
0.44790137969126476,1.7741482393060377,-3.369381092278058,0.10920650822929348,0.2510557355031582,0.617517056851032
0.23895742082390142,1.752599296867025,-3.4749572583159174,0.12615866479078958,0.3610573317401804,0.5526063105640713
0.43216280933474815,1.8453952397390483,-3.3589633869993887,0.13038100946346703,0.2943289128263249,0.683417481805132
0.5829357661124747,1.8738210609280446,-3.334807537647839,0.1525995263619752,0.29817390727364823,0.6128874608591879
0.42825881496590656,1.7883205400140012,-3.3729535862505804,0.11622240080733581,0.2662801968598698,0.5197625979291867
0.43516710859140695,1.9078148978992964,-3.3546639125095905,0.13724902641872933,0.27656234722570816,0.6691352494558558
0.40751171236173545,1.8122705401758727,-3.396802922925211,0.10152256683767891,0.31574933899946456,0.7425960146714701
0.6182888965886354,1.8673383899449245,-3.312029169935153,0.1250126273959851,0.23109754152468254,0.7023352898240036
0.3625087188188445,1.8293272842691874,-3.416885318568866,0.1344913301555495,0.3373452994941668,0.6584743543907585
0.4700953545002371,1.884882895687644,-3.345163246514814,0.13271822567601627,0.28680073849873833,0.670856535425002
0.45685680982547705,1.8366734973627934,-3.376971071423523,0.14553047236102712,0.2939499930379701,0.6282961784546495
0.4715797356990995,1.9121113386230304,-3.3198304492561723,0.17319423605413656,0.2939356390007555,0.7576599558559227
0.38964163371727756,1.748052336045187,-3.4306940548373133,0.10206947769122322,0.31043203715796097,0.4909496476461266
0.517371481714677,1.904432349614165,-3.3114049837041204,0.16194666680795883,0.2712548563871129,0.7105112919072925
0.5116306426399414,1.8483853602571836,-3.315235527541202,0.14884672687947875,0.24880045241617865,0.5087293458126081
0.46616764894827845,1.7743835979341702,-3.371067902265227,0.1237255562042224,0.2588080137517752,0.5754868430513651
0.45103109972685373,1.8646019296942007,-3.3460179160179147,0.14184790653110863,0.28671548843526806,0.6263362740969536
0.3595219079069939,1.797326373869891,-3.4328839821150505,0.16977506503490147,0.37321502469740064,0.6361519369818298
0.480289321794764,1.834186152334142,-3.353461290722273,0.1770753364397225,0.30812341108966446,0.6344773833069319
0.4556788328625798,1.852656867749027,-3.37871772054835,0.15028409018838407,0.30678893299786125,0.6794743083044348
0.521167216015496,1.8796001637844097,-3.3295177351248073,0.16679645246931724,0.2944475579017354,0.6979144779293986
0.40410712928613646,1.8396456163811383,-3.381079226687294,0.11297976780578407,0.2601746439635213,0.6563137218167236
0.4506722913303265,1.8169648485518108,-3.3895206814108523,0.15273368656706843,0.33941557067405026,0.6154516570182642
0.5222304735362355,1.8309295768678235,-3.3491714350571793,0.11077233366623562,0.2777890966828478,0.6437653556169118
0.4064600916873208,1.7828754067598092,-3.40798108858253,0.11773410314319013,0.3019683154058739,0.5451616549055736
0.4039670953430369,1.8613157522470347,-3.378221734610681,0.13153477334100805,0.3032054023946755,0.5934854651933508
0.46082472101744154,1.8876282140662766,-3.3245233594396555,0.13227165912755504,0.24447801846893835,0.6682876383589726
0.585736386086183,1.8923362527385288,-3.3193708088086042,0.12872504425116138,0.2641200013656215,0.731751917554261
0.5602037263924122,1.8057964421269248,-3.3512678951641686,0.10090433298949175,0.2541583951766402,0.5904010629514622
0.49527441915191217,1.8214193872319797,-3.3536570453760617,0.10142592548310304,0.2545171143621252,0.6476321974281507
0.484102848982086,1.7580781959762442,-3.362012149109363,0.11701083085457073,0.23179899062912024,0.518609685745119
0.5796304506130437,1.8795724504618854,-3.3152731940786113,0.12201333064004317,0.24174095664580397,0.5954401277552783
0.3502708317123078,1.82683631740178,-3.422109173944035,0.12357282347433249,0.34991686606544725,0.6218982900888339
0.4568181867937374,1.846130387394463,-3.3711303173857905,0.1414260582385492,0.31011925646270866,0.6495590820159189
0.45773006003476757,1.8709432036939257,-3.32349513113668,0.13514086958789254,0.25863779143115817,0.5931661388270262
