PhoIndex,logNHtor,CFtor,cos_thInc,log_norm,nH_cha,log_c_xmm,nH_xmm,log_c_bat,log_fs
1.521175557322101,23.06903336215975,0.10439430236713654,0.05964028312184438,-2.739973137116637,86.12376810368934,-0.0834668198631735,60.58001268147759,-0.3939325494211865,-2.3675387386392264
1.4997363781299313,24.883033594864298,0.24778086472128705,0.28550810286491796,-2.8643907792171848,90.49476495255963,-0.11241696420529501,52.08031354511546,-0.5573139466484478,-2.6532987862066832
2.222766378009028,24.6468608150491,0.7736086457323212,0.7303469727481127,-2.3295060437406767,97.0717308125689,-0.024117867144368477,59.063131465865894,0.017407315736363893,-3.8056302242769933
1.6879498142439715,23.343916137814993,0.3252542470375643,0.21042394090609806,-2.6936592230406564,109.42441934408777,-0.20622507224108888,47.337507553436176,-0.0928634592854255,-2.65713636149172
2.065335212779884,23.53452212974565,0.9400210902310694,0.3578519075631949,-2.6732374449980307,92.18021625070122,-0.026229900694879738,52.45543027653039,0.395200278889154,-2.4762187377301244
1.6764916867324833,22.037356020023292,0.25817178628130877,0.41280963040540625,-2.476051292938597,85.83928832824839,-0.3745123773392427,49.697930139895234,-0.30381638813017764,-4.898088774078313
1.5321155929480055,23.44147150605594,0.40805597171336583,0.07771425773669859,-2.7883975505465393,117.42161172649992,-0.19735114345392846,52.49454639266845,-0.379455095992588,-2.4743491578577688
1.4487374112311016,24.846565755708372,0.1442852181846168,0.42449686047826696,-2.895698208028512,90.38081599385258,-0.19141449078045358,50.67976390444047,-0.4931645198936996,-3.5217857291755417
1.8434870492227078,25.493104494227723,0.6744681726986302,0.45570791640946107,-2.342349573780841,88.75412820480304,-0.20216854758839342,59.58433285662794,-0.2800134284935565,-2.806172482580885
1.706297302662941,23.530543812287043,0.5443115012255817,0.13440736432338854,-2.703910302740981,376.8376409268369,-0.1731833330958834,52.42986516284369,0.2483846383795445,-2.457993682222457
1.9881185400055033,24.335721313819533,0.3129109328211991,0.2936256382045808,-2.462563044791462,83.97406596829006,-0.01369695102020374,61.21244378814785,-0.08486212179990582,-3.1021151099023454
1.614483031439009,23.946397658736135,0.15495095710752632,0.2571441364257367,-2.9250219217415703,84.25092474213736,-0.04563402392939575,49.99459766990054,-0.0780853645200511,-2.766235230499109
2.204320711278471,23.476891560082617,0.8474391150506342,0.21010613403616146,-2.5049620713459286,112.6631737907933,0.03939969502618723,61.7452361066968,0.3799412226313217,-2.9054253114955984
1.638135923789059,25.403170608508546,0.18527081832742875,0.15174866966281916,-2.967908841634511,65.36437163776873,0.11726913239382286,48.28203182444621,-0.12156930493103046,-2.437840079533988
1.4227501343742883,23.758825721095356,0.3056853837023017,0.1780993598331056,-3.09804213206212,68.90715253131458,-0.0697060283639297,44.09995560379512,-0.3141460815307042,-2.371861975770607
1.8103503439455868,23.491002146790866,0.33349270092510896,0.1606451385061775,-2.5955461920703966,83.0037674788052,-0.011346894072037705,68.64216821085948,-0.061647494058037045,-2.5538707741772346
1.5258860936830603,23.96670306173936,0.7350003327851742,0.47852484421424146,-3.2425034743847108,67.82047337497588,0.057234992057639156,39.503579032193464,-0.11113413979285791,-2.043463430042821
1.7303195415563513,23.55059201704262,0.3737081862975934,0.10494615821869654,-2.41120699540293,212.8562297579397,-0.3468572795977789,58.55393298709067,-0.1787174317363417,-2.7532391100603473
1.5490228441575344,23.292745141333857,0.1350137768273639,0.2211518703962047,-3.0662210086118113,54.69521153916183,0.2911632122501222,64.48408837266778,-0.05366938018761469,-2.7411762649621334
1.6643316160735833,25.113043265672566,0.4985842044872262,0.4108548654868961,-2.6689175201962834,75.02619426356891,-0.13729985493225327,50.60977412086661,-0.45335736353972633,-2.5501029667826987
1.876865094938703,23.75286395215996,0.5189751442230343,0.14713785648415406,-2.478829711257769,373.87434820370004,-0.21368493282290058,53.7557882456818,0.3281965985320161,-2.4681632619484084
1.4462205855483734,22.28495246036795,0.17962833264967604,0.26807800753117134,-2.8921734154957917,68.00051719794799,-0.1904151544765449,45.95435564352786,-0.321249655122792,-2.652842129209776
1.9293032122578895,22.01119895732213,0.18010717776599944,0.06828623038095676,-2.5468448797415126,72.95930078947868,0.010075351957134604,55.85802240663671,0.03190094667793053,-2.790474865565437
1.6312740562082086,23.663348104905317,0.3585996959358887,0.2377054860207895,-2.5643094467237706,279.56075263449367,-0.3292249103297047,53.56194990596695,-0.03641399735014117,-2.610848696817735
1.7256622506322952,23.400601438319285,0.2606721989006474,0.21285954682762737,-2.7250117166974723,87.71198342127606,-0.05501044119011678,56.67515981972297,-0.14118933965977354,-2.8642058078714965
1.4418184452102059,25.152924530441208,0.2654760861820157,0.2553433216793797,-3.0602715070509,60.99802614410284,-0.16748612370648075,39.39428725006633,-0.3547657040225174,-2.229309202701169
1.861511678588675,23.385759048517105,0.6881488050529436,0.26685084097610684,-2.7300204823478396,134.7287217601385,-0.11028112480210528,46.4527363446777,0.19256167681286374,-2.5566930456443884
1.9850563492652307,25.354979950512853,0.5481256001819144,0.48674777644623823,-2.400056681166123,96.01073599008988,-0.07392230359592611,58.90337879858458,-0.05210462635428914,-2.929947050019011
1.5490228441575344,23.292745141333857,0.1350137768273639,0.2211518703962047,-3.0662210086118113,54.69521153916183,0.2911632122501222,64.48408837266778,-0.05366938018761469,-2.7411762649621334
1.4089121731140923,22.05705080903153,0.21592543041372173,0.2622143456832834,-2.9724398494894895,75.2354984627072,0.041883040142232986,55.46527813362068,-0.48560074764144634,-2.3095245591680853
1.5955565917741783,25.196110721362736,0.2778392209572397,0.23525643153454218,-2.611623548797203,93.80623157305152,-0.2331218378459362,52.1575137029545,-0.4963346078051817,-2.6439279333745547
1.674398556779491,22.691353045790287,0.10769455552435751,0.6514847865378953,-2.373938241066693,95.73600581937625,-0.3319080866028217,57.05277542178971,-0.30782967085682245,-4.8207724306665005
1.7244231358694733,23.423367897262544,0.7601534036467291,0.07857602166941996,-2.724516752389587,464.1194110485151,-0.28771835578650773,51.30037640603373,0.35333226452533006,-2.5425146171667823
1.5134721100516615,24.12111007779167,0.11149551066520434,0.6046339617547077,-2.7586169534560816,101.40783595538093,-0.24318335233223687,49.402774971908606,-0.349403742607987,-4.839140411410937
1.6084489220564264,25.001473605393304,0.9386816019131387,0.8736033184915204,-2.969891202055843,74.35194909023588,-0.12256313143229347,37.04363294194576,-0.28383320250654,-2.3486040879000023
2.0745738160873657,23.546413110281986,0.5079138788104706,0.37024672751627014,-2.527242958502093,93.23569266536835,-0.07532510121962088,54.40379644637897,0.2961313823885079,-2.709579612665493
1.7682938094613627,24.497144135453773,0.3682004234055718,0.3417120530763528,-2.6193628285232666,93.07264511065014,-0.07531534596855771,56.4305124724159,-0.26628548274456065,-2.77388984983936
1.4862016688227073,24.636165723800687,0.16856978275359635,0.36714775547373657,-2.9740192956534743,99.43820375326374,-0.10960639496459923,47.929218853601164,-0.36657246872925986,-2.5353399169799324
2.0963743941469284,24.064475283126264,0.19543746492178288,0.17013603825792095,-2.1955189479594592,97.61716525310999,-0.1720309909629013,60.752076506382494,-0.17232583544089064,-3.0993935356065414
1.835080922822744,23.12825473765528,0.40518991742205734,0.21133534079146649,-2.725728080880393,75.68982532341695,0.043001607693575084,58.244500910795736,0.02146768797829668,-2.683670383560869
2.2317184288356935,23.488188062613244,0.24859650536063171,0.1319461368036613,-1.9854136865159195,136.49800644592094,-0.22973561307469947,66.80394657634795,0.10837475937868035,-3.061093347503485
1.698407084188673,23.734545231908815,0.30124192008702866,0.2277543712887406,-2.637042835535499,128.24701262210104,-0.14605223760497832,55.331692342463704,-0.20344372035321467,-2.5835096218852747
1.8720907966693154,24.624985870313626,0.22704387368739934,0.22685141469637904,-2.450612883222272,99.16729625798183,-0.11240602114841691,60.568033743969636,-0.14604101231128308,-4.197208408675166
1.595867483124567,23.940137444568776,0.11931794061925569,0.7876313211273314,-2.7823067403263764,100.86234622321076,-0.1711217223547763,53.14689992930418,-0.25407263079545483,-3.7223630247430037
1.8436964729723053,23.643900274295916,0.6989301099584995,0.32968647353878755,-2.7950914816140333,68.61750599180635,-0.05777086842267043,47.489912364713646,-0.09692677233610114,-2.4044870514219525
1.6272435014965427,24.53830871304921,0.36673083239237025,0.3434274668602933,-2.7542305186553175,90.35532060658508,-0.254044206694791,44.81642118173028,-0.2811477444461322,-2.344439425489896
2.0681817067711,23.61916858432847,0.677771814139669,0.29977198799643445,-2.35142249653193,297.54243034046556,-0.19346375244543268,59.29853839971784,0.4262987896455672,-2.6923555072054866
1.6798647594701783,23.909491758220273,0.16722457584426914,0.3752229862955472,-2.756229315964517,109.38448934925228,0.047551468355312876,66.62109399587018,-0.23015173916561604,-3.430732970368642
1.4668667785705523,24.060400095195494,0.3747116234714437,0.18865583300114463,-3.0389651646098965,66.40888592463187,0.00898811646849329,47.96539655478683,-0.43318103749671844,-2.206771244728429
1.4456335794379354,23.486864483161963,0.6844335333473192,0.31822616991842334,-3.0632644343545534,152.58793014062158,-0.08595430211170896,51.419415023182474,-0.18648458921963273,-2.335455483638034
1.7602188568542616,24.185547437274643,0.7485796238423461,0.25341355479679134,-2.5481545197277757,93.1823880458573,-0.29253119339656,44.27284598346279,-0.4171368071337218,-2.453398620136338
2.0634730557353076,23.82547779634137,0.4172733216436376,0.3551740063346718,-2.253354475986606,158.0427983593898,-0.234855528060819,61.10081960267792,0.12450065569288293,-3.2340970945746514
2.466925711815571,23.566714203698698,0.24850885594046185,0.10451831868276451,-1.7404115996747835,205.47858496151167,-0.2537299281183971,67.1858593451783,0.4038505778620749,-3.355504120154796
1.5524706187302317,25.024053448277122,0.7348327128220369,0.6714629133166801,-2.6437200011744464,102.07295907054036,-0.3286668688168678,49.060184202416046,-0.7670835369882316,-2.686005665931693
1.6937532015574441,24.076923007305027,0.7457403259009048,0.43932072429189156,-2.881706748004743,62.90407434851884,-0.11209036315566201,41.242374738413474,-0.24191342542093153,-2.3390170042947687
1.7648310541889476,24.293536972439743,0.7075579512590473,0.6207984864237843,-2.92487261666382,65.17770091741379,0.04362758265963662,44.509025953096156,-0.1489376864101123,-2.3545818349483603
1.8855716290420856,24.8285597461918,0.11571748261231182,0.12041446881981133,-2.368951180062911,99.08824237403267,-0.14544614179650162,59.5567855992476,-0.06454924685303542,-3.130222656624224
1.5961162931897326,24.291088424307357,0.13515480553159492,0.15353485763989988,-3.0462780857648775,57.73008868875349,0.03126712935124254,46.18389398196707,-0.07001613567693854,-2.3772611690779364
1.8468730475948174,24.215697864620246,0.6854057958608988,0.6470268794341408,-2.490056686026537,485.3127424432327,-0.23895937844715864,54.7310642863772,-0.08078350878225149,-2.9499757675192644
1.853861339164282,23.399625582428943,0.5889129521513363,0.3292277163077381,-2.658501000231023,361.6186891258253,-0.07501037528116516,62.817938988294394,0.5123771768836205,-2.5577833427791075
1.9824118611407617,23.71009619700246,0.3645004702316288,0.20895243017460302,-2.42662614175404,100.90478750390764,-0.1485860152959133,57.249297781835,0.07792716124345778,-2.646492797932057
1.700654037353519,24.56549326718465,0.3801863128197537,0.32031738101513,-2.6669756927525015,76.16930461066039,-0.06395823848397097,55.972192184155055,-0.22375377263334217,-2.6702011465996622
1.421740164254975,22.0324048895028,0.28835683038649507,0.10348100086709079,-2.4258506545493104,109.85062692988471,-0.4980177507375675,55.24178359557902,-0.7912172059502882,-4.050952977668347
1.6766070418055823,23.493938575103897,0.11435958542268103,0.11359999306575838,-2.815147822136608,79.15343782948393,0.039864947218850366,58.941529930964265,-0.09801298536312364,-2.681073521211577
2.107309766618301,25.38306492868053,0.37252670800447674,0.3660005547621832,-2.130145154736645,157.96645506943335,-0.342990543020811,55.432957200259374,0.03583243308673256,-3.1856585065440672
2.061110210013322,23.661885933803834,0.6114210426617427,0.42308912296427037,-2.439491761128476,244.99983999683093,-0.11543068127391332,58.77549608156197,0.4263535659595332,-2.604568731046453
1.608112720953242,23.589358487525665,0.3594967772112654,0.18945309983564962,-2.9549188931295416,63.287458878768504,0.03574934601103341,52.95424044094112,-0.16928191562681139,-2.4694013978311493
1.890784222455982,23.855489907070172,0.19838394298070172,0.19419988982140401,-2.451673213097802,102.52404642164309,-0.15020856595122278,57.088423867354635,-0.12004790045941449,-3.1462165782044513
2.300038685425599,23.36619960071615,0.2473965317024694,0.10333856624936436,-2.3168416305259756,84.36630803355514,0.008067106998704388,56.19053816289741,0.4095499631931323,-2.832239760987214
1.5126735664736604,23.041832020060767,0.23088632687661315,0.8916450247975858,-2.811310044572603,88.99889351782046,-0.1066587653529355,54.67368553574089,-0.25334072220072357,-3.577248885663961
1.6198854966761225,22.049416255011586,0.49354065809484726,0.5051411473090996,-2.538322447463744,92.65140792642416,-0.23375229202563563,55.266180954633086,-0.3788294685486353,-4.550352060560141
2.0681817067711,23.61916858432847,0.677771814139669,0.29977198799643445,-2.35142249653193,297.54243034046556,-0.19346375244543268,59.29853839971784,0.4262987896455672,-2.6923555072054866
1.7839463177365242,23.386956129317937,0.26502472977021335,0.0754992793607592,-2.467907320104266,131.1521368946287,0.040910071066361686,79.94677143010199,-0.07630212868041808,-2.9018432845302473
1.9907635750709916,24.1360877978981,0.11908725204856237,0.09951167188017332,-1.993605058169181,129.70863393189438,-0.43645908002793654,58.37696301810372,-0.23642435794700223,-3.7641277889203177
1.9800465591355099,23.68450359532414,0.7756479793719948,0.4393751213027755,-2.5494795986042447,188.47588809976068,-0.1863740207915522,46.33827458823022,0.263507924473777,-2.569678668985542
1.6734866911878112,22.168969725462954,0.25706722905069457,0.6104625988097738,-2.568420711893378,79.61175187614343,-0.06116018887513952,61.67214544609311,-0.27357298382955875,-3.4778866628487197
2.1156487055700004,23.75880393962164,0.21860876828422734,0.10511088062981955,-1.8285142641045775,165.6924015702409,-0.6275674284911499,51.25628179297084,-0.08038684576903288,-3.5523728361108384
1.6499809595321093,23.524209055757645,0.20654471977771474,0.09052471332809409,-2.5798813703359817,108.85283834419229,-0.10427866069753777,65.23840148713859,-0.4135445362413388,-2.693918736416969
1.7670657347194585,23.376615281161076,0.7341574951197458,0.36285246549042055,-2.733232759099284,111.97319394204762,-0.036167012521980735,64.92970893635668,0.047690910099685846,-2.532707016289874
1.818841895497897,23.97418181780989,0.5498989957196622,0.09537671534483977,-2.7446626760799764,67.37552561146789,0.02078885268347208,54.521543599686325,-0.06380133761299489,-2.4244276733110737
1.7897586140021047,22.203365079367373,0.22297560897269503,0.4122056128668628,-2.485345725963274,90.23847047742332,-0.03188329368158105,64.5215299433507,-0.25282901241917166,-3.94867070967537
1.7550787257553158,24.873498700516205,0.23446472357506984,0.27073980941609654,-2.5995074947778583,121.25463119036932,-0.1871824777266945,51.63851691611862,-0.20056250399686926,-4.214427033377234
2.5209727059171705,23.431888773077862,0.40110176705653855,0.10207595056266655,-2.022563182406258,248.6023298790996,-0.028039639550333728,65.55531732282888,0.7963199278613047,-3.059373999793234
1.8029620988803492,23.409912158098585,0.9324609778856607,0.62217880244228,-2.8503294745353647,379.4072110158606,0.07530215974368915,66.090347359575,0.6056896593898036,-2.5142182078064854
1.8500778292837765,23.602210781632063,0.24690373776277585,0.09825050568610663,-2.378457046468219,96.26927005962872,-0.06402545913884439,71.88188868823514,-0.292077690011467,-2.7880012440193105
2.3852934559374024,25.05992233668225,0.9735587555090038,0.873625403672309,-1.9406008042026572,99.0205242514867,-0.04370205569213115,77.3694645192781,0.003805397338144445,-3.365608569014845
1.6169298453984937,24.771925055966285,0.6331411015392985,0.5449810169949142,-2.484139358230826,102.51620874480363,-0.30674758670317215,54.11416238781282,-0.7693459794375497,-2.769837847951257
1.958428237928291,23.52091381600654,0.29007776614131153,0.22706545006208595,-2.6068330125824355,77.38780881139166,-0.0691262474911365,49.16560439995719,0.16125269753512694,-2.523924699290041
1.6841873990969547,23.361306870022815,0.4168039171364355,0.1300996036734059,-2.645161078927582,416.15686697162573,-0.1319948617571347,62.251806964171735,0.4009184312832872,-2.5676022194712673
1.8502172603545377,22.74051529320024,0.10148534593007738,0.9247933351837424,-2.3527944048995515,82.37279578628903,-0.14154273163153963,61.438013814209775,-0.129324893576808,-4.1505932151896054
1.7096883695356495,24.539274780889556,0.3528970702871501,0.4664625985083123,-2.9159755106790457,83.73896285314055,0.0224009244830643,50.69362762254104,-0.036333357048399684,-3.71931788444447
1.804627387776546,23.34533227478649,0.4620127176629978,0.3493430805571821,-2.9690688033620276,57.25468682107754,0.15681617963096217,54.26479368002154,0.14457251748523392,-2.6038888816332033
1.6836413305360982,23.633500671299032,0.6013659323701044,0.19302258315438975,-3.0237462007752893,76.99669622002878,0.0218616622712704,46.159687768159586,-0.0026676163506520467,-2.2651358876793255
1.6678921909852709,24.39202116020153,0.12049120599298163,0.6003447559768187,-2.8972001319996563,77.08700205466675,-0.0011865491263008954,48.37606922008791,-0.08885236564645305,-3.6590283127222945
1.4798441862962914,24.519525540984834,0.3982235619681611,0.38511645714915277,-2.7631099289648327,189.39107259420456,-0.3178077877660914,50.43310399885753,-0.5649495767656221,-2.822855882104108
2.0317199027556185,24.170491251663844,0.41142446902115026,0.3593382648757508,-2.5438259643673047,72.85661288813897,0.03797795181259156,57.051025004574235,0.03339877669090785,-2.8165276470640745
1.4848366994649076,25.350548679188663,0.8674168324846467,0.25734879943309036,-2.8694115691756537,76.63593516335344,-0.04752434107676973,52.46203320249864,-0.3125239231779531,-2.448481847489413
2.0418198390542464,24.116004019947276,0.27683086220948083,0.23976745744504752,-2.195805650622865,97.77036176272047,-0.29281798710413554,55.99903529529044,-0.13008025287818104,-3.004476960439006
1.9522378498024517,24.361639271322794,0.4864430465023063,0.39752692044325894,-2.3789779824481627,102.64764370093194,-0.20940780921872115,56.79813179590967,-0.10149478341503826,-2.8281273556498703
2.055938953319959,23.493032743739622,0.4196714803277952,0.2275170559699678,-2.4550139232582895,102.62815254588465,-0.03750887013913751,60.9727305123299,0.1321762114474203,-2.6696494705437828
1.9095685449087885,23.478355385664827,0.6588661121228732,0.16852677120848863,-2.6125992549497665,133.22056796475457,-0.1457321179166654,49.089840346400685,0.11734293264166973,-2.52228766441972
1.7699033397879436,24.844541565349598,0.10679517846860101,0.8651834691093002,-2.6421311526336355,86.33206292180375,-0.17106578717392962,48.40271994422195,-0.11873030833418652,-4.358144196224966
1.7387419271746856,23.307967873833896,0.4509050222852161,0.1377152645623601,-2.775601092309796,94.51026500760777,-0.018210737266726285,57.3696565804171,0.024542723891053386,-2.439027991338794
1.6917590316668674,24.61429368646133,0.3946627472853971,0.3467849589880851,-2.885644028605295,62.539001249680595,-0.053782664006529424,41.78849764501639,-0.1376432818720137,-2.5059449246932135
1.7068828203130761,25.43370929943337,0.9915192594622555,0.9282878861177333,-2.558823924857985,83.73862546226341,-0.14368090971604042,59.12469093978547,-0.5248434606646503,-2.7981308166198255
1.4271898462024137,25.472816807501577,0.44877986753215215,0.40170401196997124,-2.9474136575053467,106.1738911393066,-0.19530979812758142,44.01582557496284,-0.48352866500265723,-2.1575965726142328
1.853861339164282,23.399625582428943,0.5889129521513363,0.3292277163077381,-2.658501000231023,361.6186891258253,-0.07501037528116516,62.817938988294394,0.5123771768836205,-2.5577833427791075
2.0608986275362593,25.470662364168213,0.6873833462385031,0.6263276538790951,-2.0820313515812754,102.27391305389158,-0.2855166175735794,60.87327983638826,-0.26207821601358483,-3.151730232784285
1.4731878670250156,23.135295789570037,0.536981464028951,0.21454824171736825,-2.9975095360979314,93.92753201173102,-0.02446743965266185,55.021978038018254,-0.2310924149209186,-2.740849404059063
2.0719091258855395,25.14350247298934,0.3858052143966202,0.3487507138098124,-2.345053871394614,84.00411976930363,-0.13857377981911911,55.49721107655421,-0.22980946403046443,-2.8341761574393125
1.8401063877203279,24.716509340260767,0.6887854179050975,0.6379390720715251,-2.2853685389374223,284.41936537703793,-0.40911992400158514,50.550751661381895,-0.5673876269894489,-3.0440196341244765
2.3177948811823983,23.789897059969743,0.682530889524655,0.3229931351875399,-2.460124628879266,74.96315382121267,0.05080011530745465,53.87061164319604,0.2926228326299132,-2.652494380352281
1.6105645548543517,25.458958913555012,0.597546827157852,0.4991890762930403,-2.777662935213383,70.417887258692,-0.09009109558927808,51.017977060105764,-0.3182006118943559,-2.34683846633543
2.205553078815913,24.027554426487168,0.1897483427166366,0.17585822133389867,-1.8466051605366673,323.55996602657564,-0.26291091729370475,75.28255528231026,0.3097343966508983,-4.147805798224512
1.6054758701746512,24.457478867353448,0.11925841250415281,0.8918294499363963,-3.0053181338303574,75.56760276406901,0.0035686651024764426,45.83258415464373,-0.009633617629982938,-2.6175277248117923
1.77127634658054,23.86215436464659,0.10942737679801415,0.8918052210797616,-2.772067719917705,81.60999898244769,0.07127914990158657,55.38719066475094,0.1849956965998829,-3.020961742229871
1.8781008771427432,24.925724078509408,0.7520261249774616,0.6822511108357867,-2.5674720218884026,84.79758280382094,-0.17953997567068647,45.40804494400605,-0.2805052319950603,-2.533015268528658
1.878044593831502,24.502860889518928,0.507333753947973,0.4682186458323808,-2.463026917855064,102.39001834285924,-0.223882637951914,52.91972219947662,-0.28046668351520987,-2.8989903035805438
2.258968154359871,24.21275305737642,0.3979446904592554,0.34374140382083906,-1.8794140794515304,387.9366145884446,-0.48678503775285864,55.97817971147416,0.05775652538774989,-3.2252960733991776
1.6399613249752605,22.287994721667964,0.25345400682717495,0.35994950286124877,-2.899797773344539,64.37117970842021,0.13823722758289891,56.1155560259503,-0.08064505305542446,-4.066302315033707
1.5674133758095574,24.202262689578617,0.9643338436114168,0.8244833818096869,-3.025597205823921,63.21167563290878,0.020891725824693896,48.53031067539982,-0.2824581261097566,-2.24472495921326
1.8777975711711132,23.69189539550379,0.38134615725565424,0.33121073073512075,-2.660426437968089,79.86929350509754,-0.19536274566662304,43.28180430157027,-0.03488635400000151,-2.5631826387025165
2.184334138643779,23.707070244524132,0.46216682925260977,0.34368690858079187,-2.318002887354246,356.6294724998644,-0.24219322408164956,47.94839441779122,0.6585208845397665,-2.6961129795274825
2.0784785985890326,23.62442281938249,0.2919144054127632,0.17013000014165106,-2.1946884074547763,148.4083482175867,-0.23785232359147912,61.58721034251207,0.07744681265909881,-2.863558712390288
1.4574780568977228,24.093691248438585,0.32446090965492835,0.29529870426127863,-2.9012864957695648,80.5957071397928,-0.2487565281041857,40.638223571068735,-0.41916575870137573,-2.6628104963431287
1.9629793866991738,25.34958206849396,0.6121938104933718,0.5836275761554977,-2.323615964051184,107.80894314149265,-0.1913863271664401,59.48709267844983,-0.2767069173761907,-3.146281058527893
1.5502541352594434,24.612453052594248,0.23700716895502946,0.09613418792366003,-2.7129565872504133,74.44250596143944,-0.16670568170804512,51.3781234545755,-0.5083901565172829,-2.4984106968328836
1.939057168678981,25.222091842384224,0.3566842493793395,0.277329802479123,-2.674972859889609,61.4324124386995,0.08192158085047652,51.108169479403855,0.2742626360657907,-2.5604459670562623
1.8501109013267953,23.52005929204946,0.10165314063737808,0.08088264273059173,-2.618055688493052,79.3508181831238,-0.004288681188138299,59.35847340839468,0.06077829557349146,-2.6855662440854142
1.97028034035295,24.856018605708,0.2516063522942711,0.21039215971570152,-2.4304393300853278,82.5230211401756,-0.1806619126035306,51.749566292697345,-0.027261703774283608,-2.8725108770694465
2.424928991466989,23.64164357736713,0.3437802755820091,0.18456317130476235,-1.9355404376177985,135.74813908923153,-0.09440461351788676,75.58668117188031,0.25535733524134274,-3.1518838263108453
1.8096395335770652,24.41936383546585,0.9625396650848825,0.42982712512469523,-2.431632162658505,88.70168817066119,-0.2548058572359133,52.998289242164894,-0.559256129588024,-2.7577238703733897
1.5096287791542888,24.705424444400887,0.35386021275627877,0.2956827824942782,-2.7265188024328904,88.59865059425128,-0.26830234175843903,51.222161159048916,-0.4330655697565968,-2.6224480233745133
1.7175499091879476,24.951069750744942,0.4196917112374726,0.12457442631540101,-2.695581384602898,77.00208490634718,-0.05446006058406416,52.02014013328388,-0.14763261843612063,-2.415583145168879
1.70608462590401,24.299840047826937,0.8364438329746996,0.7046369604001959,-2.6981077166125482,91.70963179086658,-0.1592773989332944,52.52533129902612,-0.5051675022868246,-2.3868381660971765
2.2377646588210642,23.621762424268795,0.14663465277897764,0.06391207595591132,-1.6553233879912832,385.5612965875935,-0.4882716597198209,67.25873312999461,0.4872084311564282,-3.5049522362561567
