nH,PhoIndex,TORsigma,CTKcover,Theta_inc,log_norm,log_fs,log_c_bat
17.711494689976348,2.19668785670373,57.43455359038945,0.45666286415256796,14.306557774864443,-2.136407664107352,-3.713831174198095,-0.023762081568013627
18.809632676317708,2.2812829365331972,42.337230841610335,0.30526684996934844,61.36633217893122,-2.0350250166172232,-3.3673332756955467,-0.11113400563823772
17.110517012697617,2.07554702405819,28.658982394579105,0.588997593819519,49.907843951515474,-2.259276762971891,-2.8984229895109737,-0.1170510704767247
16.79977924700168,2.0309310743689055,33.597043674906885,0.20670608415066724,0.8162008713093111,-2.2802811194171975,-3.5786476350189673,-0.11441530594357108
13.444702864469248,1.4874460891892094,66.78803620752547,0.3640114458643187,73.83072510546421,-2.7451518277084257,-3.9518721193500665,-0.6436330149222967
15.129766151928573,1.8638830356825293,82.19418747556043,0.04246214699318033,11.781890640232826,-2.4245538106551114,-3.0012782892960774,-0.19873099327604538
17.955765452267233,2.231976132333407,24.73633915964651,0.46688199218599435,2.7876712550221496,-2.1156513321984214,-2.9053647505245523,0.0291398054686014
14.708442835203103,1.7372194573112172,83.52302271097831,0.3917462771047863,69.76247239742494,-2.5506127205847093,-1.5767009050844627,-0.3354869856960596
15.402650539743082,2.0472655014452092,33.32625810453517,0.37640169754248454,88.11532103153833,-2.3121588863558435,-2.8455584139148162,0.007246962455490946
17.571692688729005,2.2629709131796947,20.90757125366021,0.021821349269288557,8.569818009453765,-1.956516131381897,-4.455804664084882,-0.01073196412088473
15.900452948322894,1.8703516128644624,20.620574209855455,0.007522958834617388,36.59974734883406,-2.340885421685644,-2.4174422543775114,-0.2535700328530254
16.151190080038393,1.8532985230811947,67.02642811240685,0.45769525087583346,88.19123116888453,-2.418277624438048,-3.051761217493809,-0.22505376675372635
14.239277767581228,1.561114667949668,28.44285818930643,0.5324133130358637,5.328392116009835,-2.656340594419285,-4.837771007214571,-0.6080756490924517
17.684427999732623,2.0202893837450135,41.82513153396636,0.3371099297300781,6.5672111657433225,-2.2695973693167075,-2.428247796875706,-0.14694084727009482
18.545821067440773,2.289589757212369,48.909499834251164,0.23888508716195156,12.337081957759052,-2.0635609812685014,-4.631102884627332,-0.004848457443551002
19.290933648940552,2.131345172439191,66.37695077763071,0.3461216006682557,9.226319443822913,-2.158256977008593,-2.1575602591820777,-0.14168991350999938
14.296274412895324,1.5714937431100824,9.790347842611808,0.03282723639613729,62.74267491555132,-2.6379808672494915,-4.0056507291668675,-0.3482420865537632
16.781322422583962,2.029388244326731,73.50771981511777,0.3531424496537881,82.78298575693715,-2.3145735781027192,-2.0979283774128614,-0.07152979997396158
16.4021529022128,2.064878490860392,37.09141871234554,0.4115685107216091,62.49337957172965,-2.289317771529347,-2.2479611224843405,-0.09715125829035776
16.18914431564285,1.853243421266852,19.14197197774252,0.3529524531875703,86.65144243453044,-2.3867452995270333,-3.6157555872134224,-0.2406441250203637
17.954496413468807,2.201854468317444,70.01333017405597,0.1277640076086078,6.044250949894442,-2.122361755654043,-4.315051375666851,-0.05775562322188876
15.057116837592103,1.9066522291340242,83.45986296388375,0.19424821671021567,14.494790499261644,-2.4315231211018897,-1.4588617687707277,-0.260094536267765
17.41477424346086,1.7969181348439154,6.1792035020570335,0.3512044155592186,32.19637192275725,-2.2657954716602875,-2.7206428703492618,-0.33719561586747904
16.151190080038393,1.8532985230811947,67.02642811240685,0.45769525087583346,88.19123116888453,-2.418277624438048,-3.051761217493809,-0.22505376675372635
15.998444565286311,1.974109143139307,36.55396884124761,0.0015700858746089841,17.139539015830525,-2.3669793564302615,-4.018372818356679,-0.1190376796666599
15.438814989566566,1.7137700865615642,55.40360172727328,0.008520001897702856,48.04669248667027,-2.5554099214747166,-2.2020892663739833,-0.300046147969262
16.5858888731133,1.7436113363080454,7.885772537998981,0.3690859110856133,22.47580044786728,-2.308188959825421,-4.573803549193018,-0.5161760663899135
15.642413325979831,1.6111695968743154,7.953966541298869,0.3345993777312029,27.242071990895035,-2.3937169657676365,-4.079302281433147,-0.4409107127130728
14.856743235216916,1.9758288684293115,16.795615704272247,0.39959462490943504,66.70705121223472,-2.375901943693746,-4.208923430298412,-0.09590278567805988
17.351132812669597,2.3144432286791154,34.82447497746382,0.23413420016062206,76.74000559286957,-2.0828870397537043,-2.8016055746369237,0.03709756421812238
13.454628764937537,1.7737850086080713,66.62460067212557,0.10561014167634102,19.436195611857993,-2.552540630728865,-3.318573356265195,-0.24709154424605662
17.527190019259642,2.116574234940236,12.547339598475713,0.46782112763382294,44.5772860009553,-2.1802778130577005,-3.593323609405024,-0.08294024002194866
14.917323169771386,1.8067368741279266,13.98778850998059,0.02608854392796388,57.30323516084306,-2.494010481435389,-2.9891413074747737,-0.14556761622972125
15.516740894854571,1.8150058310374537,19.243277771162152,0.210748630512502,74.15212634443695,-2.437666510525914,-3.0094230867476712,-0.20300069412253718
14.528197557796588,1.861386033976598,24.142794499687383,0.03265426187289979,77.41506214224408,-2.4823793692545157,-3.8310420296734655,-0.12794943883649046
16.309099674078844,1.980678511068049,40.74615369345647,0.4394879662096701,35.70157598449622,-2.345054970040782,-4.366325913623464,-0.1203500290888524
17.98844731039015,2.1474870956593,21.206644158264037,0.31633232585346216,74.72656170581693,-2.137252093137193,-4.875237868147782,-0.02487105128853062
14.490920749164017,1.910727480323819,14.174129680977142,0.4407320215697725,57.44867155430833,-2.412778659537537,-3.4624313339422628,-0.12491029390301311
15.679599273533004,1.9883030796994396,47.62971426278169,0.0842237884364076,27.601801552582764,-2.364968924097341,-4.828395682206548,-0.12704913812780094
16.309099674078844,1.980678511068049,40.74615369345647,0.4394879662096701,35.70157598449622,-2.345054970040782,-4.366325913623464,-0.1203500290888524
16.91965916307045,1.9887565526086908,10.788768269282864,0.5412122603962543,27.21368437371337,-2.3474783587681753,-4.115099868175731,-0.13714690465497648
14.727138389690769,1.70091336779786,83.75496135261744,0.06508072418584195,4.817627864276393,-2.5561427750302643,-2.8629527148030824,-0.4182526596117163
15.304637241438733,2.1075674958459327,33.5356452690764,0.0189913750297504,19.38623408624909,-2.2921900811469054,-3.2636774743546724,0.005027314184136378
14.645483413212512,1.626028855006031,26.001552508952578,0.17637701135925055,2.7434775584922306,-2.6014889583587903,-2.6845982563914816,-0.41171624994547273
17.872877984162617,2.1857650643219433,78.5806906806102,0.5223366422978394,8.626468792952583,-2.1397404606999046,-3.3062393488006565,-0.08869503277236501
16.527405881549747,1.8045340210314027,55.695179645932114,0.3189634979958249,69.06481473575246,-2.4419814686553183,-2.703252850473104,-0.3063422500150702
17.444976780172983,2.2265581918339814,13.078980281507526,0.11264859495273472,65.74637130107477,-2.1822268994564413,-4.131006779223312,0.046628611964244504
14.527475120107662,1.6192773061547494,8.399290290012322,0.01754635371697468,65.58514450430317,-2.575068716886638,-4.364204818032551,-0.37727280176364997
14.579132969141991,2.143643536157737,56.811385972406654,0.05914357812388083,81.01405405542486,-2.2718732230006013,-2.900173795842387,-0.020592985996710444
15.101387372565782,1.8488893543786844,15.430235196667962,0.29216781735440345,33.02382098347202,-2.3113818643578483,-2.847344379291277,-0.2536018426807808
15.628074105702982,2.010958093221868,50.90520764821075,0.30575175545757644,37.935242141947015,-2.3155183965036747,-4.3906704637680445,-0.15421434305972526
15.91571325643236,1.8851597747816278,38.398740159956,0.21977873073582724,41.16413916511865,-2.411010521428943,-2.534485211853257,-0.26026252346536416
14.11783075759059,1.9660082285479084,44.82841387142536,0.008371624084866603,40.171434401706726,-2.3785545032276074,-3.5042118696125617,-0.15867148178215817
13.364823476737268,1.6675950638500248,53.18929100160726,0.44629181470804885,44.89284892016292,-2.618922101600126,-2.1477176086922065,-0.4085587163639426
16.40608571848863,2.2028627212314635,21.230174535895976,0.49671608482930024,53.27112583331859,-2.167313375988385,-3.90145080644821,0.0454798701268162
19.02370852718257,2.2217274214589513,7.711988294359918,0.4170218129187611,26.24396861181048,-1.990999766368191,-4.205208622187402,-0.09476108510208614
14.714324127630722,2.0282522328249737,10.51651688888418,0.1628863036962178,61.0029415747239,-2.324344781398428,-3.737171990176496,-0.05358999400343789
16.254028578563506,1.9163148012506759,76.1543230495722,0.4046801160581847,28.464211589931267,-2.375078993368116,-1.70094044927869,-0.25829964786645
17.622721067383072,2.248301614648679,29.793522345188478,0.3933969483674731,11.45986000015566,-2.1543058604385044,-2.8353954543766875,0.05412953533464138
16.133166824414747,1.9860114084588938,59.35106991142896,0.2927545380790855,2.537988387037154,-2.3165745548105514,-3.293394306269745,-0.1864345469835429
13.951683622989364,1.7371013454403001,15.463560910935817,0.14283856741878556,56.752627549435076,-2.5396382056319804,-3.9649611530928834,-0.3434414338019782
14.798091637224106,1.8560696170271949,17.686061970560885,0.2299192874702458,68.27370672072742,-2.473331719307587,-4.541638347682623,-0.2362792603448669
17.519953688949954,2.0757734328621624,7.96696409032478,0.1822356799080648,76.68670159971836,-2.272968035971996,-2.5965453042175004,-0.012798908961078936
17.686125342064418,1.8181049906355993,12.957144126059095,0.5897832955730296,12.796105510927237,-2.4549798228309756,-2.2288136133681995,-0.3646139641743189
13.884629523964014,1.6675536129118615,39.24354567238881,0.12195598104763875,0.6505752424986516,-2.6090319619062936,-4.9416227804844315,-0.3425450098928696
13.98425285432476,2.104815896672742,18.97741760022386,0.025513436074454655,20.358625748798318,-2.16410726283843,-3.5781709758604325,-0.02418480537031764
16.805770600218032,2.003857730794198,12.297550271154556,0.41989791295327866,46.855812544427685,-2.2975347388273426,-2.831319084613127,-0.004611454882375243
15.286400350565382,1.8756760267073496,37.60879746997045,0.5990707546290789,53.62666380109483,-2.4200732188667122,-4.892217891797662,-0.3391040883429923
16.29133693474994,1.9640844528676134,33.50064824680791,0.5041292990132885,83.42180288865644,-2.36811509472602,-3.7528619287564613,-0.10892149607283397
13.270228510399948,1.6370085386143693,60.4044917747807,0.0953436399759584,60.1976456242109,-2.659984605700669,-3.894649325050569,-0.4680545345182018
16.617493569673275,1.8656678088216683,15.381689429462867,0.10363894620311176,73.06244985541197,-2.4228989800782275,-4.2846162033055855,-0.1531956628978257
11.92314830189718,1.4327510418677918,70.41781998034959,0.2917428034284964,81.19492341600184,-2.834682695912515,-3.6884572410163945,-0.5211270544858307
15.661437043411189,1.8455748671169907,73.92652823117132,0.39926336996558137,13.048687401604106,-2.416300191610903,-1.813168253722591,-0.3739225714691211
14.545340705714011,1.7576626667363204,79.40238247984365,0.38055539481824935,23.771841064208438,-2.5174235444101836,-4.249912570397165,-0.3140361853995465
13.03499767852532,1.434973054978761,9.659053317938906,0.10392121143912869,33.97977248528742,-2.5711026409405884,-4.398678098402145,-0.6307828009663157
16.184048954310537,2.140248209066842,61.74337507950725,0.35507189863003547,28.88301222296404,-2.2266347224115917,-1.9828676855647727,-0.0674863401214918
15.884553924706312,1.7954364188949024,13.427101724842746,0.3614342293599611,82.09963911438314,-2.446140107212478,-3.3245484715129257,-0.26895670462053356
16.41058520768152,1.8043204949885303,38.02306136248548,0.3075445718406511,48.21266896234862,-2.457539818812079,-2.241382763402164,-0.31583767217032577
16.78029655994732,2.040513560362712,19.220781765995227,0.12668494593884339,40.833223081072695,-2.230890903174349,-3.9714186580057955,-0.13239628134160752
15.401976439082658,2.03332367512434,45.431900856100576,0.34686181893189943,32.85378371249323,-2.3050537971521194,-2.815323420793182,-0.10356743780744937
15.401995929122563,1.7929296278455942,64.2202227468365,0.47442141508938696,12.288917070510141,-2.475527334417875,-1.7371382592594418,-0.29411013719757895
18.728729509140724,2.146874011650144,17.23882113387564,0.3521016076435081,32.475072793627035,-2.0695526471920322,-2.5438822092517275,-0.15257097437327427
14.687376167471983,1.7966271435016885,72.71594527726776,0.15672439904881674,70.39078237027788,-2.5412124749331118,-2.040624356193227,-0.21162986523140903
17.819219048962353,2.2085592195154082,75.85617722520117,0.5816119394166638,43.201156218906874,-2.141907909077141,-3.9165463656970028,-0.18598455803130787
17.482615931362194,2.058012755464772,70.11310388431046,0.15269082522449548,9.76977705620832,-2.2480160183950906,-2.6882882027991375,-0.07734951791879263
14.640792150928501,1.8175545646954823,29.486588847429807,0.5722861285234075,46.03800268319765,-2.4579655052261384,-4.903836040661362,-0.3006457532782656
17.789306149260604,2.032859375629327,16.09849547502386,0.5072214253680967,21.288535958449366,-2.238661806543888,-4.012623666923983,-0.10531023544679197
17.362518994291133,1.8079748965018505,57.82136158809014,0.15290970511913454,83.81171978584469,-2.4256373679016052,-2.704626250584491,-0.3107906344784098
17.126937493193843,1.9916817737441428,13.416063477953362,0.5934263269486727,25.569827664626008,-2.338136450325739,-4.8251633564619105,-0.12100614904482043
16.130802025472246,1.9527619942434482,26.23879381346313,0.06410525405763223,22.50759199191115,-2.3594614680772747,-3.498364254554053,-0.2211299079488569
15.717394945223951,1.9463131005436183,8.791076273341172,0.580880596271516,17.956447251758465,-2.480245417835026,-2.6935582035813317,-0.23317953634604494
15.096261771007237,1.9230746409316741,16.322455245154405,0.41517116519183045,32.02139240047484,-2.392312013398361,-2.3779954571557713,-0.1907758702110346
15.024521469352566,1.8052799266839354,35.258906142463914,0.5918071142615942,68.44658258806597,-2.483299941299127,-4.3800532352647,-0.2760870448684831
18.546412604388394,2.05630095548628,69.55455863593514,0.019739311555856166,4.538218080898203,-2.2449144051187666,-3.4924300749811574,-0.11162076013305744
17.853723589176386,2.2961307962337774,53.45115870506719,0.08539219100016389,7.33565366810622,-2.089643085239084,-2.9942154514017014,0.02591536295578023
14.68093691663852,1.8268995467319211,34.228763887841055,0.031439958264940955,11.337981802408363,-2.505960364142485,-4.568635644188537,-0.21236450876685253
17.582170069700627,2.055702745960476,52.22258424289269,0.5715403852274281,77.26431763359356,-2.207160870005791,-1.5834691419083256,-0.1617132213912097
16.019149426362038,1.8060267868036435,36.40905680567114,0.15057552614374012,42.49213955800359,-2.4699482123557766,-3.917337457244591,-0.23207254687238
18.626471126009427,2.3566033885926063,74.32136892407846,0.027066012814788088,28.468456847033437,-2.008616283446245,-2.4859068620161118,0.049140755359430965
17.571692688729005,2.2629709131796947,20.90757125366021,0.021821349269288557,8.569818009453765,-1.956516131381897,-4.455804664084882,-0.01073196412088473
15.969337602048908,2.0804892936731965,40.27549720723714,0.17690564346607598,30.668937218419074,-2.2737464721478355,-3.7298366653526234,-0.07469989143933886
14.72948631285557,1.8480333526859365,61.11491069873859,0.1017572513267277,51.075284552132814,-2.4771703720200944,-4.644828261110241,-0.18742638901718134
