log_alpha,nH,PhoIndex,log_norm,log_c_bat
-0.032451475317491596,0.19232171126609743,1.9669066396618673,-2.8930640250831265,0.455787181381029
-0.32707691352124835,0.3079793800808908,2.21445591772575,-2.361852338980766,0.3584883033579862
-0.28959998000688913,0.14613811276336805,1.9820347462248251,-2.5155913957742877,0.09069817910841382
-0.3089901677621252,0.1800462300429137,2.104860732611804,-2.493650423404237,0.2702810519194758
-0.23094000772351309,0.17827400256404197,1.8128568691659843,-2.826040740502674,0.2262892032351853
-0.2668457159043931,0.20426549719768636,1.9561743698836227,-2.690987416897192,0.26243017076678243
-0.3493736212930503,0.3996246102656713,2.286106560807132,-2.3181526317776626,0.397695970361031
-0.04724404677302885,0.12602892148032235,1.747402051716584,-3.0009458914524183,0.18969732007626705
-0.2983938426592396,0.2617557591761996,2.227826302020275,-2.368139462193897,0.36728403786993047
-0.07602446795805351,0.19317955468281453,1.9207615227834203,-2.857398935954816,0.2500200090576723
-0.3083193476218882,0.24460044870664369,1.9272954891618554,-2.5886903486336923,0.08555834948042795
-0.3128143047704981,0.27233346615724496,2.120020194430505,-2.5045505076910906,0.1520226046704083
-0.315800016714308,0.16216385092059138,1.9474705858063497,-2.5284376732267044,0.13454562723078056
-0.2939690987703656,0.2275097429426923,1.8657421794438875,-2.7179149565679053,0.036692624948509334
-0.3301058509650938,0.11095180136780189,1.7822143245182487,-2.7387595371025943,0.04455532843442955
-0.1670605840743724,0.21882600716011236,2.0788653075730723,-2.7705003287361487,0.49540375816252213
-0.018919740570820576,0.26999082136416086,2.219850626593876,-2.7682862081087114,0.7494044443810688
-0.253044269458895,0.1754565257374435,2.3882511109681186,-2.246300225459848,0.4945682347729725
-0.2721458082416712,0.17094991292883005,2.4078713455447867,-2.279396162476877,0.5700397249778248
-0.13659818695907333,0.19601915352604116,1.957727795343607,-2.843329637085415,0.36237483664384884
-0.36394857532002645,0.28615492482443605,1.805157230493409,-2.6419207403503373,-0.19771886629091062
-0.31092132322286425,0.10428775663207249,1.8061328898896514,-2.7308372838535715,0.05657412229568637
-0.3376171756382269,0.22631320233371283,1.9713547189485454,-2.583432575802485,0.12429332766906143
-0.2666521160260138,0.1293562960595263,1.7422131964359209,-2.8954473153712286,0.1021847718212403
-0.34744291903619917,0.33155706970257165,2.180605377892245,-2.408125210940611,0.3376454141831493
-0.3480823349384228,0.12565903967854503,1.8223693959399614,-2.6770006724216637,0.0075353736199264
-0.29510112152607215,0.10443850136946745,2.0477097646151963,-2.6660376643003874,0.31331000934202713
-0.26171388834557674,0.2273403117952832,2.3722434567234525,-2.334760578532429,0.5519321883839785
-0.258843000237857,0.23758449914638277,2.591404137021487,-2.1952034499083872,0.770917340915406
-0.24198896153945437,0.11808453845802311,2.0068753601849654,-2.675795872749502,0.31190541725513676
-0.315800016714308,0.16216385092059138,1.9474705858063497,-2.5284376732267044,0.13454562723078056
-0.2416186999768959,0.14494853246567094,2.3387806501942445,-2.2812691858078487,0.4280831862371599
-0.31165073523326825,0.1915785567976721,1.9931769435586546,-2.499917432057235,0.11056764710442768
-0.3113680107949981,0.12594858636418688,2.06862115668278,-2.482195712125734,0.1929972125341528
-0.09131766436368705,0.23349488617672448,1.922472188262459,-2.8619347780102324,0.36002777384481677
-0.047306952105200084,0.3340165001805857,2.2543004782101517,-2.741892899482167,0.7893910799081438
-0.29741697727258587,0.1598954070547676,1.977123074247202,-2.578610701292809,0.11527704398470551
-0.3247208588690975,0.289959921117887,2.1485159590892557,-2.4616805647029762,0.25192623782017853
-0.3070627992203081,0.18122542182042345,1.7795076577938864,-2.7431388124613147,0.04958058839006729
-0.2759497250835661,0.2644552273102212,2.1967236678164257,-2.4657687255302085,0.3764812994743385
-0.2924280791582199,0.2427948141780715,2.0697173877508073,-2.450690726394345,0.18757796718607156
-0.29985041379095523,0.16559848331324428,1.9077611944679882,-2.649116899858451,0.17959081893232387
-0.2751299602586781,0.33188376217843263,2.503305339487652,-2.2517730611163107,0.6442676737945381
-0.09810000259477958,0.1321307867168201,1.9268663021469066,-2.880607445651289,0.2556963973996944
-0.14554724114640893,0.2291576010491484,1.9715273653782517,-2.8429909216103173,0.43435108686644064
-0.29496876648437476,0.21048859009737675,1.979544552160378,-2.6195748629362257,0.1493471991492774
-0.3502009031495732,0.18553293051458467,1.8228885764549634,-2.640253830414555,-0.04628209451613685
-0.2872479955326461,0.24700598593051387,2.1087126494556303,-2.403667704774694,0.23295496221900946
-0.3500256686817451,0.1459537652399988,1.8541086787828047,-2.6110951984880044,-0.04406297357122946
-0.30888311768706345,0.17341605976565794,2.0680353602308115,-2.4738485224666986,0.16585759169560377
-0.13813452105325297,0.11523126565659376,1.9746709695208913,-2.8567187138282084,0.485461442456969
-0.28878662408134725,0.18199644584128477,2.345461473316819,-2.3245508789897986,0.4330831226878087
-0.26770975966940824,0.19869064987183252,2.4246011733317845,-2.31671520214419,0.6384874782948557
-0.347115864752207,0.15167524176488184,1.8178439672824416,-2.7305233095224697,0.06245656538679567
-0.2691663903637045,0.19080979030240375,2.058758402954519,-2.436658598977833,0.13969943961905407
-0.0702467006102856,0.16848854719060374,1.9403363291042428,-2.8592517064106957,0.2879434391633824
-0.354743017897142,0.3649421581434056,2.103053383938484,-2.425138205174659,0.21526253840581266
-0.3376171756382269,0.22631320233371283,1.9713547189485454,-2.583432575802485,0.12429332766906143
-0.2750166660794815,0.1884253380178998,2.218998377051106,-2.356039732438171,0.3662875226535913
-0.0010211849676386997,0.23403182005323564,2.1033413888457857,-2.8584398507795648,0.6669906722256389
-0.07197348560288219,0.26158309751462067,2.041393897141856,-2.8227771895801648,0.5035908696019591
-0.280919711345301,0.22199784799004452,2.2538366707749757,-2.343877078209848,0.37840779194387886
-0.3761784104210186,0.31513769422382554,2.0773354747981787,-2.525192675366711,0.2386010230493969
-0.14261488784095366,0.2724570246218133,1.951812868251881,-2.8405274833581995,0.41395236729670226
-0.2944829725541116,0.23534819998089715,1.9664187868117184,-2.592011808144896,0.1615194778906548
-0.3025672214014372,0.2959402931182213,2.198140130305063,-2.435123760910438,0.35046153480272646
-0.13344908905691,0.15634131350122116,1.8431303354293442,-2.860829371580211,0.2642735086844168
-0.2088075834252756,0.22665240136032533,1.941822254973702,-2.7719625079225203,0.2803091172938246
-0.22944209998963982,0.1996958987370791,1.8582941125924863,-2.7909054623246217,0.1658621982379027
-0.2668457159043931,0.20426549719768636,1.9561743698836227,-2.690987416897192,0.26243017076678243
-0.29297298998045473,0.22198009246275396,2.197328339559901,-2.3275832374982746,0.1870765659844571
-0.17465392252949918,0.2111102009552506,1.6881210129863664,-2.923860290862831,0.06432973926544006
-0.0969201118573415,0.12665458684497424,1.8277478010798616,-2.9540828934853987,0.23430856429615465
-0.060307969325609,0.22613494139369508,2.0895302034963135,-2.825658607249702,0.5217589508302918
-0.31627718943186567,0.20397648914415922,2.0092745285072904,-2.5369468441829954,0.21746559289908363
-0.31157996678544597,0.19324590413767057,2.1362287244948748,-2.440666512835424,0.2738198463494599
-0.3131708642371429,0.19228221778153104,2.0493196758185355,-2.4330968433195106,0.08767904624830525
-0.26451953112331283,0.20707898220284013,2.2652454524381143,-2.3632372264660946,0.3910012397539824
-0.0010211849676386997,0.23403182005323564,2.1033413888457857,-2.8584398507795648,0.6669906722256389
-0.33782848936933596,0.2749047317628732,1.935661910763647,-2.641490779322524,0.16194712495428742
-0.25754464628245577,0.2635826182275618,1.8425578461013241,-2.73547289792993,0.049471892143635676
-0.34118279475535696,0.15442698487426085,2.0637468731219477,-2.4610454402642006,0.08933543141161637
-0.31043166254068466,0.28782314211801774,2.1496263499911272,-2.4944414799055408,0.3335273833061785
-0.35709725178325624,0.1432649657269713,1.801531843326688,-2.63605891189588,-0.038799644671136946
-0.35075996613315175,0.1404376410265988,1.8661941421658637,-2.5852747137250764,-0.045140204916338966
-0.07602446795805351,0.19317955468281453,1.9207615227834203,-2.857398935954816,0.2500200090576723
-0.26000274231439247,0.29593413117148826,1.874651396140303,-2.7243969458881847,0.047678712625182085
-0.3001658644082441,0.21194713934209913,2.283246572016732,-2.3776937526781206,0.37507478587525234
-0.22465841779096896,0.1579622988011176,1.9178374538289602,-2.7713045129137566,0.24571173577904593
-0.32385140827061387,0.1532596573946152,1.776444058574835,-2.7574227407586442,0.043161015098577504
-0.29966670648914695,0.15036589770514489,2.016435652237003,-2.4787531726955447,0.15025005990592444
-0.3148488130788758,0.11530946893645268,1.8250309315757747,-2.7924691866169877,0.08147041604162819
-0.04225942529689086,0.14390193547910887,1.9980781407590713,-2.901701269357593,0.45211090440210144
-0.2914304409480293,0.18445446752081868,2.152700987690366,-2.431332876557085,0.32896089062709555
-0.3020432101862518,0.16976531184740626,2.1240867662192007,-2.4221550168118693,0.23613351321387466
-0.07846927908115586,0.25278878092003687,2.0371350203152874,-2.843598193633406,0.49457600750351616
-0.29647991175388233,0.35398996978414454,2.381977957293879,-2.273853900207098,0.49692335995552495
-0.26495700926252885,0.14271304057675469,2.1860159165124013,-2.3758112344179034,0.30320032420253296
-0.28132701562437634,0.15923439781224208,2.1088954668479394,-2.5107457508608837,0.2059699551762748
-0.027031221618447843,0.18477562614133186,1.988712394299777,-2.8789279639199,0.5110923582308029
-0.16243004550641826,0.23894499532222643,2.046241457703439,-2.780866380987237,0.39723948158606825
-0.2810286616190216,0.2942668765529026,1.8073007230069078,-2.7811318938642327,0.1163553071642931
-0.28611344877742617,0.19518446148519503,2.0609450746457405,-2.48246396598413,0.19959297564243816
-0.2846390280879896,0.12522153927994728,2.0187227755053296,-2.5472411122810628,0.15295665729896224
-0.33998740144046313,0.19859774325411927,2.0701694729298046,-2.4849358754194983,0.24870274032993356
-0.18485670584837277,0.30677936465012634,1.975847507459516,-2.8198092110471773,0.38630445742813335
-0.07846927908115586,0.25278878092003687,2.0371350203152874,-2.843598193633406,0.49457600750351616
-0.339783191264345,0.31595754257177155,2.0880802122932183,-2.5370228839924986,0.22005480817260858
-0.32284667879985673,0.2463564408864056,2.1732268488794055,-2.398749441615502,0.26920102175775473
-0.2795440383807186,0.16732512658043347,2.334073615882994,-2.3185183290359097,0.47702343376752987
-0.06481615976925315,0.22153441596110995,2.0010283782596963,-2.843472486503474,0.4637032966083081
-0.275924911073927,0.1897782213620764,2.29861476236345,-2.3688160641087244,0.41724684451418015
-0.27801474481091804,0.14016098673065913,2.074959839771372,-2.4732631877396365,0.1803853088360705
-0.2558846736160669,0.1404087063302957,2.393682196373451,-2.3020615352703473,0.5468431526185933
-0.3119529085101709,0.1487610224665198,2.012114670584812,-2.5526974234824444,0.2326712849045356
-0.28442687904089414,0.17825875565980298,2.104990626596887,-2.5182722836941434,0.2693405747657347
-0.3056534430422273,0.13512427054277404,2.1340310468964527,-2.414181177300341,0.23589431789079063
-0.038507991793715224,0.23558186075953694,2.1602158156253766,-2.7958356520061542,0.6156730301061633
-0.3190078868910984,0.19886200352024846,2.2632575683359937,-2.3841074617108475,0.45623185178792913
-0.01429462920248259,0.15075213851055508,2.012881875262572,-2.9159501876216827,0.5354850046826789
-0.09513851681713192,0.20048682170326765,1.95489229872039,-2.8567897761168206,0.462471699423205
-0.2709276704493042,0.39348692000822894,2.1955191899459634,-2.420329353216839,0.3639868837503377
-0.18900688457882842,0.1947731731854093,1.820965069368662,-2.8339098835177703,0.20216979418387915
-0.3822364233662421,0.37220448347031065,2.0287687325713497,-2.4943424842946396,0.06482351912206696
-0.29630742597858695,0.12711015767727182,2.209752132022043,-2.360107489733678,0.3519377504469572
-0.12254642420230089,0.27503972966446877,2.000670972334877,-2.8269092378991343,0.5394287094841743
-0.30300409022534236,0.17938104183997192,2.036976206657994,-2.498943032196346,0.1123219984619741
-0.2926918064134951,0.143025859941389,2.008945274750677,-2.5751645275282433,0.21477771989111227
-0.2399349302613607,0.17631573864460384,1.9719117026435287,-2.670410038550725,0.18534627139169269
-0.3412522833284699,0.1278574036287086,1.9250686036796987,-2.5842100323600747,0.04982914325058285
-0.2841197477981703,0.11974557814464491,2.016893105519009,-2.605407577257229,0.2722053023449389
-0.4018877970638348,0.17400582923054214,1.9126310622284532,-2.5170546496434247,-0.07427944087480776
-0.016926740517340333,0.28695385429510245,2.1791118836629635,-2.8221345834725096,0.6617248915609308
-0.36922891773614497,0.15164294267913875,1.9616502589941844,-2.4836544633837487,0.05627063299584756
-0.24691541362306846,0.15726206397138845,2.2553046423849143,-2.384684920089017,0.41946461674181323
-0.056735859397969435,0.12381561855708859,1.862442600400586,-2.9371911060171514,0.2879385738924074
-0.3107981725587967,0.1803727270727125,2.176065216612532,-2.4345583837199998,0.3411492925482269
-0.1591390380006832,0.15840683840885006,1.7659893394672466,-2.9052855029406834,0.15415213200738975
-0.10771038144792588,0.29694790535199767,2.065434200328449,-2.8161211866943074,0.5064065572329799
-0.30858454060336626,0.10080982064951141,1.9629167067846862,-2.638669733837812,0.1816971685898452
-0.05818246822808715,0.11433348583818163,2.0319068284704214,-2.915323058980758,0.5999400740485195
-0.2481201790055303,0.21576583203538643,1.7190158237037751,-2.8534182148620224,0.01936356746912793
-0.10870649607355753,0.4860687343426502,2.197059060605267,-2.6576163127398225,0.5913625052962563
-0.3067249091765709,0.1560231950895286,1.9722386667698641,-2.565498523399503,0.1626941295868558
-0.3705091885464338,0.233949104251161,1.7824053317767832,-2.6320108172178034,-0.18080778858570334
-0.35033489830372,0.15739864101388987,1.9350850446953896,-2.5573729416711934,0.08386813723165565
-0.29917363558001897,0.17775094394859098,1.931312322774361,-2.6012358749874176,0.04817352851030776
-0.3151975024048237,0.10682017170950238,1.7108337515415015,-2.8213333111514944,-0.06010017336913431
-0.17083942979840838,0.17583702305454013,1.9237442992295277,-2.840392620861792,0.31046411027568044
-0.3217336887819571,0.31168877524573496,2.1014245672929452,-2.435751550894766,0.14937091691200943
-0.4209468385090642,0.325258384366311,2.0409192375345917,-2.5455187440881812,0.1692400474815723
-0.3120081993675685,0.14093133250050788,1.958933271976931,-2.6042304688567857,0.17756846743637444
-0.06478708651075027,0.2223618578126636,1.921943549108445,-2.875536573199852,0.33758185067878266
-0.3777218523941914,0.27017639641728775,2.1559686974204477,-2.4320924501450762,0.24470958989980596
-0.13596475075982783,0.32519482333447397,1.9119525952634135,-2.902382996626269,0.2512886193197801
-0.13803505231412538,0.10932273554616545,1.6596226520660053,-3.0134234909449376,0.06128040064602369
-0.10091363903871775,0.16964232722153644,1.9064061727965458,-2.8939801187619225,0.3891686134148913
-0.21807838167886828,0.1400863143468289,1.944044512172418,-2.7940747584931813,0.27171101028157896
-0.3348348267479335,0.3396539072495102,2.168546778882786,-2.452437939353436,0.30711365304990346
-0.3074864043888137,0.12292299032371694,2.035360597207853,-2.5244410020388273,0.13134515842204553
-0.2795823419799328,0.2586045138809564,2.221972453746819,-2.389403778146633,0.27093416049584773
-0.3264907110319506,0.1765393855829387,2.0603633032348663,-2.5350398830018106,0.21731908233228858
-0.16117924397457783,0.10183824882365766,1.8053259756180542,-2.8994882078143807,0.15216579929526808
-0.01639895577754591,0.20249203882129885,2.1694263352437897,-2.8168747374064766,0.7647331741641039
-0.3383921031954955,0.2809216956273167,2.388751398388299,-2.313120448784348,0.3919051643334974
-0.29965848943274986,0.10750804090461583,2.1548007111996115,-2.4769066638460413,0.32952470744037043
-0.08815804276864747,0.1295938716540987,1.9226113251153985,-2.91138379116518,0.4260701412632151
-0.26032517211196593,0.18614045943821808,1.961361198512678,-2.628154595339284,0.1076142323298952
-0.2772850824492046,0.11784813925458229,1.7217768024742524,-2.720839328287443,-0.10963175948611115
-0.03929189073874517,0.26442644172766694,2.149761816232475,-2.8189909206175563,0.600699134981886
-0.2037002196926332,0.18867279318351532,1.9252648897486497,-2.767685639178778,0.18901457503180485
-0.3159405910902022,0.12195941765362432,2.061047023687112,-2.5607143367420284,0.31144461999951556
-0.05860440651006993,0.21604092133774777,1.921746603689592,-2.8965570959810063,0.38038755718853756
-0.28977725650666186,0.17171638178274112,2.289440307540478,-2.3976010496599534,0.5013186906359541
-0.2942054180071789,0.38750382632360825,2.3699386731850436,-2.3320151330134675,0.5234582272623212
-0.24404907637250162,0.12796569654834752,1.721803220224997,-2.893511185240251,0.023865654922408108
-0.27693094555942244,0.18877104017983465,2.3408084937855116,-2.3370589307757705,0.43822568388884653
-0.18730299076378798,0.21729972350098947,2.018662405782485,-2.7602210369765765,0.42611777798194495
-0.3193019264948136,0.21259348995806315,1.9178871293053557,-2.505786539895403,-0.0507775079535544
-0.16866555447388754,0.18411496519460613,1.8655605361363579,-2.8060324593155905,0.17983921404539327
-0.2972356467691919,0.131638958595927,2.0624208895300327,-2.5848175548243204,0.2826955133023621
-0.3387175498888866,0.27045481069182237,2.3409506905207342,-2.353764759405782,0.4516317000386003
-0.39465933278398424,0.17085441414805919,1.7877753186231127,-2.675589054155668,-0.042875688050766136
-0.2856592951695913,0.21777688490396133,2.2086292957666878,-2.393758048457779,0.3610992960961157
-0.29658462367274163,0.16526579154755214,2.0676589571206394,-2.4800058619772445,0.22248865250865224
-0.009421774119753978,0.1262108023702829,1.9076746144199843,-2.955588798419156,0.35210264836639205
-0.24450944243181394,0.18706910270396704,1.8453506318848165,-2.786809789676856,0.14914653858225724
-0.06352321161305996,0.185694980901183,1.8100465441284967,-2.9683873871524926,0.276370721171864
-0.30933888761442296,0.14504482142600936,1.7220983195861126,-2.8599419468696223,0.038332448542757636
-0.29900634993106023,0.12939547925003544,1.8888900983546963,-2.687192029528781,0.10716448894830455
-0.3037223945734919,0.19662687226437198,2.2082989269484963,-2.3964708598061097,0.3802440898621371
-0.27507148961061856,0.11561161076906652,2.018923311907621,-2.6079201340492513,0.26280073501147827
-0.08481985654706903,0.18222663816698814,1.8496531887045837,-2.9269700301671087,0.38552615121779343
-0.2792803020263117,0.28283855808191105,2.3399018283368145,-2.3220207043675294,0.4222233566983469
-0.19617251271891467,0.14666970428450085,1.8896830668976277,-2.8165422939636566,0.22338553933399097
-0.3087592496045042,0.19927511277067445,2.2670516824088374,-2.3910616285876896,0.4505624923859548
-0.3123675662927434,0.2819387347232335,2.1263211735817333,-2.4932550682400683,0.26869689347692005
-0.3046553580537932,0.24226274424533098,2.2956714797230777,-2.3575963814345435,0.3969783035223169
-0.14833823191574402,0.20318350761201637,1.844681848817876,-2.865811123479194,0.3104897237601296
-0.34206346611514227,0.12396151409903541,1.733684193480598,-2.769427608569188,-0.1860437255575338
-0.0014878065375869554,0.3162906571804427,2.0186399371272867,-2.883731808581574,0.47722258496865844
-0.14833823191574402,0.20318350761201637,1.844681848817876,-2.865811123479194,0.3104897237601296
-0.26965914050172857,0.12995372917071207,2.3581502383081077,-2.405691339252696,0.6416438068668944
-0.15729478387476248,0.12945331665847093,1.8572258279430358,-2.9057679019692157,0.3686420776961994
-0.33159439045921646,0.20045388563241054,2.025201358237362,-2.511808451151436,0.09946702193777535
-0.286316586370434,0.1562267785198802,1.9674718373655642,-2.6440512291875153,0.23913453210974112
-0.021915404428070717,0.15570153536092327,1.957454846366161,-2.9191493494615486,0.46999558327512503
-0.16251934396491086,0.26116237764117545,2.0868020921551036,-2.7537415636009492,0.404305406236378
-0.27973886833392014,0.3412196676606195,2.451283105291757,-2.2850621989216178,0.5271366270268654
-0.333757023789099,0.2788680936209004,1.9403144679221234,-2.7588353152382723,0.19692845807571224
-0.26864941366533945,0.3110636094402318,2.407104353092453,-2.3166072305875285,0.5384931045980041
-0.14261488784095366,0.2724570246218133,1.951812868251881,-2.8405274833581995,0.41395236729670226
-0.06296289404955324,0.2509219256220342,2.1970029634928383,-2.760356523332816,0.6607980778746281
-0.17602728187235295,0.2868486389161252,2.0318798677901513,-2.7956212725407066,0.44313474704432343
-0.18738782672759724,0.3011351199149653,2.112859983297287,-2.692515510131983,0.3998757621565301
-0.3338372053614336,0.3069797108860415,1.8804031150078382,-2.6784896048137847,0.07424515632714179
-0.1770701893220108,0.1412141691433397,1.8300748653998746,-2.837553167352939,0.24341171873676948
-0.04665636637191639,0.11104591276448272,1.9481661806558097,-2.923449899488887,0.35303556135328873
-0.3181532931467439,0.18956648013592375,2.024252575949932,-2.478059000139272,0.10684685523617032
-0.258843000237857,0.23758449914638277,2.591404137021487,-2.1952034499083872,0.770917340915406
-0.028441655961144674,0.22159781039956902,2.084651008921374,-2.8370901760525165,0.5952877017909171
-0.06220808258083199,0.20994770560193965,2.0161948014471562,-2.852351065527826,0.4623697458992371
-0.3673716393605957,0.17425062794304572,1.9340313129048712,-2.480990417791904,-0.03766879638146747
-0.10026777826881772,0.18962940233245462,1.9635182696474929,-2.881865790700769,0.44751844149495446
-0.2911880387538788,0.1580422128188159,1.9921794062795661,-2.5175066446966623,0.22251891856614447
-0.3300867501893263,0.18918350979935988,2.192651335933984,-2.3928901760675583,0.29347084805162016
-0.2970797133754848,0.3289983762811347,2.238779622722626,-2.433250917185357,0.36527807050755445
-0.17479871714193873,0.1969193420791143,1.8010691843879767,-2.867151361923259,0.2225425032932915
-0.2658792569672501,0.29359750936899465,2.4898186870664087,-2.231200493710479,0.5383920307363277
-0.2501220752085975,0.14617719198280715,2.306082709519564,-2.3701431907437764,0.4598048814784548
-0.13007589270460285,0.2162606744612321,2.0198189305320966,-2.8199703917836607,0.455654916147765
-0.34526868654829146,0.12060981226462347,1.9134603763315319,-2.593750688195789,0.041248835220434765
-0.2841197477981703,0.11974557814464491,2.016893105519009,-2.605407577257229,0.2722053023449389
-0.305793953954117,0.1571268810807334,1.8497535179247158,-2.6856606702885593,0.08776356574259081
-0.10116175020647988,0.10168865107542734,1.767182938954587,-2.9343783100134226,0.18619478426899838
-0.25903425604081454,0.14202463056242334,2.3190861392753632,-2.3066642021400927,0.2479593018232913
-0.26083497781238485,0.14071992663836821,2.1954139745851013,-2.3688485070400893,0.26771758619168984
-0.3257192316021009,0.19123072574292022,1.9731255371210101,-2.5359526937730306,0.05510190934138137
-0.3455347887441036,0.39137157275084855,2.17943146051798,-2.3418984389837867,0.19341176979998442
-0.30526560958410176,0.16682167567112272,1.9841336389513926,-2.5714954662800786,0.212222206303331
-0.2435968502039716,0.11026641743872431,1.6513898045597695,-2.9281596361183544,-0.05364930310805094
-0.28387233631923947,0.1454685964802504,1.8405019799927034,-2.830850686351789,0.22307678538188913
-0.11890661547824344,0.1784123235094131,1.922352633957292,-2.855924545332244,0.36830457988943643
-0.3059555840345973,0.14221723279822462,2.054279750796992,-2.501702065576697,0.21540643025164363
-0.07655526953890712,0.10756381501549596,1.8991800218837251,-2.9520216874989127,0.3777497795869369
-0.3350998981058315,0.12714969039106758,1.758769383180133,-2.7667771148826583,-0.024485246680911343
-0.1956810678012979,0.10050466353027206,1.780343618219858,-2.8391500325423675,0.1411386486050179
-0.3151523560116405,0.22206678026190227,2.135527062523171,-2.4125315867367423,0.24713405830663904
-0.2550708688782648,0.10236428809427359,2.184389118140171,-2.451999538484826,0.34240923551912283
-0.28620809544902603,0.14228449725749925,1.7095747402598023,-2.835641814885558,0.031751715395590185
-0.4105491825573804,0.17482131022898628,1.9175612320918782,-2.560030736901203,-0.016371367738500675
-0.10129354236652466,0.27086767437647413,2.030978663097603,-2.8036316144360502,0.47474121074396614
-0.35048450225934946,0.17333909326050526,1.809897489338578,-2.644541911619149,-0.04219441095625043
-0.31957018602146126,0.18529589312869252,2.0617765279361007,-2.424368056472103,0.1862766026919156
-0.1005009489250237,0.4029356093115968,2.1264659096767407,-2.770264332943639,0.497438999239749
-0.3088649942693418,0.13496421363766267,2.0413849797069417,-2.544012937655217,0.1532976789250624
-0.256763053169659,0.19737694318041288,2.157473797965154,-2.466143784790322,0.3502741334568964
-0.05860440651006993,0.21604092133774777,1.921746603689592,-2.8965570959810063,0.38038755718853756
-0.313955861591241,0.15779476600117345,1.9622076523823795,-2.521994451288256,0.12666012961928574
-0.29872196341307156,0.3033939374083905,2.277605235186569,-2.326223825001276,0.2910151651390547
-0.23977254508346246,0.24224793051625623,1.8538192504745734,-2.8555111286209383,0.2808633416784052
-0.26806955311610503,0.31249210038431896,2.4292161415719744,-2.216913690302773,0.4732714012771879
-0.2820924730344734,0.33745382344859987,1.8683670056574608,-2.747981433671268,0.132063465818123
-0.2910297950025942,0.12589638688256,2.1414238818931364,-2.4510370996455477,0.29128545162827546
-0.33403189051735405,0.23615782203972888,2.1643418749731085,-2.4097312065353753,0.16994293520767556
-0.28501135047371107,0.1302816237704543,2.229936362196094,-2.3847583342927288,0.32602340026297694
-0.286554424009279,0.14500207529150233,1.7512310596007206,-2.8164486173391063,0.01908784057927515
-0.3192458944742127,0.2801416645988519,2.206475149021151,-2.419192526981467,0.36567815003205273
-0.04981181856287131,0.24835161481319548,2.1073544244847455,-2.80806441939386,0.5653126177861387
-0.2854700319233232,0.22186060225224913,2.2001039216322837,-2.396840202709769,0.36499041423958767
-0.3324750633672562,0.334655148616522,2.1415496653538724,-2.4044082243667777,0.1857757407875551
-0.2695188798213959,0.12879879487205775,2.3376820089258104,-2.3440141536038492,0.5006117653203688
-0.3761784104210186,0.31513769422382554,2.0773354747981787,-2.525192675366711,0.2386010230493969
-0.3068525022893367,0.17609127510242628,1.945135851921941,-2.547139111936229,0.07496927508325091
