PhoIndex,logNHtor,CFtor,cos_thInc,log_norm,nH,log_c_bat,log_fs
2.0527641455732866,23.597045214921625,0.29995651148327507,0.5813384951508419,-2.839077043755302,46.457523788318944,0.3852082191399582,-3.887072704875398
1.6944258635486964,23.586765646322405,0.14334535846587662,0.46692923167427075,-2.991744490347719,56.4100853298759,0.011529110250417363,-3.643712686529875
1.9232937962743086,23.47264611328221,0.4956639948711472,0.2550464498861038,-2.9398938195757687,45.008408396467495,0.33402162660684054,-2.6098564874851604
1.6333128718129941,23.244793090204766,0.1561750051941992,0.6633780759909884,-3.0754660960070095,52.208515352365346,-0.011787606320579735,-3.5188762453674673
1.8300089770120302,25.153106280353317,0.46689699721380873,0.8516513819815003,-3.0311015428247963,88.56974345767739,-0.013814537258954207,-4.149535741626031
2.0147130914012905,24.578867203249022,0.2795584737253324,0.49498557252979936,-3.0350167808781965,39.63122471623482,0.37159142330601025,-4.09821847130363
1.8953373910701503,23.25199504144005,0.5778787255305369,0.5988403276643912,-2.7689047713656505,69.31970518168862,0.1358616619847195,-4.040934767717823
2.005617188410849,25.337447989183225,0.43444774263120356,0.8320843391152256,-2.9895666008935304,44.95572063257954,0.27175255890034933,-4.552869933277981
1.611369170333047,23.257918570467535,0.9135502593637381,0.7917277571330149,-3.0728557097255838,63.33789895954719,-0.2674878712983,-2.6784340285251638
1.8003412794227116,23.16822112738001,0.6294050841284575,0.4718648965377769,-2.8864415961184067,68.61412755318612,0.0511111461814131,-2.7699721791182723
1.4492290702742958,23.680114068775417,0.1616898475243237,0.7400698932140158,-3.4367511650575553,34.12785105524976,-0.1962767554741165,-2.2011191242781276
1.909011966355392,23.449329366102784,0.41672781290879435,0.6509683760334389,-3.073278664428307,46.40844139778057,0.38575567239542674,-4.058539499573715
1.908397652201258,23.226081771428166,0.8319771467869628,0.6714994942027451,-3.117872178113491,51.20666650354981,0.41215378259659574,-2.2962401935138876
2.3068553030855887,23.922095998513033,0.2842987949573494,0.26486791202455945,-2.4224504441387467,57.77230418864488,0.38451429541900795,-3.537678238552436
1.888948039822576,23.6562266436816,0.6518179821766837,0.7691389120192034,-3.2444734064827285,38.54862524560429,0.5363456413060226,-4.676845387524263
2.4418406564002573,24.671619197462118,0.28150009103699114,0.7884481102119397,-2.5312754614645403,52.52396364284145,0.5686109787413862,-4.741681388183146
1.4351244510106191,24.08237306221543,0.2446151337768131,0.42210119611225055,-3.6365710240338536,32.52788345670648,-0.01004236856224594,-2.8348177865980904
2.5522363286126364,23.5559150264198,0.21485204886592094,0.08614530986211394,-1.415125613799714,357.0797735980432,0.654015114729422,-3.964629767467641
2.1206180162516333,24.825915115900752,0.3139268836776052,0.2733223677005118,-2.8593033135008694,41.57258738539574,0.6527202930151466,-3.9615068502010327
1.98579060416905,23.00713263149981,0.36838774189798373,0.1377773010570686,-2.467504497569993,79.30692826345461,0.20729211726072583,-3.110055688835085
2.281113995887927,23.603050104879927,0.4757227977310483,0.3804575476983768,-2.1682647436214983,303.83254377745516,0.6830680957029422,-4.307228581556918
1.723917380621185,24.212053763781956,0.2855103386271909,0.590479455329424,-3.2323105891454365,37.970659073526654,0.2072592253121217,-4.1198894976602745
1.9638215848066607,25.11330106207429,0.3946911402239016,0.7262709339655693,-3.0079617318680496,42.96636386067575,0.12519703041631303,-4.5954091642530175
2.3535703376336174,23.058970160601298,0.8819479289773967,0.5939729695357159,-2.5107572210498414,72.63668796773473,0.6268350491565842,-3.5082814619719387
1.7057149051250557,23.95284658684437,0.3754516173866367,0.7630587405630345,-3.271833727328451,50.466523822657656,0.26151609393532715,-3.877737041225331
2.5914051736521904,24.151757230040992,0.7405125772632705,0.7011961111883338,-2.3841559192958828,49.3427936639727,0.6856657327003943,-4.705345239413117
1.9538346515120868,25.184127985958867,0.5089717558014312,0.4834773470383125,-2.6941310860983614,65.28184296587001,-0.06876292207449364,-2.823017457205451
1.7428456191961512,23.98276547090808,0.8604405873455117,0.9423818441073345,-3.2752958001680614,39.658848663198654,0.10107419005836205,-4.276070059980126
2.0185055103522807,24.979173249273753,0.11681625935424594,0.7990286081899612,-2.905968061464445,47.66161191430072,0.3596197202003941,-4.807050724986734
1.6824454184106883,24.009854772734645,0.7484856238627559,0.8947474737310188,-3.2401943480876834,62.817248916792146,0.1723880878492594,-4.456579894872522
1.708021180534045,23.0007781130555,0.4896730256658114,0.05615131745067558,-2.914376411660628,58.43882942635894,-0.07041979503158702,-2.7894639424773997
1.7469620470123628,23.273058129146456,0.5854801670504055,0.5414464321200769,-3.1413183938084748,50.94308481558198,0.2146284061174828,-2.9389959630808438
1.8073331572606242,22.84782375802139,0.2005042803193176,0.6325212101183402,-2.8748725810175224,49.44273811523533,0.10498895895763516,-3.7448276225349213
1.6009809293388144,24.374252349417546,0.1905573413969746,0.32129281245900426,-2.8832822146442645,67.46601583619159,-0.2694258750201908,-3.77594005098519
1.699530433063135,23.8002183590826,0.14315303593220405,0.26127842111525595,-2.962060363320658,58.2882100476852,0.08621286172973042,-2.6937765679054237
2.01015322728389,25.349607870213937,0.3650647177040851,0.6892211433891895,-2.745293377421561,56.66025032506719,-0.06798164375802851,-3.679956028448956
2.4293153696501806,24.85648494702383,0.6930050379521067,0.8480165568217959,-2.901769042993237,37.28451245577155,0.6644687789139445,-4.702986281819701
2.365055123416445,23.475414894509434,0.8372697775491711,0.2895061229557052,-2.415829863942603,84.76921900030058,0.5410760791384233,-2.709636475724382
1.7185328392846055,23.819502614896372,0.820564591620532,0.3072800534888512,-3.215707522096249,38.81335039457184,-0.05196692312869078,-1.9795472659767928
1.8194080709529643,22.126703751496876,0.9384142664060079,0.4075811483938343,-2.9715115668236165,48.70827241213823,0.17286481266578324,-4.6643234460402345
1.9969308759458702,23.340696521938398,0.9872703078018297,0.09606019686091576,-2.549239915615755,79.5684444920788,0.07683205915921798,-2.7847710328430106
2.118679844182413,23.622304094461043,0.8632149511246029,0.8373399078367495,-2.6434502907160247,68.9274218136505,0.3595188217339029,-4.471761354360838
1.4349609711275702,23.684150092048238,0.1659509835174413,0.8317555406603904,-3.119928478744405,57.90657565934498,-0.6556734094261112,-3.4386403112570525
1.5077739075076777,22.377166763300497,0.9551712792984047,0.4771272765300763,-3.35121154310533,33.14386617804294,-0.06165669507423677,-3.680596363346977
2.0122787689465103,24.736211862225773,0.5236370134566943,0.6380386745493012,-3.0358226156336254,41.93183668489156,0.2649061066114411,-3.2154955514515553
2.1015466263445712,25.407639816066034,0.12529852487912924,0.684078820653793,-2.8506652229173914,40.02848899244182,0.2860062790309845,-4.297696757776578
1.8884011300113364,23.356340462160798,0.34706154164453207,0.38935034952850495,-2.870203120768533,71.00017052696303,0.45751737590770447,-4.802802661891852
1.6014999590540024,24.576401089250922,0.6045592094128821,0.7599372776005158,-3.529828519745619,25.550818870218578,0.05839106530772087,-1.9206406282045654
1.7438375060370335,25.21185768374489,0.30059804342844987,0.9316237350649234,-3.3080124395792114,41.425434978288706,0.19067924826591742,-2.044689847915307
1.9368006828541313,23.434853802222555,0.4795518246695547,0.4341294168819636,-2.86177116567216,48.93072049047304,0.33049410859788253,-4.341557013667277
1.8128189670191346,25.206967804222423,0.8296915903745085,0.7924322502441467,-2.952821526474155,53.774451029564084,-0.0541594706155073,-2.450150047903369
1.5365196490432396,24.610053594544905,0.7998849739733166,0.7616398798661568,-3.334512495103012,35.49227591477432,-0.33252579550560135,-2.4236128226871796
1.762073346025273,22.57621397575707,0.5738586484919657,0.8249242691249501,-3.190651856218766,43.08218842018621,0.3681527797250268,-3.9081958212462338
1.5146541240216387,24.396057281598146,0.20328736367544537,0.34888355681489314,-3.1989015166819983,46.76098793329618,-0.16384448218153147,-3.1978315395969004
2.365055123416445,23.475414894509434,0.8372697775491711,0.2895061229557052,-2.415829863942603,84.76921900030058,0.5410760791384233,-2.709636475724382
1.7740033236154134,22.080393848820147,0.4481301968999939,0.11838555332965665,-2.9769950076514973,43.298689929850916,0.2122458481855365,-4.875833891410084
2.07059137329928,24.675974431888775,0.29581838383162146,0.20746505992665915,-3.0567151102014756,29.985793725872036,0.5818354537532475,-2.837027194124267
2.2579028222522033,23.9483095557158,0.3987059447951977,0.4027138078398736,-2.6926451030501126,46.18537076760664,0.359710489209792,-3.478783288286058
1.4349014977286536,23.24696209105763,0.1360043993070477,0.7123158294980346,-3.4352747292589187,33.768071566557296,0.08960230474607433,-4.403981032527639
2.317411206133551,23.643345218348156,0.22924175085688694,0.10203509735630188,-1.5577646007282189,184.38771872126205,-0.07083415425595407,-4.26234033475337
1.6975885333726766,22.92118311032058,0.39164840747821705,0.11929086642839468,-3.1099446435367923,55.42260610730042,0.10510859408318662,-2.3768137638937166
1.4873019751868193,22.54850917770385,0.9766005575869586,0.49165158596553954,-3.3760071343105778,42.891168608991,0.08347939437388585,-2.642498810392835
1.4942320454218083,23.18051715855886,0.3599149268288042,0.30700853546407786,-3.276013431610396,46.644562153179955,-0.13547658221882142,-2.472729982874974
1.7152286563916228,24.492392016399325,0.12285725475315709,0.6353679171806742,-3.008635636176902,54.32502633358474,0.10214024531268606,-3.2264528391629996
2.5252080458080117,23.509104500058125,0.3740873483435918,0.24221777885538714,-1.8724153913017556,117.27384893193593,0.3882058908469479,-4.3707072643680975
2.5913853461994734,23.5598162257456,0.9891042607508171,0.9347343935617132,-2.4700975873680786,48.717585383744414,0.7191214571956244,-3.1704994289558868
2.5159922395944734,23.52202100048244,0.9583132940015503,0.77789209449089,-2.240894387736936,314.87337103718374,0.9184480058035096,-3.218483637454747
2.4002509822347666,25.341481631840782,0.4945362510111113,0.31319080666030863,-2.631163348269529,44.7792873919687,0.7762372646507529,-2.7232689419307876
1.8980416326423313,24.24704677652192,0.7914591063467448,0.7139164949036139,-3.126213308672071,38.38595994427155,0.23436060067598463,-2.300965775683393
1.9312902470440418,25.35795382676709,0.4262525269968551,0.6096677679063781,-2.8279755454153594,65.35212857922828,-0.11500386032112275,-4.128653184541087
2.0092627988484804,24.29855929351992,0.2519803970302432,0.7567221583398338,-2.74523331664932,64.1476591813693,0.3401622909519286,-4.488013016820775
2.2609896900974467,24.728457328018365,0.26561687173148163,0.7146747577116164,-2.7306904165151753,43.8031583075721,0.29242908424366854,-3.976605587279951
2.403882242236143,25.375686708530957,0.7520852013271992,0.875933234812869,-2.547054113507384,66.69452363949547,0.26046400329738795,-4.385188985528557
2.508143385190274,23.542933032542155,0.7441402080137142,0.6441613576032672,-2.150240497008033,288.8109361455659,0.8735826269496607,-3.2319232934212883
2.305781489244425,25.3653138718497,0.25106485767354764,0.25302798038046365,-1.9633575298267845,97.23077723367382,0.17706297020804684,-4.974458853168938
1.7414863023636702,22.720477227401044,0.8602558828137946,0.07608602890711144,-2.9669011147745197,64.19922943581909,0.19160470621022485,-4.0297317554422944
1.6631017141288134,23.05815930862783,0.4814296759359826,0.4744777578370472,-3.020026024687586,52.944193024761496,-0.11221851522131132,-4.736620811786386
