nH_cha,PhoIndex,TORsigma,CTKcover,Theta_inc,log_norm,nH_xmm,log_c_xmm,log_fs,log_c_bat
130.20835823208304,2.043855390469292,51.36479193570468,0.2527379527383637,27.0800706625742,-2.234536342127586,56.31177044728098,-0.1657661815954583,-2.1597672787807918,0.03030947684152685
80.22706176125733,1.5353794228612905,23.132181871999087,0.15421827408679367,68.40155361060678,-2.776025439436378,48.70286804459797,-0.16096171233923684,-1.9416173986455614,-0.48004764431331826
93.36244004689432,2.3613158707606363,24.9223221858479,0.4081449208258246,89.64256672707135,-1.959690751058333,73.4580416260155,0.038819465658246566,-2.596392097195398,0.1909822268870962
91.00798915207044,2.5946951817496338,44.15952215435081,0.5887349396203415,9.248871831711753,-1.77099537565979,72.9527539935617,0.033572300080555006,-2.625316555880961,0.13005390188822696
94.10996661500555,1.9798110672739515,41.77962896102644,0.21783924254357026,67.83481591372379,-2.412300333524897,57.96706311969481,-0.007676923425907867,-2.129749137926477,-0.09560807007046002
101.16234837471109,2.4404850305370127,20.703403408659184,0.04679659418456573,65.36638323458845,-2.0463237281707256,56.460671336686985,-0.12077331938343472,-2.9053254736471468,0.37282050913313514
68.29596605961147,2.138695649056272,65.87988679057645,0.4340191852002293,9.937881698095156,-2.5476768822181297,60.69567940240377,0.24539615341858823,-1.94009904634828,0.17388820602965915
92.63176722027325,1.6705539904424516,11.530931212891167,0.06224717301793323,88.30011468302474,-2.5436230603552197,41.29546502806989,-0.3311036030580109,-2.375417474366907,-0.3514645944532051
103.3299759974596,1.8424697061567776,72.70126768199518,0.164550573368325,60.13016437235239,-2.5594717150617616,53.713287936814176,-0.0734764484046665,-1.8998719112302354,-0.06798811108952107
122.31044773120219,2.008932422800303,17.933055700478434,0.06514266778320789,36.4045498710456,-2.2286741364085536,65.82175590151107,-0.11599759630956907,-2.8930845906377662,0.09734439063331535
89.3758611949084,1.8138144177099182,46.040598294985564,0.4728759023721411,36.72186372808058,-2.3952989073308495,68.16597394567582,0.0008713292378721427,-2.339257526769495,-0.2453367363766339
64.98819717840816,1.6964031692563288,69.24499246323796,0.2083270279532049,40.2097216637442,-2.920555753749439,48.625056236952766,0.1037655277972751,-1.4362266992924773,-0.23912682808027863
63.048601403223124,1.5094628566756507,22.14417006685352,0.227831206718388,52.90073684620297,-3.007822344052602,45.73701135744486,0.02697727709615272,-2.0739533342802563,-0.18517273564995773
102.19721714007903,2.236932304778726,24.843691476250502,0.2624524747347386,44.9102523116989,-2.151100995348927,58.561579500404406,-0.04519198519778722,-2.6195480225171135,0.20037765117567496
118.95259171519729,2.5964837471573734,25.29722875828099,0.5421983156090228,83.97179183309414,-1.4763518314483406,74.8642049084471,-0.21099981922919442,-3.015763029889717,0.019151452188992613
84.93714488510331,2.04323855592544,41.081089837821814,0.5671562466138353,46.72530915930025,-2.3354545183703666,69.82984777212015,0.12264205764365821,-1.9450616967373575,-0.012190325427067106
132.6441760387101,2.3439295617812865,56.78590371051389,0.3224646581876492,72.4707070732683,-1.8776613341903325,61.86488732597961,-0.21788308048860194,-2.594591149689999,0.008899599319412754
96.36733676434996,2.0343874862777467,6.906442671612758,0.3982524810456948,22.66441860042176,-2.2899870137488945,52.85878989998095,-0.053131317540593415,-2.8906297869764597,0.029402986181025215
108.43783184876135,1.629246216943951,19.268748137968203,0.10967440740985915,65.74292589334581,-2.5566036867301074,51.847052562717444,-0.23879812513594834,-2.4130595862403226,-0.39977149769875986
102.77305417293707,2.2441851547319733,32.75077748662645,0.19470068312605174,66.59977879559224,-2.0946129378016125,65.21180435169056,-0.04303488805996136,-2.5571348400741605,0.1618702963447436
140.352254318185,1.7250012056521986,12.457164324528215,0.28230876239248454,68.1603299373628,-2.372442492967388,64.57737673617726,-0.17793694033330876,-2.5613020197501957,-0.37614255540492425
70.49401060869671,2.0910904510194097,27.153458744261528,0.07211729920722759,22.83993983918134,-2.472037161589527,53.91405034264446,0.023313122871422953,-2.3400444580298623,0.03357915305606585
89.15741745747684,1.6915125347807376,29.28836152599129,0.4864949596799323,38.02845908034422,-2.5646043982715105,50.61350909141558,-0.24398449657617316,-1.937974416880769,-0.5091473433298099
115.9920484968292,2.3265504867667577,46.84890122862653,0.15001232195553896,51.59612701367468,-2.0557899640070683,65.59462589571523,-0.08419990475071626,-2.5910959056254037,0.19423133062395959
