PhoIndex,log_norm,nH_cha,log_c_xmm,nH_xmm,log_c_bat
1.9785512848184965,-3.3581332910542834,0.6813699364611306,0.25901734469150206,0.19794315706470214,0.7115374449265535
1.8180059669072912,-3.46198832279548,0.7086576238104565,0.2811438685891974,0.11589385363075305,0.5338405775103121
1.813587868484331,-3.496721252502333,0.41310801517694773,0.32871399749191776,0.13242996754352138,0.5971466768735868
1.839307559960949,-3.436468028915881,0.683456469286146,0.23841712536873216,0.10069155140593776,0.6270561053438772
1.8698938510459517,-3.44412451636767,0.585239267937846,0.2943374021106253,0.2303583185091693,0.7353563403269933
1.7904194470268235,-3.485371051874922,0.5483354816585765,0.2882847988786721,0.14910340704563746,0.5721036698239185
1.8298800399646902,-3.4949167324187633,0.3453631659402183,0.3280303425078712,0.17683527848643124,0.5539024449610314
1.923381127444653,-3.3846419994102757,0.8053197431934379,0.2729996270099848,0.21250634485636877,0.6737887523203304
1.9369755717597945,-3.4756552772934466,0.43326174437521836,0.38568129576134735,0.25633496188578664,0.7899879324224697
1.8558702627980856,-3.4784746598852525,0.5602429380763421,0.33528630491733424,0.19192357088153944,0.6501015395549212
1.9023275633681442,-3.422458596225715,0.7267613825357706,0.2824005205460778,0.24149427003375304,0.6902983052366095
1.804587747661738,-3.459909233094252,0.6953607676671053,0.27377874270277003,0.10552457049499654,0.5905059583321571
1.7970816071239368,-3.4722784246632186,0.6480360820334562,0.2855470496542525,0.1062867765089426,0.5794031281493998
1.8406146008773763,-3.4690476317309282,0.5349590874612616,0.3057053885288745,0.14905719483531896,0.5600278549990698
1.9121116422938509,-3.43503479026994,0.6122655423857006,0.30999010557104834,0.13315512690497286,0.6072608545938716
1.948581897333758,-3.3991918138349035,0.6255864441040082,0.29083642587239655,0.22422206164287092,0.715497155190602
1.941762373880786,-3.392935040154078,0.6799839125134061,0.2903048837908848,0.22496279606812292,0.6860912983906947
1.8538533998961697,-3.4771901757679373,0.5886414424982601,0.33364531212822257,0.20610337116452992,0.6170286598800672
1.922870987262761,-3.4225143310986557,0.6705476396936899,0.27184282761885714,0.12488932861079238,0.6931593492610173
1.7854290109050128,-3.4739632056559606,0.5290821123772909,0.27346896369341267,0.10322817521943087,0.5237160763040918
1.7881470534267514,-3.502823854502406,0.3954500273231124,0.336684348236856,0.13265340590811156,0.5647226285474234
1.958745174774751,-3.3947112366567755,0.6058980541602583,0.28092689366512724,0.16684275441603547,0.7680114376347486
1.840648281831726,-3.4520388778837114,0.5150836598602174,0.2922330879746784,0.15217005176453402,0.6529337809805744
2.0137227843022667,-3.348084347486904,0.7096211292687772,0.27765233895978714,0.3018467736994098,0.7467008353916869
1.8542061069452898,-3.481416984372193,0.5731443884760682,0.31207203432940833,0.10006746935557226,0.436626695117143
1.824337869502104,-3.4658800561305476,0.6426381372188552,0.3385735408837296,0.25991202768120925,0.6916709441239817
1.9294477491589395,-3.4276306358511723,0.6195727724650615,0.30171078683386865,0.21837918542481827,0.7018168475027056
1.8214295083422263,-3.5034233695641253,0.49719471208319266,0.3625658342155378,0.1912075328075628,0.694458692029608
1.931236436547004,-3.436991474465023,0.3939852230488221,0.29919246582383296,0.16096393899618558,0.6119274262674317
1.9358128124512604,-3.409169734596701,0.597464075048304,0.3028530331325301,0.2463293585217566,0.7563744618975821
1.9456280056704904,-3.4029577102024207,0.7052575131850375,0.3120800903852021,0.2381210847036734,0.6808280544180201
1.813112875820654,-3.483567975184643,0.6108678406008646,0.3262448657200214,0.10630707823314209,0.6080264101865096
1.8184188448287002,-3.476241270838084,0.3740610095192869,0.3020321542262068,0.15988186707570054,0.6362513915548278
1.8011770720969302,-3.46314061475559,0.5758031188740043,0.2997292681121344,0.16782104440033038,0.5418422575298558
1.9332543228071914,-3.38737568417464,0.827698274615391,0.2973950662525593,0.1757994911550102,0.6939713679146668
1.9074549417448647,-3.39160723727414,0.630847008047733,0.24902387486122923,0.14859168657316535,0.5906373269204366
1.8041592744730712,-3.5587963806626517,0.2642718684287322,0.3924750536557706,0.12629469714251623,0.674099299785206
1.9432471128827353,-3.4185704292482275,0.5256317985052946,0.29278165073214724,0.18218261317927675,0.7266600157936581
1.9022629780470681,-3.405092441423027,0.7497110887279557,0.25573932402672606,0.167567894769112,0.7162633376594774
1.8273419495028858,-3.4986580068868567,0.5123447166543718,0.3348923556035366,0.19129699049683874,0.7087843595875244
1.796599968531168,-3.451911671177149,0.4388914452465751,0.279715553731698,0.13146846167121984,0.543943580266888
1.8845955290873833,-3.41316926424939,0.6596517105131681,0.2636197928407322,0.17717760491077117,0.665946783120342
1.838331493867602,-3.4693173682479745,0.525994970869481,0.2884930467092628,0.15217305055807342,0.6698247799622483
1.9016503254348571,-3.4671554120410333,0.44005319470872895,0.3340218143846474,0.21738947888779014,0.8498079018862388
1.9128362435031736,-3.4236407946333296,0.569001012172279,0.2934987432887699,0.12941031255344365,0.5632040117080093
1.8747382269547304,-3.460733549002532,0.5072426450836469,0.30488607396212264,0.12997276897387866,0.6309826391326325
1.8184153576583575,-3.4398935719661754,0.7220343447759042,0.28672707889035953,0.20003224065851405,0.6196493775454416
1.877511142007935,-3.401938019978556,0.7426195224798032,0.27557003346563436,0.16101721992744306,0.6778299070594785
1.9214759545054856,-3.430970029377055,0.6265503420630263,0.31702129294569814,0.212568105163073,0.7323634384216182
1.8831119846885005,-3.4675892830481208,0.5795868272739783,0.3042578719492086,0.11867629815883111,0.7309547796259538
1.7565315822360208,-3.529308115498403,0.49915426053688006,0.3445417960481223,0.12332090827974895,0.5525178772627726
1.9897882206185522,-3.3688411340175413,0.6596374257525748,0.2707771514285975,0.19328757318996032,0.7445836519792733
1.9103687825540165,-3.460754137231748,0.4778469569156645,0.3582386350284674,0.2190026541993923,0.7323852668332427
1.8458351156554818,-3.417851390446611,0.6202492653326407,0.2670842471761743,0.13734969720567236,0.4945246884825524
1.9845255200643486,-3.3849011659632913,0.6497675857545069,0.304397631651669,0.23720470496226662,0.7851661018307606
1.8843196615175186,-3.442736022465118,0.4948918109835463,0.2846983813621278,0.1451707794196525,0.608167478227168
1.8486114224550025,-3.464301009391609,0.6151393665036188,0.32198307248304636,0.16711483945467306,0.6553922135179024
1.7907091010007026,-3.4821228205768384,0.5433676608617749,0.29698252570106853,0.10136374717964056,0.5930880458815174
1.82230263681219,-3.4671927016623627,0.44450361050430365,0.29877486633728556,0.13778447098524133,0.6216307865582023
1.8678642792968354,-3.400073682556974,0.6083592067291208,0.2483914212981566,0.18709354680571197,0.5966428747011402
2.017725157368062,-3.3757464328731928,0.6508214596876823,0.3103609295548495,0.2880348710741173,0.8517338168451742
1.7660372962853135,-3.543378565028582,0.5088767063257201,0.3344662495050259,0.11589265282688946,0.5271018274624407
1.8997958058270374,-3.3965026160485072,0.6527545121642484,0.2881554199278371,0.22081392755774987,0.6161909359503929
1.8982487249195832,-3.42971577094755,0.5192516055225355,0.2804021686491347,0.17572200205649485,0.5866867816919642
1.7810787809836102,-3.5089905311898266,0.51690572695907,0.32199322135711017,0.10715372624948162,0.5398757354974801
1.8499482958014166,-3.4811717083592733,0.3964703446588622,0.3110404585985791,0.13154270021386102,0.6729044610534791
1.817566333336762,-3.486970361167905,0.5288585393480849,0.30219538397476087,0.13227409113758656,0.631201033611027
1.9134142145906692,-3.4643588197467547,0.4659130311603795,0.3095627644921679,0.1721044584794147,0.7774944508526755
1.7950488622818928,-3.472386829970107,0.5732511062929477,0.3070861711442072,0.17333387758950947,0.5514335387920228
1.7873057683620182,-3.501646111453357,0.4238649875522338,0.31052525039892465,0.10247884295554659,0.6402229998119588
1.9173349127894768,-3.420099262738301,0.5997136330877281,0.27861637336703526,0.1389082793918822,0.5384405683585999
1.875626158371515,-3.4493019470218407,0.5870442814369902,0.29555737966726214,0.13002383369352966,0.6948057324646582
1.8889945096821994,-3.437889996885804,0.4731946422490767,0.29055519868768265,0.16221964958803553,0.6542087424707398
1.762595937271523,-3.5083671055274213,0.5270856243977236,0.30752731845074277,0.13539602469185907,0.5557307833216285
1.8278455402637765,-3.465925893046553,0.6336253995504578,0.3070669728387585,0.12689132473344936,0.5171263212600954
1.8598193482639256,-3.461337426855909,0.5576666234381968,0.3060387700432159,0.15407374272396732,0.6654010672264793
1.9218585849299614,-3.413252628028138,0.6216021963050522,0.27350041131791425,0.11919359417760697,0.7051865556994996
1.9529832328333159,-3.3880271660686594,0.6819867344249938,0.2763456121126422,0.17663033947382917,0.748275946577417
1.8005872402888223,-3.5138474916597757,0.3664512461030952,0.3128257221634332,0.12836770278189372,0.6189201385599338
1.868312460415481,-3.4621954701655593,0.5189972464310738,0.29530845349818224,0.1005204421615347,0.6310205034319848
1.826177244572647,-3.4540691097508027,0.6141161318178265,0.27384213820758685,0.12527376967658962,0.521350890335881
1.864256541024015,-3.457458848026545,0.5394426676409864,0.3074204251613286,0.12516918851023867,0.6026695000039227
1.8831119846885005,-3.4675892830481208,0.5795868272739783,0.3042578719492086,0.11867629815883111,0.7309547796259538
1.830124415171153,-3.4758505988121793,0.5998114788553028,0.2945953411833502,0.11532507536633575,0.6534709712987763
1.8912071627103062,-3.4483238409225647,0.5713224224797637,0.3230145510813607,0.16866625088947118,0.657598042012624
1.8597850760763657,-3.4557913902356505,0.5401971603668486,0.3166539683554659,0.20163467469883706,0.6363359675518756
1.713862915808189,-3.548319733505847,0.5457288098958916,0.31079167016045695,0.11171753911101381,0.45595360958225545
1.8075022076316405,-3.4631182196802177,0.6388137880139635,0.28708472978844646,0.14250698855445493,0.6458865687252628
1.7697644607694327,-3.5014786501140174,0.3452704491815525,0.3002829186610825,0.10011029581667927,0.49905782177086017
1.8499482958014166,-3.4811717083592733,0.3964703446588622,0.3110404585985791,0.13154270021386102,0.6729044610534791
1.8499901158431895,-3.43704703054917,0.6162851807443752,0.26685461156691836,0.14895657166784448,0.5784806858234267
1.9155615350388269,-3.4279617139966696,0.5674990004433843,0.2898166987465638,0.12672225617195884,0.7545196257299946
1.839790023819126,-3.4510089744203905,0.5326153916202666,0.26788744140047394,0.12973415961895385,0.5681262381266501
1.8907573982333494,-3.3949565059333375,0.610108661029643,0.2505524756421913,0.15762793702063857,0.6071697524632578
1.869378203366995,-3.409963967176105,0.6468751224005007,0.2641209389256811,0.1689280296641784,0.6142230979026725
1.8307749149281154,-3.453792354473942,0.4539990497357358,0.27127618069252146,0.1528627026388445,0.6151665936038097
1.864504107188897,-3.423519576050181,0.7446530957230993,0.26952062361402906,0.11005652229806666,0.5685829037129259
1.9480490254045337,-3.399667420065706,0.5553634411525058,0.26967940253211653,0.12255531275880681,0.7432665272635378
1.9255927699278932,-3.4318652111597356,0.6528452067243156,0.27315009972764814,0.11359735306318494,0.7217253130909084
1.8211708656007846,-3.468985320041512,0.608879513991723,0.31079226991578657,0.15197889475989879,0.6206906899211527
1.8953166504208394,-3.433563050997737,0.49886232324753754,0.3133101763698396,0.21858820134926987,0.6827139740757856
1.9012458752843784,-3.4373376176086983,0.5793798266431693,0.2999688226935233,0.19142632717383196,0.6779556642639407
1.7989610080418847,-3.480511831180052,0.49029032061270605,0.29584606889626075,0.10667139580156887,0.5393341254608551
1.852847623232322,-3.4128980788622707,0.6086272830949534,0.2575789453595343,0.19717314802035935,0.5619395122714121
1.988859534259678,-3.3612997491912804,0.7029463411793687,0.28384973958342585,0.29130145601495705,0.6954340284221412
1.841840269412095,-3.443495958552623,0.7201733704670906,0.2548185255022759,0.10847805177526221,0.51471158967654
1.8698938510459517,-3.44412451636767,0.585239267937846,0.2943374021106253,0.2303583185091693,0.7353563403269933
1.847413247040563,-3.46907193895406,0.5745910494038369,0.32184288275309814,0.20735361113996537,0.6703384003414129
1.8394382755243175,-3.4856016765894586,0.4110099033735717,0.32192341183934436,0.11919585387155222,0.7226584479941238
1.825030993742847,-3.4458269980114844,0.4878854961746907,0.25412437105601327,0.19061294094170939,0.5886138091350931
1.8737003952024476,-3.4161612363174636,0.6834327722361361,0.2765454958376006,0.2101317765808957,0.6690994009553108
1.8915960859741099,-3.414487558960206,0.6142674002945196,0.2620000672865044,0.13790442757046495,0.6858701711460052
1.8578300837244088,-3.4654164893139243,0.4189169456735936,0.30465765129498346,0.118022953696732,0.722915871520564
2.0025051162805463,-3.3928960154240038,0.6828448366404162,0.2955045169015118,0.23178579080312076,0.8564371785115487
1.7987938340231486,-3.438445474490904,0.669116215427528,0.24861563815744603,0.11218020822558769,0.48676966593786175
1.8007312791107366,-3.4855357315045774,0.5033886437448618,0.3029349463531057,0.13057346552075874,0.5495642890340131
1.8758562314164529,-3.433363543889744,0.65296530944931,0.2654800128639827,0.1572262764369053,0.6298431592648159
1.7838622705112814,-3.4666073036493725,0.5033806654748573,0.27633763965219726,0.14138936505821312,0.5018763647787733
1.875063775420066,-3.4173662379658287,0.637730373378215,0.24975029148856032,0.14379374884915946,0.6507048637319733
1.8225096201270923,-3.477425945669275,0.5982996608157689,0.30959907913645845,0.17170674230740735,0.5523631979688786
1.8956835455587984,-3.421559056416657,0.5772842239134122,0.28682296104433025,0.14380226548353683,0.5783173817635152
1.8827525287369855,-3.4332665130780873,0.7110737908253076,0.28372577338433436,0.1821548936384622,0.6372094352598462
1.7697644607694327,-3.5014786501140174,0.3452704491815525,0.3002829186610825,0.10011029581667927,0.49905782177086017
1.9538909599621719,-3.390099951836656,0.6924055015748293,0.28832858078892265,0.24175271407512966,0.6789978978022124
1.8907040863310902,-3.4488267827142747,0.4622706959267796,0.2981509349061793,0.15823674494898138,0.6230154849188796
1.8611754042267947,-3.4651670787837636,0.6079316157246147,0.30508527471050395,0.1773442967107636,0.5789427950602406
1.8765584521591907,-3.432754058199021,0.6527357872645323,0.2942001335511726,0.141891939710039,0.645382199244972
1.8825137282381192,-3.478246673745823,0.3173035428618479,0.34013428861885475,0.14951802376363305,0.7278000163942951
1.779641172455917,-3.488648040642855,0.46666711056541244,0.2993714968341443,0.11002995826960932,0.36466528553507044
1.8672399995064408,-3.466862497644858,0.5555206019532258,0.31228066475489413,0.11842593742788665,0.6362156435569594
1.881621899632507,-3.4749499435536357,0.4374550881235161,0.33993959043589994,0.10312682318120078,0.5869582069469388
1.9160033431590544,-3.4033838954223334,0.6928278911416005,0.26766351845213987,0.20149824942043662,0.640776043354751
1.8825137282381192,-3.478246673745823,0.3173035428618479,0.34013428861885475,0.14951802376363305,0.7278000163942951
1.854934152631032,-3.4360303906705596,0.7527934109351809,0.2633184126536179,0.10491881925896474,0.5632250447558931
1.8295179107265176,-3.4479235995816016,0.5453713103665919,0.29162396140777,0.10447099118929865,0.6416271885882684
1.7832560282141854,-3.4591210376425727,0.6765387276580356,0.2685927869125142,0.11261663785258953,0.43142879843185084
1.8549166036410922,-3.4786587873234973,0.4948788911257017,0.3102010398362012,0.14590488922339243,0.6430956635321583
1.8112457442206518,-3.5102815547671735,0.3897063240883343,0.35408370863268734,0.12843766001620655,0.6006326103400846
1.7645949111987607,-3.5030433934451537,0.3863681650687375,0.32215085149028067,0.128533552949818,0.5774916463613018
1.8270619804217099,-3.4870315480506564,0.43376720099157684,0.3040664722391573,0.13409460361685882,0.6322067742349493
1.813587868484331,-3.496721252502333,0.41310801517694773,0.32871399749191776,0.13242996754352138,0.5971466768735868
1.8146686563456638,-3.457710038219682,0.5361653505674846,0.2914343157204553,0.14129163335432895,0.5174691989218129
1.820722732473251,-3.511098328707802,0.5127975368191345,0.33357856386096274,0.11146304941687313,0.5948331317936153
1.946049250767584,-3.380696767293665,0.7582788887607598,0.2722618168787976,0.16600187025202806,0.7085159073245538
1.8288857727500054,-3.4335298480845715,0.6521501726614141,0.2440123997719148,0.12963758649066348,0.5750424875646459
1.8847805939345033,-3.393450959760947,0.6359741365897552,0.23792185923099463,0.1215078649445164,0.585762135515929
1.9653781842006608,-3.4001313499488512,0.584965539699438,0.2971486415269533,0.25652005395273714,0.6314711730640494
1.9065383750521177,-3.433888186459095,0.5530800289937914,0.2903225012568631,0.16066190671484462,0.6972016375581235
1.871796841781222,-3.3960170714972016,0.6896012512597751,0.2339692103966764,0.10905799448650552,0.650307783118863
1.876519237124965,-3.4256301910388265,0.6749004121227352,0.2872283358182428,0.15428021123452162,0.6703272085551162
1.786307956754909,-3.4885076569951785,0.4984541738464888,0.3151171747721986,0.12058949540380229,0.6167071997352801
1.8149056487034216,-3.4494989146877555,0.5873440413569229,0.2518272320782369,0.11680618021551815,0.6046441818264793
1.8248556849914572,-3.4629059243320546,0.48162090160627136,0.30512563640812895,0.13857176084808753,0.5523362406370469
1.8982487249195832,-3.42971577094755,0.5192516055225355,0.2804021686491347,0.17572200205649485,0.5866867816919642
1.8521334514262817,-3.511127354029573,0.3630221566408881,0.3502921176064975,0.1528000745029246,0.571229100067197
1.896002326634168,-3.466274310183577,0.5723671629201771,0.3223608559432789,0.13006623182572458,0.7541445430306973
1.8154314207552136,-3.4930760438456425,0.41176619340127496,0.31348201650529717,0.12714083215681685,0.4966347505460596
1.9137529039775512,-3.420688458369437,0.6169816775085156,0.29372286310247153,0.21394113354956384,0.6963383440527166
1.8426143522040719,-3.4683452333350266,0.4211759676106325,0.3241768674793939,0.18910623399645626,0.6104138464574984
1.882153329828216,-3.4164501497397297,0.5578761220695987,0.2615284421129238,0.1293032330897504,0.6724213121838301
1.797033357513092,-3.457951695318738,0.45004366215999636,0.27050507827207904,0.1306234646539839,0.44099540629050826
1.8342073179258325,-3.4751133519765034,0.5207987497374684,0.3104384519158727,0.10517460832329564,0.5116875943932425
1.8601425462540393,-3.48910101303191,0.4860151708489525,0.34582944289094764,0.11959283547415872,0.6503029792836402
1.8598983435534882,-3.4275666302445424,0.6458636131902609,0.25493080478735,0.10122990417739922,0.5786996521798482
1.9167995381849767,-3.4362689483858633,0.4742090464632839,0.3076804270423388,0.1530654850447605,0.8126401871651423
1.9845255200643486,-3.3849011659632913,0.6497675857545069,0.304397631651669,0.23720470496226662,0.7851661018307606
1.7972483300574074,-3.4888388139837874,0.4323178551401501,0.2887634712187863,0.12125883687251142,0.49316413532538617
1.8782664416361703,-3.412163127976233,0.5901743376037213,0.26329669054039617,0.14729340926073484,0.6251352445322624
1.8831333379483026,-3.4383529829757795,0.5570890742536315,0.2771451175133357,0.1036640554785604,0.6254638014188919
1.9580344199542226,-3.359160278329701,0.8031169345896226,0.22792485882829228,0.14499228680561477,0.6837641578993274
1.8573468618465254,-3.4310046955125904,0.6749454078505083,0.28824094749061735,0.15989209498309115,0.6760886884101752
1.8531525640995536,-3.4405187785309224,0.6316331257398411,0.28424914055521544,0.14278406447455036,0.6058837982877567
1.9263862901012876,-3.3717705176527057,0.7365557672364165,0.2590141731965059,0.26501242838967765,0.6434509602870234
1.927788018696397,-3.4699441030384124,0.43594532350328297,0.37532941408453135,0.2662831532031178,0.6795940889752253
1.7702709099505667,-3.4871224859309957,0.5527476761828626,0.2847220981235583,0.11372722244017616,0.4699599131918163
1.7841066179450318,-3.44750030582075,0.7546872672892431,0.2561523526569287,0.11805831473165052,0.4942050032210695
1.8696387932112262,-3.447897141417348,0.4706546240846352,0.27078641785307633,0.11966373374142941,0.5922196038433448
1.8458351156554818,-3.417851390446611,0.6202492653326407,0.2670842471761743,0.13734969720567236,0.4945246884825524
1.8756841707965015,-3.4504740305468813,0.6212730934300045,0.31369818963124607,0.13405002810104968,0.6829459548171042
1.9092352596465778,-3.4125918015757457,0.7325545383267662,0.2806272461836625,0.14458421516981868,0.6528655053504031
1.8630604369277175,-3.433680611198871,0.5150193392762983,0.2984165177986058,0.1687732281255034,0.5363501346433325
1.8623620714036826,-3.436033089734516,0.5828568508571303,0.27096064827155986,0.11782627333983023,0.6389067762976436
1.854934152631032,-3.4360303906705596,0.7527934109351809,0.2633184126536179,0.10491881925896474,0.5632250447558931
1.9081456245542778,-3.412342917064827,0.5272445462260437,0.3113968075312792,0.2069544031468029,0.6981141649687462
1.9175002442718962,-3.4282335993183253,0.5418592588263497,0.29739883972584114,0.14402889884382383,0.6173018012129873
1.817390137175206,-3.4541566897892086,0.5114701087759778,0.28391991479090484,0.11667298932615378,0.5437474652127432
1.8542303996811254,-3.492219688390139,0.3764927516668707,0.31095839337182807,0.13854567639840243,0.6850211154823551
1.7997395533045224,-3.4648921192392805,0.5272222780130761,0.2928202132138056,0.1579860491584565,0.5446969301444731
1.8997958058270374,-3.3965026160485072,0.6527545121642484,0.2881554199278371,0.22081392755774987,0.6161909359503929
1.7630107136526785,-3.552974078483839,0.3377237763992338,0.33236548343354455,0.1218896751216181,0.46062802518825613
1.8220524044936512,-3.456676951210273,0.5804419944985787,0.27940922539926905,0.10613475181233308,0.564165180571422
1.905642539110914,-3.4216945075005505,0.6440608197325611,0.2865631406187463,0.13928176244848234,0.5711059412748548
1.8086474157421595,-3.4814872091891065,0.5407683652941059,0.30951963067595223,0.1509150324749889,0.6134684814467466
1.8401518358459754,-3.4540616512334608,0.5640225954961029,0.2754757487653525,0.12600084174028153,0.5691010902983553
1.8545387916816176,-3.436651251094621,0.592408447871063,0.27444463280878995,0.14694197491700148,0.543292850465114
1.9226435679316762,-3.444788698766148,0.5884140342099586,0.32130485225050864,0.1588198986839184,0.6773866089504312
1.88693893339482,-3.3852952379474033,0.7058810579190846,0.2442644770443343,0.14721494907620003,0.6000175616301378
1.8657687536419454,-3.4516204205048195,0.7091258346280703,0.30146097612949396,0.15249632155655232,0.6905270674029598
1.7999861396695687,-3.4849469715682355,0.5294517458844417,0.30611277320549,0.14091015331569876,0.5082130493673334
1.9209955589076397,-3.4197512213368793,0.5721749667578677,0.29252158926410443,0.19526781982509558,0.7246538453691184
1.9686415247421767,-3.378159826737276,0.6895862651361228,0.28852759955160345,0.24879223695245076,0.7646619542227351
1.9143596767527566,-3.433115179432284,0.5493859380383413,0.2900231041545278,0.2077728554108838,0.6580662902278107
1.8426143522040719,-3.4683452333350266,0.4211759676106325,0.3241768674793939,0.18910623399645626,0.6104138464574984
1.8723727573603697,-3.44427634322577,0.6346978007251864,0.3038630002368843,0.20763474914711172,0.6141553184088231
1.995701979495865,-3.3793404963862574,0.5421569078308769,0.3235931933935623,0.35704843391275387,0.7570259700146891
1.8638957219440955,-3.4817972399459274,0.41580958846256666,0.3057174947130601,0.10672222202765128,0.6333229679012926
1.8278412096986139,-3.4976543190692526,0.47246399831167174,0.33376540585430003,0.1415059102600144,0.601998266532496
1.8761024955436953,-3.4113930347181562,0.7446428453009103,0.2545878254011762,0.12602310094019453,0.6373879918177687
1.9045284713324064,-3.3874627424024135,0.8756462442431239,0.26419234211665676,0.13592716991993772,0.6930085577382514
1.7905418209240413,-3.4910202941737416,0.5118702437751762,0.2881548728478438,0.11178997678772447,0.5803795412490133
1.8412890474633594,-3.469386951035319,0.5912287497295289,0.311113323587775,0.1258834579293403,0.6534114790251991
1.8770238790457145,-3.429493402407438,0.7165876145861665,0.276906375557588,0.13713730192736037,0.6325095312031613
1.818847347119543,-3.4952171795097495,0.4754316003537128,0.3361890689409357,0.14777634648207746,0.5701091385319751
1.8264464053727343,-3.463138645271349,0.6061512684867891,0.2958783266814937,0.11486914445631162,0.5815080077012809
1.8021452724548115,-3.443518200592875,0.7028435294146227,0.2531371973932923,0.11859036536814228,0.5192522225230242
1.9144501358691433,-3.40840414761108,0.6698764497165771,0.26963161150232606,0.20702904074448636,0.6594107415289545
1.8702485114344058,-3.4365493811689265,0.5962878532830671,0.2833817479878207,0.1156858672384373,0.63598687195812
1.908202306959109,-3.4441520824257736,0.5049490683139838,0.31057170194218897,0.22451722973139812,0.7101187242965412
1.7961447847905267,-3.4797319764996697,0.6352197072490483,0.28775085303901204,0.10030204857996364,0.5572551391581052
1.8215756984101565,-3.4660257271566346,0.46746068329795365,0.286739708723061,0.16673912189551734,0.6309955019162427
1.8308035155421605,-3.4546023781128485,0.6001635240530835,0.2891167990875463,0.14214676769764645,0.6369947800934317
1.7218633101425247,-3.5565811886344365,0.4645555296108721,0.3510873930135556,0.12825557116641864,0.5239727591631146
1.7874464374288241,-3.4883629692819595,0.5513533013318367,0.2908068930552825,0.1474669890007383,0.62177139626788
1.8584303688425825,-3.4096667353755685,0.646873059675439,0.26838163051255104,0.10110524520846838,0.5823467971472785
1.8594161643088714,-3.4047576579574654,0.7589937791058785,0.2219541678740522,0.14260358551139152,0.5216125226921526
1.8505623288273148,-3.4477857362389295,0.536020719335369,0.2710563654996354,0.12028591083339314,0.6828889119329261
1.9520570629716532,-3.4103942693077274,0.5099370035769227,0.310392140882219,0.21741853808319203,0.7606466816135131
1.779437052874567,-3.466276250963257,0.5275198258066375,0.27960061761872956,0.11948344875978864,0.41981868726644866
1.8426143522040719,-3.4683452333350266,0.4211759676106325,0.3241768674793939,0.18910623399645626,0.6104138464574984
1.8761201710739686,-3.438767317919755,0.5997633306334031,0.29443831804461285,0.1496815670678306,0.6494818659389052
1.821400793174249,-3.497486774091355,0.5514874949363254,0.3158955639426353,0.11930894680042153,0.7039029748913072
1.9124692899953433,-3.4705992901416103,0.44810994330511544,0.3286131187157595,0.11036055021963673,0.7016994984979478
1.807282047201297,-3.4544007783707906,0.4811441271097362,0.29175441435018334,0.14414026005983419,0.5167460225794426
1.9152660285233853,-3.4131260086168322,0.6087140733955052,0.2878486237268081,0.24871542912117722,0.697028131176705
1.8796671046653781,-3.447163376855774,0.4790202742122043,0.31835002864749584,0.22829329117367092,0.6856473331710518
1.8545791005808192,-3.4845900485507277,0.5308818562361497,0.3248597325458418,0.15497866063111077,0.5852210247178877
