nH_cha,PhoIndex,TORsigma,CTKcover,Theta_inc,log_norm,nH_xmm,log_c_xmm,log_fs,log_c_bat
179.6068036359846,1.8143364814965734,38.362040746506516,0.41257894020141495,86.30628023704446,-2.424327781750177,269.3440275162153,-0.18072023503260226,-2.1179931186871555,0.0730910385405994
94.43525190178462,1.613871669885304,36.83469355803869,0.2838125652545065,6.320896459143555,-3.242725700886716,119.32821135855872,-0.01400303183799978,-1.3427371079349615,0.2887086546467945
436.81318290351857,1.8143054148252267,11.148604856050046,0.07562510330081673,84.48352334774307,-2.36037291941134,348.9609339364557,-0.17307032743452389,-2.4605404179480965,0.5096235938083256
263.4513337610763,1.801698859140156,11.975040830753276,0.12508877095359575,7.713171407384521,-2.348489907141919,196.3460538233434,-0.16564520554705353,-2.583946780094478,0.48248773006945433
294.0684148397268,1.7981370816242699,56.32711229904502,0.003330965496376248,0.7438444528148758,-2.984290021646468,198.83679710984856,-0.16553800690691622,-1.2975968622352276,0.4851611998041847
316.3600284254766,1.6259055565498994,50.35315359982233,0.19779071404881476,65.8987242601246,-2.726899078990958,258.65090615412555,-0.3656350239811159,-1.6053545779521907,-0.008905408861472397
234.84250384316613,1.438406601585728,52.10704985754771,0.5495739061077264,62.149115807960214,-2.93976795530302,479.1301167696274,-0.24603892526245152,-1.293840503163414,-0.1442373568617754
436.85497102928264,1.6680509490979527,21.95365717192034,0.37405425772326817,29.4021821659378,-2.799897721555785,312.8436092967254,-0.12197220073174797,-1.8225450186200778,0.3202605340088742
204.73764852561794,1.4716139068399838,9.920761571700005,0.42349658865881723,7.0722958064857036,-3.136102464202771,130.8996129473528,-0.3124782929252534,-1.5993425070792715,0.10572292277236017
137.39292404154224,1.6603261119633184,17.200767145561983,0.5552801486704392,3.383319000468031,-3.1259521491425324,393.9190810487103,-0.1194378443942048,-1.3152603045866438,0.17515720048916883
119.32635983043525,1.5536759350078493,16.76166168578538,0.008585617236896813,49.629655328976604,-3.1834232372977334,155.5891435489722,0.05857007562369754,-1.7752882823009344,0.2126888505100244
65.8054583201936,1.82697762877309,55.6378878919912,0.3015176635994751,46.50961260752185,-3.0967839367959797,241.2591352481165,0.09478897990574575,-1.3487431871081053,0.35738685581183316
308.25496440515144,1.917525543088187,56.39397376381912,0.06717379291742946,77.29506759913761,-2.715797895006013,457.24547319742965,-0.31072134018981346,-1.4156425584332597,0.448403323833666
95.0774860303277,2.1977519991413574,15.944339796720262,0.10327425769791322,12.785410257260587,-2.459672071280681,307.4695419416833,0.06368407483065819,-2.384634115469039,0.651146513598899
367.78855847232444,1.779048320636808,53.52080688910552,0.03236199481256003,69.9707467611514,-2.967142033841492,460.1564898674347,-0.2571521336505793,-1.3690333342013372,0.4593545697227517
102.90965145798044,2.41969384744902,71.45431746029823,0.2869852738327526,55.71801587397593,-2.393979272967419,121.75140767693098,-0.2116068764524346,-1.5492150323723326,0.6376958869210911
121.193350747189,2.119791908906238,12.907843243780448,0.0360294869035939,55.63055163527769,-2.5163867888740796,476.90718551636667,0.21837834508065668,-2.513597758510847,0.47160003896353797
452.31822951648786,2.0653758963906883,67.46577443472032,0.03725579281696357,22.57446888737896,-2.6466004742792046,121.90007824085347,-0.2950374879001286,-1.5456764565628593,0.5769983494053161
386.06973642481523,1.8316120323631675,14.902094189612772,0.24418381988820342,0.8918928982810648,-2.2057084462918954,190.3103321174283,-0.3790271761845081,-2.5509394298614145,0.3102666932492111
192.41203667594516,1.4967867663678731,15.908624061351848,0.05052693576204512,34.21424589535236,-2.6007821370914015,178.80035113972932,-0.3832643767057301,-2.2116658964654885,-0.17219313272683223
133.16482019245484,1.7474235180746887,69.01106587761439,0.4869193552138218,75.25257158006107,-2.8420702332080316,305.21066704623354,-0.10462502144094521,-1.21880754538565,0.05774197517251256
158.46879954228933,1.9189493125987398,14.694588321530967,0.1693954859438636,12.784565323924136,-2.421053267136968,466.6395788101519,-0.0365039408071508,-2.398956196563592,0.3436027184478694
77.39135745568592,1.5854268203664927,53.35367985103939,0.12400651990807811,83.14820283631357,-3.3121028023294365,136.16579062764052,-0.20133896134381513,-1.0631011800740842,0.23360234280799563
259.98014632300993,1.6797083456255226,6.642965292499234,0.021771597958759614,84.35658744259638,-2.280736313125207,403.59078891081094,-0.19466708734522753,-2.6824842184142295,0.011197404773723996
161.2028110168661,1.7798901209435722,52.36671878309191,0.5502838182161833,25.351281347119993,-2.7015238760432188,318.3905228632049,-0.13312646559376695,-1.599694300186954,0.04789174041408906
459.55376091875723,2.1856259215833123,23.630309666374306,0.18241386724324582,87.05056359979068,-2.2410754824336148,396.4068192007741,-0.1727902615717234,-2.2704838483711844,0.7478231657399457
468.09144727700965,1.448973127588136,10.614808087727024,0.10935947239263971,64.88245701911667,-2.5712775017134355,355.12941028597425,-0.26937560738771904,-2.2633276204202826,0.07029651395194914
216.74003482336747,1.546423531130713,33.6188124924803,0.3568780595064546,44.47850157317571,-2.6624659790544034,487.27324270778234,-0.3943684902196163,-1.7049848819120794,-0.18841790397903346
226.84965798141667,2.1321443793146595,12.099740055372639,0.09504157883208389,79.59543715764951,-2.027559516201954,273.2948138478345,-0.12620926140202404,-2.789285959653546,0.3032334983428828
178.68851761424875,2.0658220532692693,46.64420845098642,0.5964132205477385,24.351334126339673,-2.512371938082045,189.77723357185053,-0.1370224691908567,-1.6490279511264676,0.3460071199821664
170.4540976368962,1.6345162944071874,57.90535114153786,0.48196756246885947,5.665923204851004,-2.8871009600156214,153.6781657606305,-0.1888450524072749,-1.350683015892694,-0.09012031276745791
136.0857058031251,2.0477900269702793,75.25436334606574,0.2462712822743195,87.6143640551901,-2.6475782298546586,259.31074382593005,-0.2862644001857654,-1.4962560405707466,0.47159685581181976
163.56689531332444,1.4240671436287435,20.14674920298302,0.2861331143817199,22.30347732312425,-2.9228790264995763,207.0465663933844,-0.16921950740797276,-1.829158714735379,-0.1159528366063276
226.5286073983133,1.7110947142225172,22.152545222220294,0.4229393995984976,71.68720285250458,-2.570391547628437,397.00977870853603,-0.2408505365374739,-1.9813671796194878,0.012817520107408553
115.19666771851227,1.9566378307385723,64.90428879159019,0.09263399880150508,77.51802629137173,-2.853977339550558,133.95652181369346,-0.0930965950712016,-1.4051418681357197,0.46321259045356644
95.35787526195227,1.6372858246701147,58.50161776436439,0.10182453185357102,39.05263004921095,-3.24577855307958,295.44330838392443,0.0544304905032984,-1.3413402293529693,0.2504869316428995
154.33777509565329,1.8584648699865394,41.111301316756624,0.4154037737210252,81.9006220521229,-2.4897558014702015,224.83583377476523,-0.13490243253863565,-1.8531246489840907,0.03887616211938538
253.999085985688,1.554838955550133,44.24823685697608,0.14281650734369059,21.096098445035235,-3.01210545540368,156.79600709930435,-0.28733412503848554,-1.4536747451859329,0.12331798460733179
77.14895000846452,1.4488433304856112,55.130107932398325,0.3555942364262702,37.596930050005824,-3.416197506072848,435.73619390173394,0.05620423970632693,-1.2061284196723272,0.05390782783603254
192.5972806049294,1.9501486819228186,29.057269898503147,0.010618357024116187,83.73233214405434,-2.6581123205181285,205.21797671702913,-0.3191617430247764,-1.5684739597962727,0.35677168916428537
108.8129599604864,2.1172218097186084,79.70918662921432,0.03601049684064319,34.662720892602415,-2.62239185283827,444.190734982634,-0.13467489970262447,-1.470778070685539,0.39408762485046855
359.9327429007368,1.5320184621819293,36.19089675407712,0.5543939466984035,42.45183065772204,-2.931826748818213,250.08687539555035,-0.09397141785215679,-1.399544947044539,0.012952901645399084
133.94355632453224,1.8808249291168548,32.548414676398195,0.5855523922831379,24.132933592789815,-2.6504253165893057,431.2862319160889,-0.21080061642397185,-1.5551519631509265,0.19218475266286816
305.0686943967451,1.6259603404211056,46.27131704045143,0.37418806072414623,59.00303684306706,-2.7320759803477794,264.1971617029781,-0.23377042373792079,-1.653778558915112,0.01978738621912779
353.64688630406084,1.6590517734885892,53.49411799487732,0.14022777600312297,61.77540488588049,-2.965109828610282,420.1296355988726,-0.1851089215944407,-1.2824181231827816,0.19508505592112213
90.28411685251416,1.7739077970977999,36.39863828850754,0.32595735993362307,79.35974031778768,-2.7666773972532974,159.1965606372458,-0.09284564306250498,-1.8049070497051312,0.11327330004528724
345.77654413805925,2.3752906235231714,58.71960363582519,0.5634691461644701,10.758730872952174,-2.0803960011325326,254.57124402879114,-0.3731590836267321,-1.7429219077298295,0.5676590737229077
117.20340297707568,1.4590095550956328,14.43142647971698,0.31062157213896097,78.91519203940517,-2.831792551422743,328.44351452341044,-0.2649414346361545,-1.8714867073368708,-0.38086513096361707
359.66051662822815,2.3688847638556876,50.45482181599064,0.01814917827062662,24.271821761066406,-2.38599310261061,429.187643842336,-0.16898174188125303,-2.074483964380766,0.9567540459600135
116.81266368621299,1.4966386413132398,40.71339703166009,0.5818408871525865,2.1867352716932134,-3.103190864280506,490.5080375592631,-0.3041327824803317,-1.1592684083280878,-0.20686259481161462
252.43059110701577,2.3791305815452852,30.118449622784286,0.01010947246818199,80.24049057851902,-2.231729540957894,294.8159200181535,-0.1335150296270945,-2.0646499149669952,0.6150302048545608
277.806514667905,1.6462607419251511,7.334297787263944,0.062428855575401565,85.90545341280912,-2.3127425291650616,273.06668511513504,-0.18959309871630248,-2.746555418301458,-0.06337351997092189
276.8418140047504,1.7144572072222055,56.43084838482136,0.5081680720203055,1.650725664627416,-2.7600105283511738,230.92552709036698,-0.14559439471171498,-1.3447949895665143,0.0735745477834624
435.8504874727219,1.4598546682716134,35.284040458381924,0.5327665812922957,43.300336988789155,-3.2342155753684505,87.61449501672764,-0.08603253269519806,-1.1569860120099458,0.2948155032750961
112.50518856879496,1.8170821099628176,58.25022164842944,0.09633759573212959,4.176060865297037,-3.2221600346381187,303.6200408616858,-0.021070313775384042,-1.239095618962573,0.6242475449638998
298.39492385974967,1.6951719613666423,18.992674471114906,0.11361707732408582,13.163592510522209,-2.7572657253667434,477.0432243661828,-0.2783031628915449,-1.7693294063399856,0.30189257436099015
213.57982874145407,1.7876628365030809,25.826372444588063,0.3253896276538858,59.4928004060723,-2.7374263039472457,449.78536330690537,-0.03545850131661943,-1.9108070446764795,0.2391081471369605
272.11939874755467,1.7984528016579522,15.158688095969653,0.16953889114259518,82.35696517275193,-2.4135843304640003,382.9400308026382,-0.19135964528986416,-2.3817976640845173,0.2559625850458491
52.51372735798334,1.817808891152863,58.03226938448934,0.260463829505603,79.72500138413584,-3.3437760717734344,467.266595211909,0.09352626191637237,-1.1703021754574428,0.6526172202731095
84.70216399672009,1.6876811022002614,62.696138102992784,0.43087191449568346,47.47976998258661,-3.238973432893028,244.56867843366112,0.11628664298377411,-1.1222271055227835,0.03431088690761852
380.8426223545924,1.572579959234648,17.008476763824795,0.5035204401476399,80.99799967986502,-2.4367576988578348,354.0588081245931,-0.22587382932051803,-2.030241143521634,-0.04078696521971836
296.08516366330406,1.5668032998586556,68.71957063598475,0.27970815135576127,77.22483160798299,-3.0732918241920837,198.68746447784363,-0.1981577902781555,-1.139792949169343,0.2899704747872238
71.9131948752539,1.7994356749775944,9.201170972484634,0.027738061841195594,53.9733742238034,-3.2632750706013787,91.39743025124191,0.00040037736618803166,-1.7520670310890614,0.43768107025106495
391.5924434628812,1.9236448624257343,25.3307182788069,0.010819305393834355,48.65386178846382,-2.6869331637090004,386.0448415629136,-0.14982388981922645,-1.869571594421548,0.5495969266648846
465.89191795008503,1.9620133287277959,49.441660589945826,0.5329292014118708,46.558280825059484,-2.353391004919512,332.6554265047901,-0.2382604197028172,-1.7703671352798027,0.33438780925803746
418.985547287949,1.6054989907426083,10.738472988205043,0.169753793663107,26.976358998076535,-2.444770153296048,170.65350467569357,-0.18170191889379295,-2.626309790648929,0.2831802973365407
129.2073045495689,2.006251903833372,56.72304566571144,0.19742844222919256,48.7621337772772,-2.819767211103773,231.49427989650934,-0.045098942893959104,-1.555866755223839,0.573748422250518
61.85652972506259,1.53980129405777,22.977379023593326,0.04311861448302113,20.300417250404763,-3.394654812564666,178.20329041867578,0.09830508703190888,-1.5316492607609313,0.20846967271174588
214.02506097364983,1.7160866878834402,26.432834799804812,0.02485810732320687,76.7792510827931,-3.0069435614664854,420.7003194424652,-0.10582479879204587,-1.627980425183675,0.3568792918051886
312.0932106425407,1.7095283574699587,69.11657961239166,0.521597855531721,35.89342492107033,-2.887184794505466,208.3490628948726,-0.31361470976282746,-1.1031131026053256,0.26959733446314793
449.7388191927948,1.8685016787910504,36.76782915221679,0.13869339628112287,79.08941585432498,-2.6486586960147234,431.97231827019834,-0.18420520034160714,-1.6876320047745734,0.40798501467064563
132.07878548691372,1.5506665918608995,28.055448573802476,0.16609215084724047,62.72723245304568,-3.000432916327472,289.5622234667975,-0.2081216344240936,-1.5667147666659424,-0.005021101562588726
409.29647433824096,1.8255594166809885,54.53532335638588,0.14850977295469295,2.0667480001202785,-2.9027485403849567,268.1240840714568,-0.2787249564618598,-1.3114767579931264,0.5508304816163554
105.56510484104912,1.8424722476628348,60.00625162597475,0.44043335271720585,59.28098861457916,-2.8618603647711836,481.88137283139037,-0.059612332228593745,-1.3485074591689479,0.21108651049472038
493.45009185463374,1.7073457413925341,26.38384178284263,0.2212270268323057,39.238551975745274,-2.8312001302295284,366.33327002766487,-0.13855760446854215,-1.8179351704253421,0.4021443213312841
187.63633976403196,2.1447256617343324,35.89651363602895,0.5461200618125207,2.9527138966504496,-2.3925976201913093,414.513884541116,-0.17853541480723267,-1.9667822656771539,0.4457173808009931
266.4267186371477,2.026353422744556,27.945407780271367,0.3139709047362779,65.70289929002772,-2.3716206229551724,321.1070515476414,-0.16039347571519846,-2.149651877194593,0.4130993346909613
175.4055539211208,1.8651012518427115,49.71636726538449,0.5033487657486349,36.75438791341856,-2.5595969620518564,132.83222805986154,-0.32617386456838715,-1.6677453325447176,0.015658132699273963
218.87068033508464,1.5103783845093994,33.069241560161046,0.03952663606361546,12.580307852097864,-3.289111696573096,140.9470220807827,-0.12372900533795761,-1.319632959168441,0.23072923125808376
398.47743481796095,1.727797463871128,31.498657675686168,0.4295614193734157,70.37526696475805,-2.7736105218774956,274.11848985379066,-0.20907749829391242,-1.53556869743508,0.30305678671325365
165.06360058126134,2.2483248646145766,14.96794407599227,0.05168813366418884,41.11987896708736,-2.1937984003826188,134.9884795166918,-0.27900996117644816,-2.4950860129631973,0.7109757402848158
413.7541565538456,1.9355363785528292,59.972970301900105,0.4835139208419497,33.556989577207055,-2.616458197396906,178.7296207128986,-0.10961662423359364,-1.5991349232111793,0.4555441470980732
67.58750809688367,2.235878290934916,72.37117598828549,0.5736093770632896,38.41068436767161,-2.6829913386374318,330.3260790743598,0.24555975383103412,-1.39344472193955,0.6005669954811608
104.04767623402381,1.6549341443885401,75.07705785619588,0.5200779870451181,34.80813779194133,-2.9992521346072496,163.30547702950116,0.03176109590711684,-1.100841291161243,0.05602646966986047
295.77543819261433,1.7191667428782607,62.227397537586725,0.3261197515410454,64.84057817656394,-2.9583286125015356,411.2879366534074,-0.03682940581136018,-1.398192350729326,0.4628887106729098
81.28116873431324,1.4273092507653096,40.65661624666507,0.09833104573250348,61.00695510780906,-3.310933952053541,385.17370175699995,0.050119251479673776,-1.5073537100621568,-0.04688266863382884
177.38702613164915,2.013343738393037,25.770807887252445,0.09086016088055289,52.7181924987127,-2.446339726493215,279.2066159855183,-0.26856684427885436,-2.200328506265846,0.2370146531518733
235.50174784688267,1.7629312149438783,33.55142843705333,0.1555635494516302,27.58032493418986,-2.797899361146329,282.9195311730515,-0.19967203765681696,-1.6643597557931096,0.24389216181595064
286.26258497163633,2.1343856320550842,40.218127009412505,0.24182315743135313,72.66551349153592,-2.302172271602238,235.96465994309975,-0.3045959286098967,-1.9906810587661656,0.4872515774234749
479.8848251873761,1.6109032698877301,50.253240938420944,0.011133195419637797,76.60121674886248,-3.1067008475558535,395.8688626488166,-0.2963852298561105,-1.15652285574894,0.37856471643010403
183.293060019615,1.8995519882173626,82.06574065737126,0.11380479408168485,78.88856708150983,-3.0615951945546147,447.0098377723963,-0.0684206142141639,-1.031785425595801,0.6027938893351603
486.08057745047296,1.9616465835141979,34.363390212938484,0.1555800459503883,88.34280146243107,-2.3304360712567602,401.271290726217,-0.3616159380602846,-2.0033725295807625,0.3675028313046247
71.2316596393193,1.9539423254935682,59.24958830995399,0.002672758700616984,34.4048434523319,-3.100311002900765,222.58066360708867,0.07524117798520225,-1.4319680594203192,0.5113945592957152
208.97322968112553,1.5932033639085348,48.43875014421975,0.31596900443507087,54.59545351903023,-2.946967579500798,339.22041338807077,-0.209581649864498,-1.356250295196761,0.0838182042011213
131.63708325495304,1.4555840524999422,34.29079481377774,0.5760105399230478,76.65419372891853,-2.8602351475334826,338.41418042648445,-0.34848923478875504,-1.2806722224925449,-0.3424577869226073
457.433239471599,1.663549104032663,32.39342278693266,0.522716641124893,33.72773815067222,-2.6614919572936975,246.85820133661895,-0.2404890032106275,-1.7130565994666815,0.12597095563715688
153.1184838658156,1.6592440709139626,10.615258474273276,0.2864349333848307,75.69822816192317,-2.5524481991163377,255.83409160694848,-0.28836274436763243,-2.3349710227880176,-0.23316402005173775
371.24635092274787,1.954690245960538,35.38679339423744,0.016240063933114047,18.409851259992294,-2.941934027487056,204.77308268341858,-0.08364800457486654,-1.6207683234251347,0.8107802829135147
265.424513930451,1.7171855718376263,15.246291628348565,0.0763960926361452,52.01740596750425,-2.499685844920954,238.11179665557844,-0.19329930350429725,-2.179120675223799,0.23418459516526902
193.71868913799383,1.8288372282354923,64.8409487941543,0.14303253245793096,32.32986434690117,-2.9974668142518124,132.46675222343316,-0.16099754941220656,-1.2066206666144232,0.5254094150095767
347.05734875557897,2.1829645384524525,66.93961594048098,0.2260754258797818,11.789933767966728,-2.416885607633168,227.2608826754719,-0.18180347926623097,-1.7988827848429572,0.5159745997758527
89.93864697959918,1.9035584849570717,64.04787897436664,0.17805864233187574,55.81357541229435,-3.040840801484476,407.89959426879074,0.05571380710014795,-1.4629019278012425,0.47402223796558873
